,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Pressure9am,Pressure3pm
740,2011-01-19,SalmonGums,16.1,37.0,0.0,8.0,56.0,4.0,15.0,11.0,20.0,53.0,16.0,22.5,35.5,0.0,0.0,,
741,2011-01-20,SalmonGums,15.7,27.3,0.0,8.0,44.0,8.0,8.0,24.0,28.0,64.0,38.0,20.1,25.2,0.0,0.0,,
742,2011-01-21,SalmonGums,11.2,30.5,0.0,1.0,39.0,1.0,0.0,26.0,19.0,50.0,28.0,19.4,28.4,0.0,0.0,,
743,2011-01-22,SalmonGums,16.9,41.6,0.0,3.0,46.0,5.0,3.0,26.0,17.0,30.0,14.0,28.0,40.3,0.0,1.0,,
744,2011-01-23,SalmonGums,18.2,22.7,2.4,10.0,35.0,8.0,8.0,15.0,24.0,87.0,80.0,19.3,18.9,1.0,1.0,,
745,2011-01-24,SalmonGums,15.7,26.7,3.0,8.0,52.0,1.0,10.0,19.0,33.0,77.0,63.0,19.4,22.5,1.0,1.0,,
746,2011-01-25,SalmonGums,13.6,26.3,3.6,9.0,31.0,8.0,8.0,15.0,13.0,69.0,36.0,17.8,24.8,1.0,0.0,,
747,2011-01-26,SalmonGums,11.9,34.0,0.0,10.0,46.0,4.0,13.0,22.0,13.0,43.0,30.0,25.2,32.8,0.0,0.0,,
748,2011-01-27,SalmonGums,17.1,34.5,0.0,0.0,35.0,1.0,0.0,22.0,22.0,60.0,50.0,22.4,30.0,0.0,1.0,,
749,2011-01-28,SalmonGums,19.5,46.3,1.2,7.0,54.0,5.0,3.0,31.0,30.0,28.0,13.0,34.5,44.7,1.0,0.0,,
750,2011-01-29,SalmonGums,20.9,35.6,0.0,8.0,41.0,10.0,10.0,17.0,13.0,69.0,38.0,24.5,33.7,0.0,0.0,,
751,2011-01-30,SalmonGums,19.1,41.5,0.0,11.0,50.0,2.0,8.0,13.0,22.0,54.0,22.0,26.5,39.5,0.0,1.0,,
752,2011-01-31,SalmonGums,18.7,26.3,3.8,11.0,52.0,11.0,11.0,17.0,35.0,68.0,75.0,25.9,21.8,1.0,0.0,,
753,2011-02-01,SalmonGums,13.7,28.5,0.0,1.0,41.0,9.0,0.0,22.0,13.0,61.0,34.0,18.5,26.7,0.0,0.0,,
754,2011-02-02,SalmonGums,11.3,32.0,0.0,10.0,50.0,0.0,2.0,11.0,24.0,57.0,28.0,22.0,30.7,0.0,0.0,,
755,2011-02-03,SalmonGums,16.0,34.9,0.0,1.0,41.0,1.0,2.0,22.0,19.0,52.0,27.0,23.2,32.9,0.0,0.0,,
756,2011-02-04,SalmonGums,18.8,34.4,0.0,8.0,57.0,10.0,8.0,13.0,35.0,43.0,45.0,25.2,27.5,0.0,0.0,,
757,2011-02-05,SalmonGums,14.8,23.1,1.0,10.0,52.0,10.0,9.0,28.0,39.0,56.0,43.0,17.5,20.0,0.0,0.0,,
758,2011-02-06,SalmonGums,13.9,24.8,0.0,0.0,50.0,0.0,2.0,28.0,30.0,51.0,35.0,17.2,23.7,0.0,0.0,,
759,2011-02-07,SalmonGums,15.6,28.8,0.0,0.0,50.0,0.0,0.0,28.0,30.0,53.0,35.0,18.6,27.3,0.0,1.0,,
760,2011-02-08,SalmonGums,16.2,24.2,6.2,0.0,35.0,0.0,0.0,17.0,19.0,93.0,78.0,17.3,21.4,1.0,0.0,,
761,2011-02-09,SalmonGums,17.1,27.7,0.4,11.0,37.0,11.0,11.0,6.0,24.0,73.0,63.0,23.9,26.5,0.0,0.0,,
762,2011-02-10,SalmonGums,18.1,25.6,0.0,9.0,37.0,10.0,10.0,17.0,24.0,79.0,66.0,21.5,23.6,0.0,0.0,,
763,2011-02-11,SalmonGums,15.6,25.9,0.4,10.0,50.0,2.0,9.0,22.0,26.0,72.0,49.0,19.0,24.1,0.0,0.0,,
764,2011-02-12,SalmonGums,14.6,25.2,0.0,0.0,46.0,2.0,2.0,24.0,30.0,68.0,42.0,18.3,22.9,0.0,0.0,,
765,2011-02-13,SalmonGums,16.3,27.1,0.0,2.0,46.0,0.0,2.0,30.0,28.0,45.0,35.0,20.7,25.1,0.0,0.0,,
766,2011-02-14,SalmonGums,15.3,27.9,0.0,0.0,44.0,1.0,4.0,24.0,19.0,59.0,40.0,20.3,26.5,0.0,0.0,,
767,2011-02-15,SalmonGums,18.8,33.7,0.0,2.0,41.0,1.0,0.0,17.0,13.0,62.0,33.0,23.7,32.2,0.0,0.0,,
768,2011-02-16,SalmonGums,18.2,32.0,0.0,2.0,44.0,9.0,9.0,15.0,26.0,62.0,42.0,23.8,29.6,0.0,0.0,,
769,2011-02-17,SalmonGums,17.0,21.2,0.0,0.0,43.0,2.0,0.0,26.0,19.0,79.0,80.0,18.6,19.5,0.0,0.0,,
770,2011-02-18,SalmonGums,16.5,27.1,0.8,1.0,26.0,0.0,1.0,13.0,7.0,79.0,48.0,19.6,25.7,0.0,0.0,,
771,2011-02-19,SalmonGums,16.4,33.4,0.0,11.0,50.0,7.0,11.0,22.0,30.0,48.0,39.0,25.7,30.8,0.0,0.0,,
772,2011-02-20,SalmonGums,16.7,22.4,0.0,0.0,44.0,2.0,2.0,17.0,26.0,91.0,70.0,17.8,21.0,0.0,0.0,,
773,2011-02-21,SalmonGums,16.3,27.7,0.0,4.0,48.0,1.0,1.0,26.0,22.0,63.0,33.0,19.1,26.1,0.0,0.0,,
774,2011-02-22,SalmonGums,13.7,30.2,0.0,4.0,46.0,1.0,1.0,31.0,22.0,54.0,28.0,21.1,29.1,0.0,0.0,,
775,2011-02-23,SalmonGums,16.8,27.1,0.0,1.0,37.0,1.0,4.0,19.0,19.0,71.0,45.0,18.5,25.7,0.0,0.0,,
776,2011-02-24,SalmonGums,12.8,32.5,0.0,9.0,46.0,1.0,10.0,19.0,11.0,60.0,32.0,23.1,31.3,0.0,0.0,,
777,2011-02-25,SalmonGums,17.6,33.8,0.0,10.0,35.0,3.0,0.0,20.0,13.0,65.0,32.0,23.8,32.5,0.0,0.0,,
778,2011-02-26,SalmonGums,15.8,35.9,0.0,9.0,41.0,8.0,8.0,7.0,22.0,57.0,30.0,27.3,34.6,0.0,0.0,,
779,2011-02-27,SalmonGums,19.6,32.4,0.0,1.0,37.0,0.0,1.0,19.0,19.0,80.0,41.0,20.9,31.1,0.0,0.0,,
780,2011-02-28,SalmonGums,18.3,27.3,0.0,10.0,50.0,1.0,9.0,20.0,20.0,57.0,51.0,25.2,26.8,0.0,1.0,,
781,2011-03-01,SalmonGums,15.4,26.0,1.2,0.0,48.0,2.0,1.0,31.0,28.0,75.0,35.0,18.4,25.0,1.0,0.0,,
782,2011-03-02,SalmonGums,16.3,27.7,0.0,2.0,46.0,0.0,0.0,26.0,28.0,52.0,29.0,19.2,26.5,0.0,0.0,,
783,2011-03-03,SalmonGums,13.0,28.0,0.0,2.0,50.0,1.0,0.0,30.0,24.0,49.0,28.0,20.6,27.1,0.0,0.0,,
784,2011-03-04,SalmonGums,13.1,31.3,0.0,0.0,44.0,4.0,5.0,26.0,19.0,53.0,26.0,20.0,30.6,0.0,0.0,,
785,2011-03-05,SalmonGums,18.2,27.5,0.0,4.0,44.0,5.0,3.0,26.0,9.0,66.0,49.0,20.8,26.1,0.0,0.0,,
786,2011-03-06,SalmonGums,18.5,27.3,0.0,11.0,39.0,8.0,8.0,24.0,19.0,89.0,39.0,18.9,25.7,0.0,0.0,,
787,2011-03-07,SalmonGums,10.1,27.2,0.0,10.0,33.0,12.0,11.0,11.0,19.0,54.0,36.0,19.7,25.0,0.0,0.0,,
788,2011-03-08,SalmonGums,7.8,28.7,0.0,10.0,50.0,0.0,4.0,11.0,13.0,48.0,29.0,20.5,27.6,0.0,0.0,,
789,2011-03-09,SalmonGums,7.7,31.3,0.0,9.0,37.0,4.0,9.0,17.0,13.0,40.0,29.0,22.8,29.7,0.0,0.0,,
790,2011-03-10,SalmonGums,16.6,34.9,0.0,5.0,41.0,5.0,4.0,22.0,15.0,35.0,21.0,25.0,34.0,0.0,0.0,,
791,2011-03-11,SalmonGums,21.8,31.0,0.0,8.0,46.0,14.0,8.0,15.0,30.0,25.0,37.0,26.2,27.5,0.0,1.0,,
792,2011-03-12,SalmonGums,15.8,22.5,2.6,9.0,35.0,2.0,9.0,20.0,22.0,76.0,50.0,17.6,21.7,1.0,0.0,,
793,2011-03-13,SalmonGums,6.4,26.7,0.0,9.0,44.0,0.0,0.0,22.0,17.0,53.0,25.0,19.9,26.2,0.0,0.0,,
794,2011-03-14,SalmonGums,6.5,27.9,0.0,10.0,44.0,1.0,9.0,20.0,15.0,61.0,30.0,18.5,26.3,0.0,0.0,,
795,2011-03-15,SalmonGums,11.2,27.6,0.0,0.0,46.0,0.0,2.0,26.0,24.0,65.0,35.0,19.1,26.2,0.0,1.0,,
796,2011-03-16,SalmonGums,15.1,19.3,9.6,2.0,35.0,2.0,2.0,17.0,15.0,94.0,86.0,16.5,18.7,1.0,1.0,,
797,2011-03-17,SalmonGums,16.4,20.2,3.0,0.0,39.0,0.0,0.0,22.0,19.0,93.0,92.0,17.6,19.6,1.0,1.0,,
798,2011-03-18,SalmonGums,17.5,26.3,5.2,10.0,24.0,0.0,9.0,11.0,6.0,92.0,62.0,18.9,25.0,1.0,0.0,,
799,2011-03-19,SalmonGums,17.7,27.4,0.0,11.0,39.0,15.0,12.0,11.0,15.0,81.0,50.0,19.7,26.4,0.0,0.0,,
800,2011-03-20,SalmonGums,16.0,25.4,0.4,8.0,37.0,11.0,8.0,19.0,22.0,70.0,51.0,19.1,22.2,0.0,0.0,,
801,2011-03-21,SalmonGums,8.3,24.2,0.0,2.0,37.0,10.0,9.0,11.0,20.0,49.0,43.0,18.3,23.0,0.0,0.0,,
802,2011-03-22,SalmonGums,14.7,26.6,0.0,4.0,33.0,4.0,8.0,22.0,11.0,61.0,37.0,19.9,26.0,0.0,0.0,,
803,2011-03-23,SalmonGums,14.4,32.0,0.0,3.0,31.0,6.0,0.0,17.0,13.0,53.0,25.0,21.1,30.6,0.0,0.0,,
804,2011-03-24,SalmonGums,17.4,28.1,0.0,13.0,39.0,11.0,8.0,15.0,22.0,65.0,39.0,21.8,26.5,0.0,0.0,,
805,2011-03-25,SalmonGums,10.6,30.9,0.0,10.0,31.0,4.0,9.0,13.0,11.0,64.0,25.0,21.5,29.8,0.0,0.0,,
806,2011-03-26,SalmonGums,12.4,29.2,0.0,5.0,35.0,5.0,1.0,24.0,15.0,52.0,24.0,21.0,28.1,0.0,0.0,,
807,2011-03-27,SalmonGums,13.1,28.9,0.0,0.0,30.0,5.0,4.0,19.0,11.0,56.0,24.0,20.4,27.9,0.0,0.0,,
808,2011-03-28,SalmonGums,8.3,29.8,0.0,1.0,50.0,6.0,9.0,19.0,17.0,47.0,20.0,22.0,29.0,0.0,0.0,,
809,2011-03-29,SalmonGums,7.2,29.3,0.0,11.0,46.0,7.0,8.0,9.0,19.0,37.0,27.0,23.5,28.4,0.0,0.0,,
810,2011-03-30,SalmonGums,13.1,25.7,0.0,10.0,41.0,1.0,2.0,11.0,15.0,63.0,41.0,19.9,23.8,0.0,0.0,,
811,2011-03-31,SalmonGums,7.2,26.8,0.0,9.0,39.0,1.0,0.0,15.0,15.0,61.0,28.0,19.1,26.0,0.0,0.0,,
0,2011-04-01,SalmonGums,8.926493876111818,26.91599618086052,5.571357906585202,6.285757638148843,39.01091145837216,14.032273100161152,11.055950813929844,16.36877919626774,13.139431509754584,67.95121075380368,43.274816176886404,20.880575153694515,27.304188458266555,0.158399402297918,0.06938208721915728,,
1,2011-04-02,SalmonGums,10.366078255128063,25.975653472325995,-1.4218669958575245,8.986769859029046,39.30525241082073,1.0989796119687396,5.541314794823085,13.556555576361713,19.47619530571642,56.948566415281725,37.015984599791146,20.501081780441087,25.412597342615182,-0.10214573313681255,-0.20802542520424688,,
2,2011-04-03,SalmonGums,11.794894603836147,27.235721585520658,-0.8980083338005395,9.594453807507966,29.675069832177073,0.9129270823341016,1.0741258457890934,19.06399111252396,12.701910242638077,61.47442666421184,33.79721638890571,21.099485887463974,27.508931890687787,-0.06866993220829187,-0.2286599902317598,,
3,2011-04-04,SalmonGums,7.517940849163215,28.719553771605497,-0.463044245324128,3.1791787674450407,39.29665511008224,0.5981367533329776,7.041759784441397,10.213414707094431,19.972493295379067,57.246050387929266,29.155449949083543,21.550099693633413,27.549001730975633,-0.042152071365674004,0.4205578342519473,,
4,2011-04-05,SalmonGums,8.304136112904375,25.369188232319367,-1.115802923089161,3.0184000118740495,38.81090348057216,2.8162123798282885,7.009092313310221,11.896809275804259,16.51355773935926,60.34891453183994,27.643130524006416,19.649844474539336,25.36748084383078,-0.0187425984724839,0.4159117346138345,,
5,2011-04-06,SalmonGums,10.16809570689543,28.026829694951747,-0.792887870245894,1.4199600492860327,49.47203716962324,1.5915552207740449,2.0003528778379924,13.335083841171645,21.32732013348302,45.538926499991916,21.336219022997714,20.917061319291346,27.657895336342655,-0.0034493992499380344,0.4256059802720018,,
6,2011-04-07,SalmonGums,11.878655215147305,25.01729565502641,-0.7012714663453532,9.045322716454566,41.93300270042986,1.615134069399896,11.414156932271123,12.094238762683409,25.44556430485226,45.353175604336755,47.31567660077974,23.42923582942884,23.14829539421014,-0.00046177604541214334,0.1150325287910435,,
7,2011-04-08,SalmonGums,6.551168331112322,23.4423358104091,-0.6492608324206917,11.30340528444712,35.28600062943461,11.897389927764852,4.839173466624485,7.710454719468708,10.94615490132633,65.728065653889,33.56658808202472,17.846688566840097,23.43719137463733,-0.0032617254070449603,0.14288868869677251,,
8,2011-04-09,SalmonGums,4.296417439395635,25.342448382221807,-0.21739211290658117,6.607595499398736,39.75366805700797,8.609542385866707,8.273487898787623,17.863494719986807,17.354211496289278,62.62847722720598,30.045970295662233,17.220738123207884,24.600377229368924,0.4956435772014327,-0.16144916536431536,,
9,2011-04-10,SalmonGums,8.888439634765662,23.509013663690034,-0.5569048208314893,7.189188668371731,37.46031084620335,5.461731883086916,3.7466016996082137,16.174342886371722,17.253343718845166,55.65996333910641,48.27526311199422,18.91059499839449,22.386882771512862,0.0018316241326375576,-0.07831246220851552,,
10,2011-04-11,SalmonGums,6.617120281675404,25.67918061947537,-0.46904236419469,5.848685493682817,38.69558045602931,7.610163143545924,6.235280724365417,12.055773014164364,12.416072087032019,60.410169582013324,26.902782663593804,17.66218387391919,24.578992787056695,0.006002896187948456,0.4817810089657326,,
11,2011-04-12,SalmonGums,8.301413281749165,26.885877496107476,-0.3293891299099776,5.3163152320408615,34.673785199058756,9.19607241191967,6.312007394472824,22.551113605502888,12.72384185104604,45.01558345968907,23.47259543300488,19.189875294970793,25.5451424807721,0.007376068628962923,-0.004948368030212286,,
12,2011-04-13,SalmonGums,8.709808632107357,22.527677810505686,0.1576344013525433,13.786455466075331,30.216068136467822,7.333699771394659,7.8980068947608935,13.458910968365112,16.309384107844803,63.91527999010969,38.67391511736737,17.733525741788927,22.2543790348562,0.010511223223516858,0.0017013255829659985,,
13,2011-04-14,SalmonGums,8.132138519194635,26.104888813781574,0.13700933512215252,6.337091252837928,30.41144689250253,2.9757231568120166,6.458643194064587,15.094563175538946,12.254978132432761,58.60280883186179,34.89656562845813,21.152874691537427,25.326407795997635,0.015657539289769075,0.001964159795300499,,
14,2011-04-15,SalmonGums,6.726397452916759,27.658947196513104,0.16141025522058933,5.429087933704251,46.338470492686454,5.099876411518363,5.449213911283551,16.50738084721646,18.422905750071354,49.46805861035232,31.07370792733468,23.099319355833977,27.026740531809157,0.022194154641014853,0.0014795619882168876,,
15,2011-04-16,SalmonGums,8.883663393222546,25.978284962578584,0.2075797388128156,4.023651737380975,31.165295227753695,8.235418341067906,6.364438953063685,15.185196506314892,12.612385538853228,67.90039545963953,28.8029187587086,18.86705561141355,25.8365580575012,0.028675352399636214,0.0015804981156701536,,
16,2011-04-17,SalmonGums,10.44071431003117,23.552350838102626,0.046862514149697776,5.1016634775278815,44.25558281722928,3.883369781932413,4.217612811444941,6.034132252174851,14.261113993470413,63.37651608881222,44.264657807858335,18.612179263327207,22.37663493057717,0.02947072382602403,0.0028118238273489443,,
17,2011-04-18,SalmonGums,5.284916702184562,25.402690406836253,-0.06830764325820254,8.658460332165776,36.655679940804205,6.051587078045487,7.068049936524411,13.199886898087396,14.946390172568773,65.49962708176908,27.901817267076495,18.027759105781392,25.219718067987635,0.02798108237729517,0.0050538862368445375,,
18,2011-04-19,SalmonGums,9.335369452649479,24.75522697883227,-0.3291556415769632,9.22626187910024,33.77654154487992,3.742873727509968,4.476674390000452,8.216296483967819,17.313523295587874,53.77268020659406,41.01123626729799,20.55472900617926,23.24987533331496,0.02004539219499056,0.007575653245648031,,
19,2011-04-20,SalmonGums,8.516802006217404,23.36938511274634,0.47665062742069764,9.819345493472404,39.2704574416553,5.429161459047372,7.357752262987045,9.405120863102464,20.458021188896804,55.61130980177764,26.95768735558095,17.85519230466195,22.675003076883865,0.010480815370049579,0.00902066785273313,,
20,2011-04-21,SalmonGums,8.990769718363259,23.422472257078194,-0.371674301495058,8.06693881638585,32.5949378845702,12.10116159100485,11.270530355701704,17.405789220954556,20.383379861465848,56.289411537580264,32.15275896600845,18.199929459486206,22.856524192975268,-5.013851202162467e-05,0.03869950860106748,,
21,2011-04-22,SalmonGums,8.010501867900878,24.94688747170027,-0.4698531005738914,10.009945546367303,46.02528206568719,2.8182874638103996,3.2938505862139915,11.975438871873319,19.471201536870854,60.35529622105423,50.806658416127156,19.306934131284606,22.239765408522484,0.4851258689238568,-0.10747033820611833,,
22,2011-04-23,SalmonGums,6.286096162341529,26.828466841019832,-0.43658516689879157,9.893263146838326,30.934163750513683,1.3657182196930187,9.914839553296922,8.568398326281498,12.552175663358756,58.05528678762752,25.28668696984485,19.198306653251244,26.624872485718054,-0.024505684841070435,-0.1291256627155748,,
23,2011-04-24,SalmonGums,9.676926724500525,24.420914808931805,-0.4125885547720671,6.72045098626129,35.69728525476031,1.74108127599541,7.17229085427773,11.462098122282987,22.51241398663779,56.17510759095268,37.43508031946353,19.9625025617945,22.662446216303916,-0.03279599774468603,0.17967600762343827,,
24,2011-04-25,SalmonGums,4.710557301791031,22.320565314987224,-0.3827713265127618,4.152801454055746,32.71684791749933,4.285439717595166,3.505697040862357,17.32708987858836,14.78349613160361,53.58593738250075,29.31868286881334,17.49333242555464,21.158962133888824,-0.04007120469228609,0.15546199069220384,,
25,2011-04-26,SalmonGums,5.2415710202599595,22.93743160606959,-0.40255752451332133,2.8560573836142664,37.516502244903116,4.035073256661523,1.804463629267806,17.21883739228562,10.55225802454109,58.615221583172314,43.20761364879228,15.916307885889186,21.032661060898707,0.45382130595986486,0.13321070191759882,,
26,2011-04-27,SalmonGums,6.317129793434499,25.2908072375536,-0.3682484825618809,8.164368993924368,28.391389780578315,4.385768975796092,10.540133361340416,11.13558563218012,8.687264732558145,51.939319907973214,30.542307611369196,17.981993567446192,23.966806891214638,-0.04683480358203185,0.4482149216984008,,
27,2011-04-28,SalmonGums,9.82670423552486,24.275871265684565,-0.5574773047314416,11.771297335050724,28.183900890493014,10.340887589365938,8.291191235231793,14.439005172952541,16.08539832750618,39.51024447429406,31.641043875851736,20.3991633665026,22.634325992631116,-0.046527845691400116,0.4400644316805171,,
28,2011-04-29,SalmonGums,6.428664565855527,27.465279922980454,-0.6454957468390545,5.420523563034296,34.45213438133849,8.000431011351514,6.592880029793461,7.74066310102762,13.517023629646149,51.97383443450736,17.09023398502804,17.547436689762417,26.97567167647275,-0.0450967334084679,-0.22476392529417036,,
29,2011-04-30,SalmonGums,9.964178338210822,22.062233161492863,-1.024525871410728,12.630012018183349,30.435308855897638,2.7777331315590157,4.2482213746912105,13.267213293482845,16.056429364289464,68.45750997187562,36.23560100780709,16.56629061334491,21.446928661482886,0.6187768343353419,-0.09725450128004506,,
812,2011-05-01,SalmonGums,3.6,22.2,0.0,8.0,39.0,13.0,8.0,15.0,19.0,53.0,67.0,16.6,18.1,0.0,1.0,,
813,2011-05-02,SalmonGums,6.2,21.6,1.8,8.0,26.0,14.0,10.0,11.0,13.0,90.0,44.0,14.3,20.1,1.0,0.0,,
814,2011-05-03,SalmonGums,5.6,22.1,0.0,15.0,24.0,5.0,9.0,2.0,11.0,66.0,41.0,17.2,20.3,0.0,0.0,,
815,2011-05-04,SalmonGums,9.0,23.2,0.0,3.0,30.0,3.0,3.0,17.0,9.0,62.0,29.0,17.5,23.0,0.0,0.0,,
816,2011-05-05,SalmonGums,11.4,24.2,0.0,6.0,33.0,6.0,6.0,20.0,11.0,46.0,26.0,18.5,22.5,0.0,0.0,,
817,2011-05-06,SalmonGums,8.6,21.6,0.0,8.0,37.0,12.0,11.0,15.0,22.0,70.0,50.0,16.9,19.5,0.0,0.0,,
818,2011-05-07,SalmonGums,2.0,19.7,0.0,9.0,35.0,2.0,9.0,6.0,17.0,68.0,39.0,14.7,18.8,0.0,0.0,,
819,2011-05-08,SalmonGums,-0.9,21.7,0.0,6.0,26.0,5.0,5.0,19.0,13.0,65.0,31.0,14.9,20.6,0.0,0.0,,
820,2011-05-09,SalmonGums,3.9,25.1,0.0,8.0,39.0,6.0,11.0,20.0,15.0,50.0,22.0,17.0,24.5,0.0,0.0,,
821,2011-05-10,SalmonGums,12.6,20.4,0.0,10.0,31.0,9.0,9.0,15.0,17.0,54.0,43.0,17.5,19.0,0.0,0.0,,
822,2011-05-11,SalmonGums,2.4,18.6,0.0,9.0,37.0,9.0,2.0,7.0,15.0,90.0,41.0,12.4,17.8,0.0,0.0,,
823,2011-05-12,SalmonGums,-0.2,18.5,0.0,10.0,26.0,3.0,9.0,11.0,17.0,60.0,42.0,14.5,17.9,0.0,0.0,,
824,2011-05-13,SalmonGums,4.1,20.6,0.0,9.0,30.0,0.0,0.0,7.0,15.0,52.0,43.0,15.9,19.4,0.0,0.0,,
825,2011-05-14,SalmonGums,9.6,18.9,0.0,9.0,30.0,1.0,9.0,13.0,17.0,91.0,48.0,13.7,17.7,0.0,0.0,,
826,2011-05-15,SalmonGums,2.8,20.2,0.0,4.0,35.0,4.0,3.0,13.0,19.0,78.0,47.0,14.1,19.0,0.0,0.0,,
827,2011-05-16,SalmonGums,6.3,26.6,0.0,3.0,41.0,5.0,3.0,15.0,20.0,59.0,27.0,15.6,25.3,0.0,0.0,,
828,2011-05-17,SalmonGums,14.8,23.3,0.0,6.0,35.0,6.0,14.0,22.0,13.0,63.0,53.0,17.7,22.6,0.0,1.0,,
829,2011-05-18,SalmonGums,13.2,16.3,8.6,11.0,43.0,8.0,8.0,15.0,22.0,93.0,76.0,14.0,15.4,1.0,1.0,,
830,2011-05-19,SalmonGums,6.0,19.4,1.4,3.0,28.0,7.0,7.0,13.0,13.0,63.0,40.0,14.0,18.6,1.0,0.0,,
831,2011-05-20,SalmonGums,9.6,19.7,0.0,14.0,91.0,3.0,6.0,20.0,26.0,70.0,56.0,15.3,19.0,0.0,1.0,,
832,2011-05-21,SalmonGums,8.8,15.6,15.2,12.0,57.0,15.0,12.0,17.0,24.0,85.0,62.0,10.6,14.7,1.0,0.0,,
833,2011-05-22,SalmonGums,9.7,17.0,0.4,12.0,37.0,12.0,12.0,17.0,22.0,83.0,56.0,12.9,16.0,0.0,1.0,,
834,2011-05-23,SalmonGums,10.7,17.7,1.4,10.0,33.0,15.0,10.0,11.0,9.0,94.0,89.0,13.2,14.8,1.0,1.0,,
835,2011-05-24,SalmonGums,7.0,16.2,1.8,2.0,19.0,9.0,9.0,9.0,9.0,92.0,67.0,13.0,15.9,1.0,0.0,,
836,2011-05-25,SalmonGums,5.5,17.5,0.0,0.0,31.0,1.0,2.0,9.0,20.0,89.0,74.0,12.1,15.2,0.0,0.0,,
837,2011-05-26,SalmonGums,10.2,17.5,0.2,0.0,31.0,4.0,1.0,11.0,13.0,65.0,46.0,13.8,15.3,0.0,0.0,,
838,2011-05-27,SalmonGums,6.1,16.3,0.0,3.0,28.0,5.0,4.0,13.0,11.0,76.0,48.0,12.5,16.2,0.0,0.0,,
839,2011-05-28,SalmonGums,1.9,21.3,0.0,3.0,28.0,3.0,5.0,15.0,11.0,62.0,34.0,12.6,20.4,0.0,0.0,,
840,2011-05-29,SalmonGums,6.2,23.3,0.0,5.0,44.0,3.0,5.0,24.0,26.0,54.0,30.0,15.2,22.3,0.0,0.0,,
841,2011-05-30,SalmonGums,15.2,21.5,0.0,6.0,63.0,3.0,7.0,26.0,31.0,34.0,49.0,17.4,19.3,0.0,0.0,,
842,2011-05-31,SalmonGums,10.1,21.7,0.0,6.0,35.0,7.0,14.0,17.0,17.0,94.0,40.0,12.6,20.8,0.0,0.0,,
843,2011-06-01,SalmonGums,8.5,23.1,0.0,7.0,52.0,6.0,7.0,22.0,24.0,61.0,39.0,16.1,21.8,0.0,0.0,,
844,2011-06-02,SalmonGums,14.3,16.4,0.6,14.0,39.0,15.0,11.0,19.0,19.0,87.0,87.0,14.4,14.3,0.0,0.0,,
845,2011-06-03,SalmonGums,7.1,16.2,0.4,11.0,31.0,12.0,12.0,9.0,15.0,88.0,48.0,11.1,15.6,0.0,0.0,,
846,2011-06-04,SalmonGums,0.8,16.3,0.2,2.0,19.0,12.0,4.0,0.0,7.0,95.0,43.0,10.2,15.9,0.0,0.0,,
847,2011-06-05,SalmonGums,2.4,17.9,0.0,2.0,24.0,4.0,2.0,7.0,15.0,83.0,37.0,12.2,17.0,0.0,0.0,,
848,2011-06-06,SalmonGums,-1.5,16.8,0.0,9.0,39.0,11.0,10.0,15.0,26.0,86.0,69.0,11.2,13.3,0.0,0.0,,
849,2011-06-07,SalmonGums,1.2,16.5,0.2,9.0,43.0,9.0,2.0,22.0,28.0,72.0,50.0,11.8,14.9,0.0,0.0,,
850,2011-06-08,SalmonGums,9.5,18.6,0.0,2.0,48.0,9.0,2.0,22.0,26.0,85.0,63.0,12.6,16.3,0.0,0.0,,
851,2011-06-09,SalmonGums,10.1,17.6,0.6,0.0,43.0,0.0,4.0,15.0,17.0,94.0,59.0,11.2,16.7,0.0,0.0,,
852,2011-06-10,SalmonGums,2.5,18.1,0.2,4.0,31.0,5.0,4.0,13.0,15.0,84.0,48.0,11.5,16.6,0.0,0.0,,
853,2011-06-11,SalmonGums,-0.2,18.0,0.0,4.0,39.0,1.0,1.0,15.0,22.0,91.0,44.0,10.8,17.0,0.0,0.0,,
854,2011-06-12,SalmonGums,3.2,17.9,0.0,5.0,39.0,5.0,4.0,24.0,17.0,68.0,39.0,11.5,17.4,0.0,0.0,,
855,2011-06-13,SalmonGums,-0.6,16.9,0.0,3.0,43.0,5.0,3.0,17.0,22.0,83.0,46.0,10.6,15.6,0.0,0.0,,
856,2011-06-14,SalmonGums,8.6,14.6,0.0,3.0,48.0,3.0,3.0,31.0,22.0,62.0,40.0,11.0,14.4,0.0,0.0,,
857,2011-06-15,SalmonGums,10.6,16.8,0.0,7.0,50.0,7.0,14.0,19.0,26.0,77.0,61.0,11.8,15.4,0.0,0.0,,
858,2011-06-16,SalmonGums,9.5,19.0,0.2,13.0,39.0,14.0,12.0,22.0,22.0,75.0,47.0,12.4,16.8,0.0,0.0,,
859,2011-06-17,SalmonGums,5.0,19.0,0.0,7.0,30.0,7.0,14.0,15.0,15.0,71.0,32.0,12.1,18.3,0.0,0.0,,
860,2011-06-18,SalmonGums,3.5,20.4,0.0,7.0,57.0,6.0,7.0,17.0,28.0,61.0,38.0,12.6,19.6,0.0,0.0,,
861,2011-06-19,SalmonGums,7.0,19.4,0.4,13.0,46.0,14.0,14.0,20.0,22.0,77.0,49.0,11.5,18.2,0.0,0.0,,
