,Date,MinTemp,MaxTemp,Rainfall,WindDir9am,WindSpeed9am,Humidity9am,Pressure9am,Pressure3pm,Temp9am,RainToday,RainTomorrow
712,2010-11-13,12.1,17.1,0.0,9.0,13.0,59.0,1021.2,1020.5,15.8,0.0,0.0
713,2010-11-14,14.1,17.5,0.0,9.0,15.0,59.0,1023.9,1022.9,15.8,0.0,0.0
714,2010-11-15,14.7,18.5,0.0,0.0,19.0,56.0,1025.6,1023.8,16.5,0.0,0.0
715,2010-11-16,15.6,19.8,0.0,1.0,6.0,60.0,1023.7,1020.8,18.0,0.0,0.0
716,2010-11-17,11.1,20.5,0.0,12.0,6.0,71.0,1022.1,1020.5,18.0,0.0,0.0
717,2010-11-18,16.3,20.8,0.0,1.0,17.0,65.0,1023.3,1020.1,19.0,0.0,0.0
718,2010-11-19,15.6,22.8,0.0,9.0,17.0,78.0,1018.5,1015.3,20.1,0.0,0.0
719,2010-11-20,18.3,25.7,0.0,0.0,24.0,74.0,1014.7,1010.1,22.5,0.0,0.0
720,2010-11-21,20.0,26.8,0.0,0.0,0.0,68.0,1011.3,1006.6,22.6,0.0,0.0
721,2010-11-22,18.5,19.4,1.0,11.0,20.0,87.0,1009.3,1012.2,18.8,0.0,0.0
722,2010-11-23,13.8,19.6,0.6,2.0,4.0,67.0,1019.6,1019.5,17.0,0.0,0.0
723,2010-11-24,10.6,21.3,0.0,7.0,7.0,64.0,1021.8,1019.2,18.1,0.0,0.0
724,2010-11-25,14.0,21.5,0.0,14.0,7.0,61.0,1018.5,1017.6,20.9,0.0,0.0
725,2010-11-26,15.2,18.0,0.0,10.0,19.0,50.0,1022.6,1022.9,16.7,0.0,0.0
726,2010-11-27,14.2,20.2,0.0,0.0,24.0,55.0,1025.7,1023.2,16.8,0.0,0.0
727,2010-11-28,15.8,23.3,0.0,1.0,15.0,51.0,1024.4,1021.5,19.9,0.0,0.0
728,2010-11-29,15.6,31.1,0.0,4.0,11.0,46.0,1018.4,1014.2,23.0,0.0,0.0
729,2010-11-30,16.3,35.8,0.0,6.0,13.0,20.0,1009.6,1008.3,30.7,0.0,0.0
730,2010-12-01,16.6,18.0,0.0,11.0,31.0,72.0,1013.2,1012.7,16.8,0.0,0.0
731,2010-12-02,12.4,20.2,0.0,9.0,6.0,57.0,1011.5,1009.3,18.0,0.0,1.0
732,2010-12-03,10.2,19.1,13.4,14.0,4.0,84.0,1007.0,1005.9,14.0,1.0,1.0
733,2010-12-04,13.8,19.5,5.2,12.0,33.0,71.0,1005.4,1003.2,17.9,1.0,1.0
734,2010-12-05,14.8,19.3,1.2,12.0,31.0,71.0,1004.2,1003.3,17.5,1.0,0.0
735,2010-12-06,13.9,18.5,1.0,6.0,2.0,85.0,1003.2,1002.4,17.0,0.0,1.0
736,2010-12-07,14.2,18.4,5.6,12.0,22.0,80.0,1005.0,1006.7,17.0,1.0,1.0
737,2010-12-08,14.5,19.0,1.6,12.0,22.0,79.0,1014.4,1016.4,15.0,1.0,0.0
738,2010-12-09,12.9,17.4,1.0,11.0,19.0,52.0,1024.8,1024.8,15.6,0.0,0.0
739,2010-12-10,14.0,17.8,0.0,12.0,19.0,68.0,1024.7,1022.3,15.6,0.0,0.0
740,2010-12-11,15.2,20.0,0.0,12.0,19.0,79.0,1019.0,1015.8,16.9,0.0,0.0
741,2010-12-12,14.0,21.6,0.0,1.0,4.0,65.0,1012.9,1007.2,19.8,0.0,0.0
742,2010-12-13,17.2,20.5,0.0,8.0,17.0,70.0,1009.0,1009.1,18.9,0.0,0.0
743,2010-12-14,16.8,18.5,0.0,12.0,26.0,64.0,1013.4,1014.9,17.6,0.0,0.0
744,2010-12-15,15.3,19.2,0.0,8.0,11.0,80.0,1018.9,1016.8,16.9,0.0,0.0
745,2010-12-16,14.3,20.1,0.0,11.0,13.0,69.0,1017.2,1014.9,17.8,0.0,0.0
746,2010-12-17,15.2,17.7,0.2,10.0,17.0,62.0,1015.9,1015.0,17.4,0.0,0.0
747,2010-12-18,14.2,18.3,0.0,10.0,13.0,64.0,1017.5,1015.9,16.0,0.0,0.0
748,2010-12-19,14.8,20.0,1.0,2.0,19.0,91.0,1018.5,1017.2,16.6,0.0,0.0
749,2010-12-20,16.2,19.8,0.0,0.0,26.0,69.0,1017.9,1015.3,18.3,0.0,0.0
750,2010-12-21,17.1,21.9,0.0,1.0,17.0,75.0,1013.6,1011.0,19.4,0.0,0.0
751,2010-12-22,17.8,22.4,0.0,5.0,20.0,82.0,1014.7,1013.5,20.0,0.0,0.0
752,2010-12-23,18.1,24.8,0.2,1.0,26.0,76.0,1014.5,1011.6,21.0,0.0,1.0
753,2010-12-24,19.3,25.0,3.4,9.0,13.0,91.0,1013.4,1013.9,21.1,1.0,0.0
754,2010-12-25,18.2,21.9,0.0,2.0,33.0,83.0,1019.4,1019.0,19.8,0.0,0.0
755,2010-12-26,16.0,21.0,0.4,0.0,20.0,69.0,1022.0,1018.2,17.3,0.0,0.0
756,2010-12-27,17.0,23.1,0.0,0.0,19.0,57.0,1011.5,1005.9,20.4,0.0,0.0
757,2010-12-28,18.5,20.4,0.0,10.0,30.0,79.0,1012.4,1013.6,18.9,0.0,0.0
758,2010-12-29,17.5,21.5,0.0,1.0,15.0,57.0,1016.5,1013.5,19.6,0.0,0.0
759,2010-12-30,16.8,23.0,0.0,2.0,13.0,68.0,1014.2,1013.1,20.5,0.0,0.0
760,2010-12-31,15.7,21.0,0.0,11.0,19.0,62.0,1016.4,1016.0,19.0,0.0,0.0
761,2011-01-01,19.1,21.4,0.0,2.0,19.0,55.0,1018.5,1017.0,19.5,0.0,0.0
762,2011-01-02,19.3,22.0,0.0,0.0,26.0,66.0,1018.0,1015.3,19.2,0.0,0.0
763,2011-01-03,18.5,23.5,0.0,0.0,35.0,70.0,1012.2,1009.1,21.4,0.0,0.0
764,2011-01-04,19.2,30.8,0.0,9.0,7.0,73.0,1012.7,1010.3,20.6,0.0,0.0
765,2011-01-05,18.1,37.9,0.0,5.0,19.0,50.0,1000.7,998.1,30.7,0.0,1.0
766,2011-01-06,16.8,21.8,15.4,5.0,9.0,58.0,1002.1,1001.6,20.4,1.0,0.0
767,2011-01-07,15.7,21.4,0.0,5.0,9.0,64.0,1005.5,1007.0,19.5,0.0,0.0
768,2011-01-08,15.0,22.2,0.0,5.0,9.0,56.0,1014.6,1014.4,19.0,0.0,0.0
769,2011-01-09,17.2,23.6,0.0,5.0,0.0,64.0,1017.5,1016.5,21.7,0.0,0.0
770,2011-01-10,18.5,23.0,0.0,5.0,9.0,61.0,1019.0,1016.9,21.0,0.0,0.0
771,2011-01-11,18.6,23.2,0.0,5.0,9.0,63.0,1017.2,1013.6,20.0,0.0,0.0
772,2011-01-12,16.3,26.6,0.0,5.0,9.0,49.0,1010.3,1005.0,22.7,0.0,0.0
773,2011-01-13,18.0,29.8,0.0,9.0,11.0,50.0,998.1,993.2,26.5,0.0,0.0
774,2011-01-14,17.9,20.8,0.1,4.0,41.0,61.0,1005.1,1007.6,19.8,0.0,0.0
775,2011-01-15,16.6,20.6,0.0,4.0,9.0,62.0,1015.9,1015.7,18.9,0.0,0.0
776,2011-01-16,13.3,23.4,0.0,9.0,20.0,69.0,1019.0,1016.2,20.0,0.0,0.0
777,2011-01-17,16.0,23.0,0.0,2.0,26.0,91.0,1012.9,1009.6,21.5,0.0,0.0
778,2011-01-18,19.0,23.4,0.0,11.0,26.0,68.0,1015.0,1013.0,19.8,0.0,0.0
779,2011-01-19,16.8,24.5,0.0,11.0,9.0,63.0,1009.5,1006.3,20.6,0.0,0.0
780,2011-01-20,17.4,21.4,0.0,12.0,41.0,61.0,1012.5,1013.6,18.8,0.0,0.0
781,2011-01-21,13.8,24.4,0.0,12.0,9.0,50.0,1013.5,1008.8,21.0,0.0,0.0
782,2011-01-22,18.3,26.6,0.0,12.0,2.0,78.0,1008.1,1007.9,22.6,0.0,0.0
783,2011-01-23,18.5,19.2,0.2,8.0,26.0,84.0,1016.2,1015.4,19.0,0.0,1.0
784,2011-01-24,13.9,19.0,21.0,13.0,11.0,94.0,1012.4,1010.2,14.5,1.0,1.0
785,2011-01-25,13.1,20.9,10.8,15.0,9.0,76.0,1012.5,1012.0,17.8,1.0,0.0
786,2011-01-26,14.7,22.5,0.0,15.0,9.0,67.0,1013.3,1013.0,20.1,0.0,0.0
787,2011-01-27,18.0,23.1,0.0,9.0,11.0,66.0,1018.0,1014.7,20.6,0.0,0.0
788,2011-01-28,20.0,27.0,0.8,9.0,9.0,95.0,1009.2,1006.3,21.3,0.0,1.0
789,2011-01-29,20.5,23.9,16.6,9.0,9.0,95.0,1015.3,1012.0,20.6,1.0,1.0
790,2011-01-30,19.6,21.5,14.0,9.0,0.0,83.0,1014.1,1012.1,20.2,1.0,1.0
791,2011-01-31,18.4,19.9,3.4,9.0,9.0,89.0,1014.4,1016.2,19.5,1.0,1.0
792,2011-02-01,15.6,21.9,2.6,9.0,9.0,86.0,1016.6,1012.6,17.8,1.0,0.0
793,2011-02-02,15.8,21.4,1.0,8.0,15.0,71.0,1013.2,1012.7,19.8,0.0,0.0
794,2011-02-03,18.0,22.6,0.0,8.0,9.0,70.0,1013.9,1012.2,21.0,0.0,0.0
795,2011-02-04,18.0,21.9,0.0,9.0,13.0,70.0,1015.3,1016.2,20.7,0.0,0.0
796,2011-02-05,16.6,19.4,0.0,10.0,35.0,60.0,1024.0,1024.3,18.3,0.0,0.0
797,2011-02-06,15.3,22.3,0.0,0.0,19.0,67.0,1027.1,1024.9,17.9,0.0,0.0
798,2011-02-07,16.0,21.5,0.8,10.0,19.0,79.0,1022.5,1019.3,18.8,0.0,0.0
799,2011-02-08,18.0,21.9,0.8,2.0,7.0,85.0,1015.8,1013.0,19.6,0.0,1.0
800,2011-02-09,18.9,23.3,3.2,2.0,9.0,86.0,1012.0,1011.2,21.0,1.0,0.0
801,2011-02-10,18.2,21.6,1.0,9.0,19.0,82.0,1017.8,1018.5,20.6,0.0,0.0
802,2011-02-11,17.0,20.4,0.6,9.0,22.0,89.0,1023.8,1023.2,18.1,0.0,1.0
803,2011-02-12,17.5,22.2,3.6,9.0,9.0,66.0,1026.3,1024.2,19.0,1.0,0.0
804,2011-02-13,17.2,22.6,0.0,2.0,26.0,66.0,1024.3,1019.8,19.2,0.0,0.0
805,2011-02-14,18.6,23.5,0.0,2.0,19.0,66.0,1017.7,1014.2,21.6,0.0,0.0
806,2011-02-15,19.0,23.4,0.0,2.0,9.0,76.0,1014.5,1012.5,22.8,0.0,0.0
807,2011-02-16,20.0,22.4,0.0,2.0,19.0,86.0,1015.8,1015.5,20.5,0.0,0.0
808,2011-02-17,18.0,21.3,0.5,2.0,28.0,77.0,1016.1,1013.1,19.3,0.0,1.0
809,2011-02-18,17.8,23.5,3.4,2.0,11.0,100.0,1011.1,1007.3,19.8,1.0,0.0
810,2011-02-19,19.0,21.5,0.0,8.0,30.0,73.0,1012.6,1014.7,19.9,0.0,0.0
811,2011-02-20,17.2,20.8,0.2,8.0,22.0,63.0,1021.7,1020.1,18.8,0.0,0.0
812,2011-02-21,18.3,24.4,0.0,1.0,13.0,76.0,1020.0,1015.4,20.5,0.0,0.0
813,2011-02-22,17.5,24.9,0.0,1.0,11.0,66.0,1015.7,1011.7,21.2,0.0,0.0
814,2011-02-23,18.3,24.8,0.0,5.0,7.0,66.0,1013.9,1011.9,22.5,0.0,0.0
815,2011-02-24,19.8,24.4,0.0,5.0,22.0,85.0,1013.3,1010.1,21.2,0.0,0.0
816,2011-02-25,19.3,24.1,0.0,0.0,17.0,78.0,1009.5,1007.0,21.9,0.0,0.0
817,2011-02-26,20.2,22.8,0.0,0.0,13.0,89.0,1012.3,1011.1,20.6,0.0,0.0
818,2011-02-27,20.2,24.0,0.0,2.0,24.0,78.0,1012.5,1009.7,22.0,0.0,0.0
819,2011-02-28,20.0,22.0,0.8,2.0,24.0,84.0,1013.6,1014.7,21.0,0.0,1.0
820,2011-03-01,17.3,21.1,1.6,0.0,31.0,75.0,1020.2,1018.0,19.5,1.0,0.0
821,2011-03-02,18.3,22.8,0.0,9.0,11.0,55.0,1019.0,1017.0,20.1,0.0,0.0
822,2011-03-03,17.3,24.5,0.0,0.0,26.0,55.0,1017.3,1011.8,21.0,0.0,0.0
823,2011-03-04,16.2,31.0,0.0,5.0,6.0,54.0,1008.6,1003.6,23.8,0.0,0.0
824,2011-03-05,20.0,24.5,0.0,5.0,4.0,87.0,1007.5,1007.5,22.1,0.0,0.0
825,2011-03-06,15.6,21.6,0.4,15.0,9.0,75.0,1012.5,1013.4,20.6,0.0,0.0
826,2011-03-07,17.2,20.9,0.8,11.0,2.0,69.0,1017.0,1015.4,20.0,0.0,0.0
827,2011-03-08,13.9,22.4,0.0,3.0,7.0,81.0,1015.9,1014.7,18.4,0.0,0.0
828,2011-03-09,11.8,23.0,0.0,12.0,2.0,81.0,1018.3,1015.8,17.1,0.0,0.0
829,2011-03-10,16.3,26.2,0.0,10.0,7.0,86.0,1011.5,1006.4,21.5,0.0,0.0
830,2011-03-11,16.6,21.8,0.4,12.0,28.0,65.0,1011.5,1012.3,20.8,0.0,1.0
831,2011-03-12,15.1,19.8,1.2,11.0,2.0,68.0,1020.1,1020.3,17.6,1.0,0.0
832,2011-03-13,11.4,22.0,0.0,11.0,0.0,72.0,1025.2,1021.8,17.0,0.0,0.0
833,2011-03-14,15.2,24.0,0.0,0.0,17.0,59.0,1020.1,1016.3,20.4,0.0,0.0
834,2011-03-15,18.0,23.8,0.0,0.0,24.0,69.0,1020.7,1019.0,21.1,0.0,0.0
835,2011-03-16,17.6,23.5,0.0,10.0,19.0,62.0,1019.5,1016.3,21.5,0.0,1.0
836,2011-03-17,18.4,21.8,2.2,0.0,19.0,92.0,1015.8,1013.5,19.6,1.0,1.0
837,2011-03-18,19.0,24.0,1.4,15.0,4.0,95.0,1012.6,1010.5,20.0,1.0,1.0
838,2011-03-19,17.4,21.7,1.8,12.0,19.0,92.0,1012.8,1013.0,19.4,1.0,0.0
839,2011-03-20,17.6,20.7,0.0,10.0,13.0,68.0,1018.1,1017.7,18.5,0.0,1.0
840,2011-03-21,16.7,21.4,1.2,1.0,6.0,70.0,1019.8,1016.4,18.1,1.0,0.0
841,2011-03-22,16.2,25.1,0.4,2.0,19.0,75.0,1014.9,1011.9,18.0,0.0,0.0
842,2011-03-23,15.8,23.3,0.0,2.0,0.0,91.0,1015.3,1016.3,21.0,0.0,0.0
843,2011-03-24,15.8,23.3,0.0,8.0,2.0,74.0,1022.7,1020.9,20.6,0.0,0.0
844,2011-03-25,14.6,24.6,0.0,8.0,2.0,72.0,1024.0,1021.4,20.6,0.0,0.0
845,2011-03-26,15.2,25.7,0.0,3.0,2.0,65.0,1023.5,1020.1,18.7,0.0,0.0
846,2011-03-27,16.0,28.6,0.0,3.0,0.0,59.0,1020.4,1017.6,22.0,0.0,0.0
847,2011-03-28,17.7,24.0,0.0,11.0,11.0,76.0,1020.5,1019.0,21.8,0.0,0.0
848,2011-03-29,18.2,21.7,0.2,10.0,20.0,73.0,1023.9,1023.6,19.2,0.0,0.0
849,2011-03-30,17.0,22.3,0.0,10.0,4.0,59.0,1028.0,1025.6,21.0,0.0,0.0
850,2011-03-31,15.9,23.0,0.0,0.0,9.0,64.0,1028.6,1025.8,20.1,0.0,1.0
0,2011-04-01,17.080238738385262,23.346738843628533,-1.9930115888215658,9.758843649931505,2.6428929338167064,82.38937437370052,1019.8794731879498,1017.660482525654,20.22955974227857,-0.1495987579103903,-0.4598852928267665
1,2011-04-02,17.057038793266823,23.42807921001664,0.5651109844075672,8.78860675086819,9.90631685290452,66.95385375030179,1022.368646777956,1019.3309888272036,20.82295747340282,-0.08356468962231056,-0.06575827000429064
2,2011-04-03,17.21993060789987,23.55590521683952,-0.599469361204582,8.117836480391185,2.705761197216294,76.40438961418859,1020.3388400485834,1018.6212183638261,20.79716622015484,-0.04632585982449389,-0.07070477455368043
3,2011-04-04,15.440775482156148,22.799954100176635,1.5193673469460158,9.50259318453244,12.007412937276236,79.28541443129875,1022.9696593891297,1021.5652466068323,18.58954200772862,-0.02187576283834894,-0.08070538220846266
4,2011-04-05,14.789600155301445,23.291625556411518,1.5714070119135406,0.8905976420628301,9.299586712591978,70.674136044019,1025.164480865154,1020.9242405501861,17.89214211834294,-0.008756121728280442,0.2932774750099207
5,2011-04-06,16.803855516255233,22.419223712455143,0.1380710676567518,2.540691825497958,7.420950531458308,58.06793842537232,1014.0936558136863,1010.647577689165,22.117158199443434,0.0002506972327926682,0.3436563013977576
6,2011-04-07,17.46156729836535,21.308594223327667,-0.34408482927603323,9.510058720067253,12.847163232239193,74.29164626120806,1019.9895745150786,1020.5588520209571,19.043312564550515,1.0034583944237214,0.34433488970362197
7,2011-04-08,14.387349814938434,22.264873433482034,0.5838975375016631,5.1203089779044335,6.687489588411322,67.6507847598166,1025.1792330519488,1022.7270241046099,17.468965702656664,0.01088470615605544,-0.14583172059218302
8,2011-04-09,12.849029833710603,22.743699950819813,7.335886513998301,6.960210058678124,2.0194239999595966,76.70339838222294,1024.9546151234347,1022.1769920906025,16.81036360832369,0.009246534268607914,-0.1362882835819093
9,2011-04-10,13.43545562722332,21.828085893985524,2.1001843193123886,12.465835165301403,7.828460481140312,68.14438232185921,1023.1448847810382,1021.0001895286091,18.206093465337922,0.5061239413412291,0.8743163297258644
10,2011-04-11,16.14066147706778,21.480501012401003,2.49484849574511,11.530000948965085,7.692759532750962,71.30092772295387,1023.1478274372756,1021.9563187523565,17.982142731117392,0.5158749717005979,0.4005959416257247
11,2011-04-12,14.700948392314826,20.44537142428755,3.2106525004492372,2.6741073643724826,8.077733705075135,80.95372703427259,1024.438907237173,1021.636623564736,16.2475250093279,0.03974703312515859,0.4380900269734038
12,2011-04-13,14.94110167999719,21.731154115167023,4.51844454756348,3.840284792158265,15.48406502044081,74.02978714902041,1021.4432856662847,1018.8854777797678,18.516929560828448,0.5659349625931026,-0.022086261285633402
13,2011-04-14,15.789832750066868,23.670129389795076,3.48481191748557,7.025970743033604,1.5426053058535008,79.7632398921515,1024.7772845408053,1022.7960231348605,17.906461203886646,0.5954326678450443,0.5112287717560587
14,2011-04-15,14.159699618407517,28.624077439179555,3.2427837165093725,6.245852950867286,7.4888687724891705,67.38375178287885,1019.0290505885214,1016.0123571911819,22.17083686685469,0.12381712148257876,0.03885035042056195
15,2011-04-16,15.011444086417805,20.95739956749456,2.0950164493585937,6.956450394017792,2.3461822217221924,78.2784240407752,1017.8111877873222,1015.9710954255311,18.020979940964885,0.13757745057700654,0.058538075957403374
16,2011-04-17,15.438692155652369,21.456088397691236,3.4419265759921616,7.678952621511325,3.6440364832410266,76.27770609104512,1019.5115963943821,1019.2049365530472,18.328286210024892,0.13669491970308512,0.06481474075235269
17,2011-04-18,13.321201177415627,22.341504445535886,2.010022849706319,6.88544302553899,5.464875075341837,72.07319869453713,1023.2010458030038,1019.506174954979,17.49774126327189,0.6343530452528703,0.5588384453047938
18,2011-04-19,15.471538455162875,22.274817471438947,1.8812843730943136,8.526174893265797,1.690822359789447,74.73536610681663,1015.56784772773,1015.3242634855892,20.019855073708204,0.6339226841915975,0.0510257018828959
19,2011-04-20,14.276895061298822,20.32158043014604,4.512238718639358,8.091635731022937,0.28954847595554867,78.12738324223143,1021.7201013177178,1019.9590117348548,17.16610996599331,0.13528807726383657,0.03653740065839167
20,2011-04-21,14.61506715126579,21.54362683898245,2.245722467075945,8.103128554591649,7.326328287324176,78.28871108123485,1021.9112699377421,1018.9670906805269,17.45212408724537,0.1324021724758816,0.5230672646628021
21,2011-04-22,13.939771430006797,21.614074447775245,1.0005877077157868,3.5721191766609013,3.8115501157694367,76.96326015006161,1016.0913651438625,1014.6492168446192,17.501447086528735,0.12554499805657354,0.5189083353664867
22,2011-04-23,13.631233268671753,25.19174888819808,3.161402068414457,8.314595455823998,6.280227237946093,71.15381672045304,1012.5210395495194,1008.6846124893259,20.4282972138082,1.1219478965931229,0.026011975606872295
23,2011-04-24,15.283037146899192,21.379468674201746,17.24642600231865,8.119563060540674,17.812462272624337,80.10187995587815,1017.4244572960797,1015.8124200870409,17.22234845294964,0.6277370459700773,0.5401908790182418
24,2011-04-25,13.465439532006377,18.641330979531517,0.43441861350451605,7.5071084640363,0.6488518453774699,77.08799728735109,1025.3913149970688,1025.4068422659125,15.592728538676042,0.6338920232644267,1.0609234040056905
25,2011-04-26,12.07288579181736,21.23120686587083,1.8761271967917268,9.90424428057615,10.007692368849138,76.37368846946377,1031.3969328611977,1030.2173971570521,16.966705536402223,0.6460740105997487,-0.1365114433622589
26,2011-04-27,13.840853325195283,21.19271039249782,2.8418937046001744,3.3149931430996498,6.5560138766206855,94.31232565405593,1029.5955241949957,1026.4375384999194,16.724722588518546,1.1708194742891886,0.08664789788242122
27,2011-04-28,13.516798444747407,21.391594863406052,2.07356217011453,6.390971640540454,9.267953457885415,79.48736191820163,1027.4945870056051,1023.6039199455928,14.887526732752312,0.7045829087739374,0.1017663515462574
28,2011-04-29,13.900276709571074,22.808791711000275,4.875966889122513,10.221389530421677,4.229740365888081,72.17433768984579,1021.593816229569,1018.7379087610933,17.646134931529648,0.2518123647885836,0.10907766503436012
29,2011-04-30,13.685088993465367,20.905727741194195,1.8524683920012501,11.348480503511798,22.506992322180263,66.12764456931146,1022.9622095837351,1021.9294818108216,17.182650516814114,0.18759748370415597,-0.11860953165174098
851,2011-05-01,13.4,19.8,6.6,0.0,0.0,93.0,1025.1,1024.1,15.4,1.0,1.0
852,2011-05-02,14.0,18.8,6.2,14.0,6.0,94.0,1026.3,1023.8,15.5,1.0,1.0
853,2011-05-03,10.6,19.6,2.4,14.0,0.0,90.0,1026.1,1023.2,14.3,1.0,0.0
854,2011-05-04,12.2,24.4,0.0,5.0,6.0,78.0,1024.0,1019.8,16.5,0.0,0.0
855,2011-05-05,12.5,20.6,0.0,6.0,6.0,81.0,1019.1,1017.8,17.0,0.0,1.0
856,2011-05-06,13.7,17.7,12.8,12.0,11.0,71.0,1023.9,1023.4,16.0,1.0,0.0
857,2011-05-07,14.6,19.8,0.0,4.0,4.0,61.0,1025.3,1022.0,16.2,0.0,0.0
858,2011-05-08,11.1,25.0,0.0,5.0,9.0,62.0,1021.0,1016.8,14.5,0.0,0.0
859,2011-05-09,14.4,19.4,0.8,11.0,9.0,68.0,1025.7,1026.4,17.8,0.0,0.0
860,2011-05-10,15.3,18.1,0.2,9.0,19.0,61.0,1033.2,1031.9,17.6,0.0,0.0
861,2011-05-11,13.8,19.5,0.0,4.0,7.0,55.0,1033.4,1030.4,17.1,0.0,0.0
862,2011-05-12,11.4,18.4,0.0,4.0,0.0,84.0,1031.9,1029.4,13.2,0.0,0.0
863,2011-05-13,13.1,20.1,0.0,4.0,0.0,64.0,1030.5,1027.1,17.0,0.0,1.0
864,2011-05-14,14.3,19.7,2.0,5.0,6.0,91.0,1029.1,1025.3,16.1,1.0,0.0
865,2011-05-15,12.2,20.8,0.0,5.0,7.0,79.0,1025.0,1020.6,12.8,0.0,0.0
866,2011-05-16,12.7,22.0,0.2,6.0,6.0,74.0,1016.4,1011.6,16.1,0.0,1.0
867,2011-05-17,14.8,21.0,5.7,6.0,7.0,91.0,1012.7,1012.3,15.9,1.0,1.0
868,2011-05-18,14.5,17.0,1.2,10.0,19.0,66.0,1020.8,1020.5,16.2,1.0,0.0
869,2011-05-19,9.0,21.5,0.0,6.0,4.0,84.0,1021.9,1017.1,11.1,0.0,1.0
870,2011-05-20,11.2,16.2,6.0,11.0,20.0,91.0,1006.6,1008.0,15.6,1.0,1.0
871,2011-05-21,11.8,16.9,36.0,12.0,9.0,69.0,1022.8,1022.9,14.9,1.0,0.0
872,2011-05-22,14.5,17.2,0.0,11.0,24.0,62.0,1027.6,1027.5,16.8,0.0,0.0
873,2011-05-23,13.0,18.2,0.8,13.0,2.0,89.0,1030.9,1029.5,15.0,0.0,0.0
874,2011-05-24,12.1,18.6,0.8,15.0,2.0,81.0,1030.4,1027.9,14.8,0.0,0.0
875,2011-05-25,13.5,18.0,0.2,9.0,9.0,93.0,1028.7,1025.2,14.6,0.0,1.0
876,2011-05-26,13.3,19.5,2.8,5.0,4.0,78.0,1026.2,1023.2,15.5,1.0,0.0
877,2011-05-27,9.7,19.4,0.2,5.0,11.0,70.0,1023.0,1019.6,12.0,0.0,0.0
878,2011-05-28,8.4,21.4,0.0,6.0,2.0,85.0,1019.1,1016.6,11.0,0.0,0.0
879,2011-05-29,9.3,25.0,0.0,6.0,9.0,66.0,1015.5,1009.5,13.0,0.0,1.0
880,2011-05-30,12.8,21.0,1.6,6.0,19.0,75.0,1005.3,1005.7,17.5,1.0,0.0
881,2011-05-31,13.2,21.5,0.0,6.0,7.0,71.0,1011.1,1008.9,15.8,0.0,0.0
882,2011-06-01,9.0,21.4,0.0,14.0,17.0,80.0,1008.0,1005.8,17.0,0.0,1.0
883,2011-06-02,11.6,17.4,16.8,7.0,6.0,78.0,1016.3,1017.7,12.4,1.0,1.0
884,2011-06-03,10.6,16.0,20.2,3.0,15.0,95.0,1022.7,1022.0,11.6,1.0,1.0
885,2011-06-04,8.9,16.4,6.4,6.0,11.0,72.0,1023.3,1019.2,11.7,1.0,0.0
886,2011-06-05,9.6,17.0,0.4,6.0,0.0,88.0,1020.9,1019.8,12.0,0.0,1.0
887,2011-06-06,10.5,15.7,20.2,8.0,17.0,68.0,1024.1,1024.0,14.6,1.0,1.0
888,2011-06-07,12.7,17.6,2.8,9.0,13.0,63.0,1029.4,1028.4,15.0,1.0,0.0
889,2011-06-08,14.1,18.2,0.0,1.0,20.0,64.0,1031.9,1029.6,17.3,0.0,0.0
890,2011-06-09,10.9,18.5,1.0,5.0,6.0,85.0,1031.3,1027.8,12.2,0.0,0.0
891,2011-06-10,11.5,18.5,0.0,5.0,6.0,68.0,1027.2,1024.7,13.9,0.0,0.0
892,2011-06-11,10.2,18.9,0.0,1.0,4.0,76.0,1028.4,1026.2,12.0,0.0,0.0
893,2011-06-12,9.9,19.4,0.0,0.0,4.0,74.0,1029.8,1026.8,11.8,0.0,0.0
894,2011-06-13,9.6,17.6,0.0,0.0,9.0,60.0,1024.8,1020.2,12.4,0.0,1.0
895,2011-06-14,10.6,15.5,7.4,0.0,31.0,79.0,1013.2,1010.8,11.5,1.0,0.0
896,2011-06-15,11.4,17.1,0.0,6.0,15.0,74.0,1012.3,1011.7,13.8,0.0,1.0
897,2011-06-16,10.8,16.3,6.8,7.0,6.0,51.0,1020.7,1022.0,14.5,1.0,1.0
898,2011-06-17,10.7,19.8,3.0,6.0,7.0,75.0,1024.7,1022.0,13.5,1.0,0.0
899,2011-06-18,13.0,18.6,0.0,6.0,9.0,70.0,1014.7,1013.4,16.0,0.0,1.0
900,2011-06-19,12.2,19.5,1.8,7.0,13.0,81.0,1016.6,1014.3,14.7,1.0,1.0
901,2011-06-20,13.6,18.0,6.4,11.0,56.0,77.0,1017.7,1019.7,16.8,1.0,1.0
902,2011-06-21,14.9,18.5,2.4,15.0,15.0,66.0,1027.0,1025.9,15.9,1.0,0.0
903,2011-06-22,12.0,20.8,0.0,3.0,9.0,65.0,1023.1,1018.2,13.7,0.0,0.0
904,2011-06-23,14.0,21.0,0.0,7.0,6.0,82.0,1015.7,1011.9,15.2,0.0,0.0
905,2011-06-24,14.0,22.0,0.0,6.0,11.0,80.0,1007.0,1003.8,17.0,0.0,1.0
906,2011-06-25,10.5,17.6,18.6,7.0,7.0,82.0,1012.3,1015.0,12.0,1.0,0.0
907,2011-06-26,10.8,19.6,0.0,7.0,11.0,74.0,1023.0,1022.4,13.5,0.0,0.0
908,2011-06-27,9.6,20.6,0.0,3.0,4.0,81.0,1019.7,1012.9,10.2,0.0,1.0
