,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Pressure9am,Pressure3pm
652,2010-09-15,Penrith,10.3,23.2,10.6,12.0,44.0,8.0,12.0,6.3572621035058425,24.0,98.0,25.0,16.984266666666652,22.0,1.0,0.0,,
653,2010-09-16,Penrith,7.5,21.1,0.2,13.0,43.0,7.0,14.0,15.0,24.0,49.0,31.0,15.8,20.3,0.0,0.0,,
654,2010-09-17,Penrith,3.5,20.2,0.0,13.0,31.807330195023535,5.0,3.0,6.0,15.0,51.0,31.0,13.1,19.5,0.0,0.0,,
655,2010-09-18,Penrith,12.577449352374606,24.0,0.0,13.0,31.807330195023535,12.0,10.0,6.0,19.0,67.0,31.0,12.1,23.2,0.0,0.0,,
656,2010-09-19,Penrith,7.3,19.3,0.0,4.0,22.0,3.0,5.0,6.0,13.0,66.0,54.0,13.2,18.2,0.0,0.0,,
657,2010-09-20,Penrith,7.7,22.0,0.0,4.0,31.807330195023535,6.0,7.0,6.0,6.0,68.0,50.0,14.8,21.9,0.0,0.0,,
658,2010-09-21,Penrith,8.1,25.7,0.0,4.0,31.807330195023535,3.0,2.0,6.0,30.0,82.0,49.0,15.2,22.6,0.0,0.0,,
659,2010-09-22,Penrith,12.9,23.4,0.0,4.0,31.807330195023535,3.0,0.0,7.0,9.0,69.0,52.0,17.4,23.3,0.0,0.0,,
660,2010-09-23,Penrith,14.2,20.4,0.0,9.0,24.0,11.0,2.0,11.0,19.0,80.0,65.0,15.9,18.2,0.0,0.0,,
661,2010-09-24,Penrith,10.6,26.8,0.0,5.0,24.0,3.0,7.0,9.0,4.0,75.0,39.0,17.2,26.2,0.0,0.0,,
662,2010-09-25,Penrith,7.5,26.9,0.0,5.0,31.807330195023535,13.0,13.0,6.0,20.0,67.0,25.0,16.7,24.6,0.0,0.0,,
663,2010-09-26,Penrith,9.0,25.8,0.0,1.0,30.0,13.0,5.0,6.3572621035058425,15.0,52.0,29.0,18.2,25.6,0.0,0.0,,
664,2010-09-27,Penrith,9.7,29.8,0.0,7.0,74.0,7.0,13.0,7.0,30.0,73.0,28.0,16.6,27.1,0.0,0.0,,
665,2010-09-28,Penrith,10.6,27.0,0.0,14.0,50.0,6.0,14.0,15.0,30.0,36.0,19.0,21.5,25.6,0.0,0.0,,
666,2010-09-29,Penrith,10.9,20.6,0.0,9.0,37.0,12.0,2.0,20.0,22.0,36.0,47.0,17.2,16.0,0.0,0.0,,
667,2010-09-30,Penrith,5.6,20.4,0.0,9.0,37.0,3.0,1.0,4.0,11.0,47.0,29.0,14.6,19.9,0.0,0.0,,
668,2010-10-01,Penrith,6.1,19.1,0.0,1.0,22.0,4.0,0.0,4.0,13.0,73.0,50.0,13.0,18.2,0.0,0.0,,
669,2010-10-02,Penrith,10.4,18.5,0.0,10.0,31.0,11.0,11.0,7.0,13.0,75.0,80.0,16.5,17.2,0.0,1.0,,
670,2010-10-03,Penrith,13.4,24.76436629064375,31.6,10.0,31.807330195023535,11.0,0.0,15.0,17.0,100.0,74.0,15.2,19.2,1.0,1.0,,
671,2010-10-04,Penrith,12.577449352374606,24.76436629064375,0.0,10.0,31.807330195023535,11.0,4.0,6.3572621035058425,11.0,98.0,95.0,16.984266666666652,17.7,1.0,1.0,,
672,2010-10-05,Penrith,12.577449352374606,24.76436629064375,0.0,10.0,31.807330195023535,11.0,13.0,6.3572621035058425,6.0,98.0,57.0,16.984266666666652,24.4,1.0,1.0,,
673,2010-10-06,Penrith,12.577449352374606,23.2,0.0,12.0,48.0,12.0,1.0,6.0,9.0,98.0,69.0,18.0,22.5,1.0,0.0,,
674,2010-10-07,Penrith,14.1,24.0,0.0,9.0,37.0,12.0,2.0,0.0,24.0,99.0,69.0,16.3,20.5,0.0,0.0,,
675,2010-10-08,Penrith,12.9,22.7,0.0,9.0,30.0,8.0,8.0,7.0,9.0,76.0,41.0,16.0,21.9,0.0,0.0,,
676,2010-10-09,Penrith,14.5,24.76436629064375,0.0,9.0,31.807330195023535,15.0,14.0,9.0,7.0,77.0,79.0,15.4,16.1,0.0,0.0,,
677,2010-10-10,Penrith,12.577449352374606,22.0,0.0,9.0,31.807330195023535,15.0,2.0,6.3572621035058425,26.0,98.0,50.0,16.984266666666652,20.9,0.0,0.0,,
678,2010-10-11,Penrith,13.5,22.4,0.0,1.0,46.0,8.0,4.0,7.0,17.0,90.0,58.0,16.5,21.1,0.0,0.0,,
679,2010-10-12,Penrith,12.9,24.8,0.6,4.0,24.0,3.0,5.0,7.0,9.0,76.0,55.0,17.9,24.2,0.0,0.0,,
680,2010-10-13,Penrith,14.1,27.1,0.0,4.0,31.807330195023535,3.0,1.0,0.0,13.0,97.0,53.0,16.9,25.5,0.0,0.0,,
681,2010-10-14,Penrith,12.577449352374606,29.3,0.0,4.0,31.807330195023535,3.0,8.0,6.3572621035058425,9.0,98.0,39.0,16.984266666666652,27.8,0.0,0.0,,
682,2010-10-15,Penrith,16.4,25.6,0.0,14.0,61.0,3.0,3.0,15.0,44.0,92.0,67.0,19.8,23.0,0.0,0.0,,
683,2010-10-16,Penrith,10.7,16.0,0.2,15.0,72.0,13.0,13.0,33.0,31.0,37.0,36.0,11.2,15.2,0.0,0.0,,
684,2010-10-17,Penrith,5.6,24.3,0.2,14.0,43.0,9.0,10.0,6.0,7.0,55.0,37.0,14.2,23.0,0.0,0.0,,
685,2010-10-18,Penrith,7.9,25.4,0.0,13.0,35.0,12.0,7.0,6.0,4.0,56.0,35.0,15.1,23.5,0.0,0.0,,
686,2010-10-19,Penrith,7.8,17.0,0.0,2.0,20.0,12.0,2.0,9.0,11.0,86.0,69.0,13.1,15.8,0.0,0.0,,
687,2010-10-20,Penrith,12.0,24.5,0.2,1.0,26.0,5.0,5.0,6.0,11.0,65.0,39.0,16.9,23.5,0.0,0.0,,
688,2010-10-21,Penrith,10.4,25.9,0.0,3.0,26.0,9.0,4.0,4.0,9.0,73.0,41.0,17.5,24.4,0.0,0.0,,
689,2010-10-22,Penrith,11.8,27.2,0.0,7.0,37.0,9.0,0.0,6.0,4.0,76.0,73.0,18.5,20.6,0.0,0.0,,
690,2010-10-23,Penrith,12.0,30.8,0.6,13.0,52.0,14.0,0.0,4.0,15.0,71.0,57.0,19.0,23.1,0.0,1.0,,
691,2010-10-24,Penrith,12.4,17.3,18.6,11.0,30.0,12.0,11.0,15.0,13.0,97.0,98.0,12.5,13.6,1.0,1.0,,
692,2010-10-25,Penrith,12.5,22.0,5.6,8.0,31.0,11.0,10.0,19.0,11.0,71.0,55.0,17.2,19.8,1.0,0.0,,
693,2010-10-26,Penrith,10.5,27.2,0.0,7.0,17.0,8.0,6.0,2.0,7.0,78.0,33.0,16.6,26.3,0.0,0.0,,
694,2010-10-27,Penrith,10.6,27.2,0.0,9.0,46.0,10.0,9.0,7.0,17.0,58.0,72.0,18.2,19.6,0.0,1.0,,
695,2010-10-28,Penrith,14.7,19.4,3.0,8.0,22.0,8.0,0.0,15.0,11.0,97.0,60.0,14.8,19.1,1.0,0.0,,
696,2010-10-29,Penrith,12.0,21.6,0.4,4.0,22.0,5.0,2.0,4.0,4.0,82.0,67.0,16.5,19.9,0.0,0.0,,
697,2010-10-30,Penrith,12.7,31.8,0.0,1.0,35.0,3.0,4.0,6.0,13.0,87.0,45.0,18.0,30.6,0.0,0.0,,
698,2010-10-31,Penrith,18.0,31.5,0.0,6.0,39.0,3.0,7.0,0.0,20.0,97.0,34.0,20.1,31.1,0.0,0.0,,
699,2010-11-01,Penrith,15.8,21.5,0.0,9.0,28.0,8.0,9.0,9.0,13.0,57.0,88.0,19.9,17.9,0.0,1.0,,
700,2010-11-02,Penrith,12.8,20.2,37.2,12.0,44.0,15.0,15.0,22.0,15.0,59.0,52.0,16.2,19.5,1.0,0.0,,
701,2010-11-03,Penrith,9.9,25.6,0.2,9.0,39.0,5.0,9.0,6.0,7.0,78.0,37.0,16.7,25.2,0.0,0.0,,
702,2010-11-04,Penrith,13.4,19.3,0.0,11.0,31.0,11.0,10.0,13.0,13.0,77.0,69.0,15.2,17.4,0.0,1.0,,
703,2010-11-05,Penrith,11.7,18.8,17.4,8.0,33.0,11.0,9.0,13.0,20.0,77.0,47.0,14.6,18.2,1.0,1.0,,
704,2010-11-06,Penrith,12.2,18.1,3.4,9.0,28.0,11.0,11.0,13.0,6.0,91.0,74.0,14.1,17.4,1.0,1.0,,
705,2010-11-07,Penrith,11.9,24.7,1.6,1.0,30.0,5.0,5.0,9.0,13.0,99.0,56.0,14.8,22.3,1.0,0.0,,
706,2010-11-08,Penrith,13.7,30.3,0.0,5.0,67.0,9.0,0.0,2.0,15.0,79.0,63.0,19.5,24.6,0.0,1.0,,
707,2010-11-09,Penrith,16.7,25.8,12.2,1.0,20.0,8.0,1.0,13.0,7.0,92.0,63.0,20.4,24.4,1.0,0.0,,
708,2010-11-10,Penrith,17.6,29.5,0.2,12.0,59.0,3.0,0.0,7.0,13.0,90.0,51.0,21.1,28.1,0.0,1.0,,
709,2010-11-11,Penrith,17.2,29.6,21.4,5.0,28.0,5.0,14.0,4.0,9.0,78.0,49.0,20.9,26.9,1.0,0.0,,
710,2010-11-12,Penrith,16.0,33.2,0.2,1.0,35.0,11.0,4.0,6.0,15.0,73.0,32.0,22.1,32.6,0.0,0.0,,
711,2010-11-13,Penrith,17.9,33.3,0.0,8.0,48.0,6.0,12.0,6.0,9.0,72.0,50.0,23.9,31.9,0.0,0.0,,
712,2010-11-14,Penrith,20.5,34.0,0.0,3.0,39.0,6.0,3.0,6.0,20.0,74.0,39.0,26.0,32.1,0.0,0.0,,
713,2010-11-15,Penrith,21.2,21.2,0.6,11.0,19.0,8.0,0.0,11.0,2.0,96.0,98.0,21.2,19.3,0.0,1.0,,
714,2010-11-16,Penrith,18.3,27.4,27.0,9.0,31.0,2.0,1.0,6.0,9.0,86.0,47.0,20.9,26.9,1.0,0.0,,
715,2010-11-17,Penrith,16.8,22.5,0.0,1.0,26.0,10.0,3.0,9.0,11.0,86.0,73.0,17.8,20.5,0.0,0.0,,
716,2010-11-18,Penrith,15.0,26.9,0.0,5.0,31.0,8.0,5.0,6.0,15.0,79.0,49.0,19.3,25.8,0.0,0.0,,
717,2010-11-19,Penrith,15.2,18.9,0.0,8.0,39.0,8.0,10.0,24.0,15.0,75.0,65.0,16.0,17.7,0.0,0.0,,
718,2010-11-20,Penrith,12.8,25.7,0.0,6.0,31.0,9.0,11.0,6.0,4.0,53.0,40.0,18.8,24.6,0.0,0.0,,
719,2010-11-21,Penrith,11.8,27.6,0.0,1.0,31.0,9.0,2.0,4.0,9.0,72.0,37.0,18.6,26.5,0.0,0.0,,
720,2010-11-22,Penrith,13.4,27.0,0.0,1.0,37.0,5.0,1.0,7.0,19.0,63.0,45.0,20.8,25.0,0.0,0.0,,
721,2010-11-23,Penrith,13.3,28.7,0.0,1.0,35.0,6.0,4.0,6.0,15.0,64.0,36.0,20.6,28.0,0.0,0.0,,
722,2010-11-24,Penrith,14.1,30.6,0.0,1.0,33.0,8.0,4.0,7.0,11.0,72.0,32.0,20.7,29.6,0.0,0.0,,
723,2010-11-25,Penrith,16.2,33.1,0.0,0.0,35.0,10.0,9.0,7.0,13.0,72.0,31.0,22.4,32.4,0.0,0.0,,
724,2010-11-26,Penrith,16.1,31.9,0.0,2.0,30.0,9.0,4.0,2.0,7.0,61.0,32.0,23.7,31.2,0.0,0.0,,
725,2010-11-27,Penrith,17.2,32.2,0.0,5.0,39.0,7.0,1.0,6.0,19.0,70.0,38.0,23.0,30.3,0.0,0.0,,
726,2010-11-28,Penrith,18.1,22.4,0.0,5.0,28.0,9.0,4.0,4.0,9.0,96.0,98.0,20.0,20.7,0.0,1.0,,
727,2010-11-29,Penrith,16.3,19.5,10.6,11.0,33.0,11.0,8.0,9.0,17.0,98.0,96.0,16.9,18.9,1.0,1.0,,
728,2010-11-30,Penrith,16.3,21.4,10.8,9.0,28.0,10.0,12.0,6.0,9.0,98.0,91.0,17.3,21.1,1.0,1.0,,
729,2010-12-01,Penrith,17.2,21.2,25.2,1.0,30.0,9.0,4.0,4.0,15.0,100.0,98.0,18.3,20.3,1.0,1.0,,
730,2010-12-02,Penrith,18.2,25.8,4.2,0.0,24.0,2.0,0.0,6.0,9.0,97.0,71.0,20.0,25.3,1.0,0.0,,
731,2010-12-03,Penrith,19.3,27.4,0.4,10.0,33.0,11.0,10.0,9.0,13.0,90.0,65.0,21.7,26.6,0.0,1.0,,
732,2010-12-04,Penrith,19.2,24.7,4.6,1.0,33.0,1.0,15.0,7.0,7.0,98.0,90.0,20.3,23.1,1.0,1.0,,
733,2010-12-05,Penrith,19.0,26.5,1.8,1.0,31.0,1.0,11.0,0.0,11.0,78.0,97.0,22.5,22.8,1.0,0.0,,
734,2010-12-06,Penrith,19.4,26.8,1.0,8.0,28.0,12.0,11.0,6.0,13.0,82.0,81.0,22.2,23.0,0.0,0.0,,
735,2010-12-07,Penrith,18.4,28.9,0.2,1.0,35.0,4.0,1.0,7.0,17.0,89.0,54.0,22.5,27.2,0.0,0.0,,
736,2010-12-08,Penrith,17.1,33.3,0.0,1.0,41.0,4.0,4.0,9.0,17.0,72.0,44.0,23.8,32.3,0.0,0.0,,
737,2010-12-09,Penrith,23.0,32.1,0.6,3.0,44.0,11.0,3.0,2.0,24.0,98.0,61.0,23.9,29.5,0.0,1.0,,
738,2010-12-10,Penrith,21.7,31.5,1.8,15.0,33.0,4.0,12.0,4.0,11.0,98.0,48.0,22.2,30.1,1.0,0.0,,
739,2010-12-11,Penrith,14.9,32.0,0.0,15.0,35.0,5.0,5.0,9.0,9.0,60.0,28.0,21.9,30.4,0.0,0.0,,
740,2010-12-12,Penrith,16.9,31.6,0.0,14.0,57.0,5.0,14.0,11.0,19.0,41.0,29.0,25.0,31.5,0.0,0.0,,
741,2010-12-13,Penrith,15.6,29.1,0.0,9.0,37.0,10.0,11.0,11.0,7.0,61.0,37.0,21.9,28.5,0.0,0.0,,
742,2010-12-14,Penrith,18.9,28.0,0.0,9.0,30.0,10.0,2.0,13.0,15.0,68.0,49.0,22.2,26.8,0.0,0.0,,
743,2010-12-15,Penrith,19.1,31.9,0.0,5.0,26.0,3.0,2.0,9.0,11.0,84.0,44.0,21.9,30.7,0.0,0.0,,
744,2010-12-16,Penrith,20.4,24.76436629064375,0.0,5.0,31.807330195023535,5.0,15.0,4.0,11.0,65.0,99.0,25.4,17.8,0.0,0.0,,
745,2010-12-17,Penrith,12.577449352374606,24.76436629064375,0.0,5.0,31.807330195023535,5.0,15.0,6.3572621035058425,11.990390987408881,98.0,49.0989898989899,16.984266666666652,23.35409075852936,0.0,0.0,,
746,2010-12-18,Penrith,12.577449352374606,24.76436629064375,0.0,5.0,31.807330195023535,5.0,15.0,6.3572621035058425,11.990390987408881,98.0,49.0989898989899,16.984266666666652,23.35409075852936,0.0,0.0,,
747,2010-12-19,Penrith,12.577449352374606,24.76436629064375,0.0,5.0,31.807330195023535,5.0,3.0,6.3572621035058425,37.0,98.0,39.0,16.984266666666652,26.8,0.0,0.0,,
748,2010-12-20,Penrith,12.1,22.6,0.0,13.0,65.0,5.0,13.0,6.3572621035058425,43.0,98.0,37.0,16.984266666666652,20.7,0.0,0.0,,
749,2010-12-21,Penrith,12.9,27.6,0.0,13.0,44.0,6.0,15.0,15.0,19.0,41.0,32.0,20.7,26.4,0.0,0.0,,
750,2010-12-22,Penrith,13.5,26.9,0.0,10.0,31.0,8.0,9.0,11.0,20.0,63.0,55.0,20.7,24.4,0.0,0.0,,
751,2010-12-23,Penrith,15.5,31.9,0.0,8.0,54.0,5.0,2.0,2.0,11.0,79.0,35.0,20.6,30.7,0.0,0.0,,
752,2010-12-24,Penrith,17.9,23.5,0.0,8.0,31.807330195023535,8.0,1.0,11.0,7.0,75.0,55.0,18.7,23.2,0.0,0.0,,
753,2010-12-25,Penrith,12.577449352374606,24.76436629064375,0.0,8.0,31.807330195023535,8.0,3.0,6.3572621035058425,9.0,98.0,45.0,16.984266666666652,31.0,0.0,0.0,,
754,2010-12-26,Penrith,20.3,30.7,0.0,8.0,31.807330195023535,6.0,4.0,9.0,9.0,88.0,63.0,21.4,28.4,0.0,0.0,,
755,2010-12-27,Penrith,12.577449352374606,24.76436629064375,0.0,8.0,31.807330195023535,6.0,4.0,6.3572621035058425,11.990390987408881,98.0,49.0989898989899,16.984266666666652,23.35409075852936,0.0,0.0,,
756,2010-12-28,Penrith,12.577449352374606,24.76436629064375,0.0,8.0,31.807330195023535,6.0,4.0,6.3572621035058425,9.0,98.0,52.0,16.984266666666652,20.5,0.0,0.0,,
757,2010-12-29,Penrith,14.9,30.8,0.0,5.0,31.0,6.0,5.0,6.3572621035058425,13.0,98.0,48.0,16.984266666666652,28.8,0.0,0.0,,
758,2010-12-30,Penrith,17.3,31.6,0.0,8.0,43.0,11.0,2.0,9.0,17.0,72.0,51.0,23.1,30.9,0.0,0.0,,
759,2010-12-31,Penrith,17.9,35.9,0.0,1.0,31.0,8.0,1.0,6.0,6.0,84.0,34.0,23.4,34.1,0.0,0.0,,
760,2011-01-01,Penrith,19.0,39.1,0.0,1.0,31.0,5.0,3.0,4.0,9.0,78.0,19.0,24.9,38.3,0.0,0.0,,
761,2011-01-02,Penrith,19.3,24.76436629064375,0.0,1.0,31.807330195023535,15.0,2.0,6.0,17.0,74.0,53.0,23.6,31.6,0.0,0.0,,
762,2011-01-03,Penrith,12.577449352374606,24.76436629064375,0.0,1.0,31.807330195023535,15.0,2.0,6.3572621035058425,11.990390987408881,98.0,49.0989898989899,16.984266666666652,23.35409075852936,0.0,0.0,,
763,2011-01-04,Penrith,12.577449352374606,24.76436629064375,0.0,1.0,31.807330195023535,15.0,0.0,6.3572621035058425,13.0,98.0,69.0,16.984266666666652,21.3,0.0,0.0,,
764,2011-01-05,Penrith,12.577449352374606,24.76436629064375,0.0,1.0,31.807330195023535,5.0,0.0,6.0,11.990390987408881,72.0,49.0989898989899,19.7,23.35409075852936,0.0,0.0,,
765,2011-01-06,Penrith,12.577449352374606,24.76436629064375,0.0,1.0,31.807330195023535,5.0,0.0,6.3572621035058425,11.990390987408881,98.0,49.0989898989899,16.984266666666652,23.35409075852936,0.0,0.0,,
766,2011-01-07,Penrith,12.577449352374606,27.2,0.0,1.0,31.807330195023535,5.0,14.0,6.3572621035058425,6.0,98.0,81.0,16.984266666666652,24.6,0.0,0.0,,
767,2011-01-08,Penrith,12.577449352374606,30.1,0.0,9.0,30.0,5.0,0.0,0.0,9.0,88.0,46.0,22.7,29.0,0.0,1.0,,
768,2011-01-09,Penrith,20.9,29.7,3.0,9.0,37.0,11.0,0.0,11.0,19.0,100.0,54.0,21.7,29.3,1.0,1.0,,
769,2011-01-10,Penrith,21.1,28.4,4.4,1.0,39.0,4.0,2.0,19.0,20.0,79.0,65.0,24.9,26.5,1.0,1.0,,
770,2011-01-11,Penrith,20.6,24.9,2.0,1.0,24.0,14.0,7.0,7.0,4.0,97.0,98.0,22.2,22.4,1.0,1.0,,
771,2011-01-12,Penrith,21.9,30.4,3.4,1.0,33.0,14.0,7.0,6.0,0.0,85.0,67.0,24.8,28.9,1.0,0.0,,
772,2011-01-13,Penrith,22.9,27.6,0.2,1.0,30.0,5.0,3.0,11.0,9.0,70.0,69.0,24.8,26.4,0.0,0.0,,
773,2011-01-14,Penrith,18.3,31.1,0.0,4.0,37.0,5.0,5.0,9.0,22.0,71.0,46.0,24.4,30.0,0.0,1.0,,
774,2011-01-15,Penrith,20.9,29.6,3.0,2.0,28.0,10.0,3.0,7.0,7.0,97.0,73.0,22.4,28.1,1.0,0.0,,
775,2011-01-16,Penrith,20.3,30.5,0.2,4.0,31.0,2.0,4.0,6.0,20.0,82.0,64.0,24.0,28.9,0.0,0.0,,
776,2011-01-17,Penrith,19.1,34.5,0.0,9.0,41.0,4.0,9.0,4.0,30.0,81.0,56.0,24.6,30.0,0.0,0.0,,
777,2011-01-18,Penrith,19.6,28.9,0.0,2.0,33.0,11.0,0.0,9.0,22.0,70.0,54.0,22.0,27.3,0.0,1.0,,
778,2011-01-19,Penrith,18.9,27.8,2.6,0.0,35.0,8.0,6.0,6.0,7.0,91.0,72.0,21.3,27.0,1.0,1.0,,
779,2011-01-20,Penrith,19.7,28.4,5.8,0.0,31.0,12.0,0.0,7.0,15.0,75.0,57.0,23.7,26.8,1.0,1.0,,
780,2011-01-21,Penrith,17.1,32.4,3.0,0.0,31.0,0.0,1.0,2.0,11.0,74.0,41.0,23.7,30.8,1.0,0.0,,
781,2011-01-22,Penrith,17.8,32.4,0.0,1.0,31.0,8.0,0.0,6.0,15.0,76.0,34.0,23.4,31.3,0.0,0.0,,
782,2011-01-23,Penrith,18.8,33.7,0.0,5.0,35.0,3.0,3.0,11.0,17.0,68.0,31.0,23.8,32.5,0.0,0.0,,
783,2011-01-24,Penrith,18.9,34.3,0.0,6.0,43.0,5.0,5.0,6.0,20.0,73.0,46.0,23.9,30.0,0.0,0.0,,
784,2011-01-25,Penrith,21.7,37.2,0.0,9.0,30.0,5.0,3.0,0.0,7.0,70.0,45.0,24.2,34.0,0.0,0.0,,
785,2011-01-26,Penrith,21.2,39.9,0.0,8.0,37.0,5.0,6.0,2.0,6.0,80.0,49.0,25.9,35.4,0.0,0.0,,
786,2011-01-27,Penrith,24.0,37.4,0.0,9.0,37.0,6.0,12.0,9.0,9.0,84.0,48.0,25.9,35.1,0.0,0.0,,
787,2011-01-28,Penrith,21.4,27.7,0.0,2.0,33.0,11.0,2.0,15.0,15.0,78.0,56.0,22.2,25.5,0.0,0.0,,
788,2011-01-29,Penrith,16.2,29.6,0.0,0.0,28.0,10.0,10.0,2.0,11.0,72.0,45.0,20.7,27.6,0.0,0.0,,
789,2011-01-30,Penrith,14.6,36.9,0.0,4.0,28.0,9.0,6.0,6.0,13.0,69.0,25.0,21.4,35.7,0.0,0.0,,
790,2011-01-31,Penrith,19.1,41.5,0.0,0.0,35.0,3.0,2.0,7.0,6.0,63.0,18.0,26.0,39.7,0.0,0.0,,
791,2011-02-01,Penrith,19.8,41.8,0.6,14.0,46.0,4.0,14.0,2.0,26.0,65.0,15.0,25.8,41.1,0.0,0.0,,
792,2011-02-02,Penrith,24.8,41.3,0.0,4.0,35.0,5.0,4.0,7.0,19.0,42.0,30.0,30.6,40.4,0.0,0.0,,
793,2011-02-03,Penrith,25.7,39.4,0.0,7.0,48.0,8.0,15.0,6.0,13.0,78.0,36.0,27.5,38.5,0.0,0.0,,
794,2011-02-04,Penrith,23.5,41.1,0.0,8.0,44.0,6.0,5.0,6.0,11.0,72.0,33.0,27.2,40.3,0.0,0.0,,
795,2011-02-05,Penrith,23.5,40.7,0.0,7.0,57.0,6.0,6.0,0.0,30.0,77.0,22.0,28.2,39.7,0.0,0.0,,
796,2011-02-06,Penrith,25.1,33.1,0.0,9.0,65.0,5.0,10.0,6.0,37.0,67.0,68.0,27.7,24.7,0.0,0.0,,
797,2011-02-07,Penrith,16.8,24.8,0.0,12.0,31.0,15.0,14.0,13.0,7.0,59.0,47.0,18.4,24.0,0.0,0.0,,
798,2011-02-08,Penrith,16.5,27.6,0.2,9.0,30.0,8.0,9.0,7.0,17.0,66.0,49.0,21.9,25.5,0.0,0.0,,
799,2011-02-09,Penrith,19.0,28.2,0.0,2.0,28.0,12.0,0.0,7.0,15.0,55.0,45.0,22.0,26.1,0.0,0.0,,
800,2011-02-10,Penrith,17.4,31.6,0.0,1.0,28.0,12.0,7.0,0.0,9.0,79.0,39.0,21.4,29.9,0.0,0.0,,
801,2011-02-11,Penrith,18.5,38.5,0.0,9.0,39.0,10.0,7.0,2.0,20.0,75.0,29.0,23.1,37.3,0.0,0.0,,
802,2011-02-12,Penrith,22.8,24.2,0.0,8.0,31.0,8.0,13.0,15.0,7.0,89.0,96.0,24.2,20.8,0.0,1.0,,
803,2011-02-13,Penrith,18.4,23.6,16.8,8.0,31.0,8.0,9.0,7.0,17.0,96.0,80.0,21.2,22.1,1.0,0.0,,
804,2011-02-14,Penrith,17.9,22.5,0.2,10.0,30.0,11.0,2.0,15.0,15.0,71.0,77.0,20.1,20.7,0.0,0.0,,
805,2011-02-15,Penrith,17.2,23.1,0.0,10.0,24.0,11.0,12.0,15.0,9.0,74.0,91.0,20.5,21.7,0.0,1.0,,
806,2011-02-16,Penrith,18.5,27.5,1.6,5.0,19.0,11.0,3.0,6.0,9.0,80.0,59.0,21.9,26.7,1.0,0.0,,
807,2011-02-17,Penrith,19.7,31.5,0.6,3.0,30.0,11.0,6.0,0.0,11.0,97.0,69.0,22.8,27.7,0.0,0.0,,
808,2011-02-18,Penrith,21.0,27.9,0.2,9.0,24.0,11.0,14.0,7.0,7.0,90.0,68.0,22.7,27.5,0.0,0.0,,
809,2011-02-19,Penrith,21.3,37.9,0.0,14.0,43.0,5.0,5.0,9.0,24.0,84.0,38.0,25.0,36.7,0.0,0.0,,
810,2011-02-20,Penrith,24.8,36.1,0.2,14.0,46.0,3.0,15.0,11.0,13.0,55.0,39.0,31.7,35.1,0.0,0.0,,
811,2011-02-21,Penrith,19.5,29.8,0.0,10.0,41.0,11.0,2.0,11.0,19.0,76.0,46.0,21.3,27.6,0.0,0.0,,
812,2011-02-22,Penrith,16.0,24.8,0.6,9.0,37.0,12.0,2.0,13.0,19.0,64.0,49.0,17.9,22.6,0.0,0.0,,
813,2011-02-23,Penrith,15.5,27.0,0.2,0.0,28.0,8.0,14.0,9.0,9.0,67.0,43.0,20.3,25.9,0.0,0.0,,
814,2011-02-24,Penrith,14.5,30.8,0.0,0.0,28.0,1.0,6.0,2.0,7.0,70.0,30.0,20.0,29.5,0.0,0.0,,
815,2011-02-25,Penrith,14.8,31.5,0.0,4.0,33.0,3.0,6.0,9.0,9.0,79.0,33.0,19.0,29.2,0.0,0.0,,
816,2011-02-26,Penrith,17.8,34.2,0.0,1.0,33.0,9.0,8.0,6.0,7.0,79.0,29.0,22.3,33.0,0.0,0.0,,
817,2011-02-27,Penrith,18.4,28.3,0.0,9.0,20.0,9.0,7.0,0.0,9.0,90.0,75.0,21.0,26.4,0.0,0.0,,
818,2011-02-28,Penrith,20.8,32.1,0.6,12.0,28.0,3.0,9.0,9.0,13.0,86.0,53.0,22.9,29.3,0.0,1.0,,
819,2011-03-01,Penrith,20.4,32.2,4.6,14.0,46.0,14.0,7.0,22.0,30.0,54.0,47.0,28.0,30.7,1.0,0.0,,
820,2011-03-02,Penrith,17.3,20.8,0.0,10.0,28.0,12.0,14.0,11.0,7.0,83.0,70.0,17.7,20.3,0.0,0.0,,
821,2011-03-03,Penrith,14.6,31.3,0.0,15.0,35.0,4.0,7.0,6.0,22.0,97.0,19.0,18.3,30.6,0.0,0.0,,
822,2011-03-04,Penrith,17.5,32.3,0.2,10.0,41.0,5.0,6.0,7.0,9.0,72.0,37.0,21.9,30.4,0.0,0.0,,
823,2011-03-05,Penrith,16.5,23.3,0.0,2.0,37.0,8.0,9.0,20.0,22.0,73.0,50.0,17.4,21.8,0.0,0.0,,
824,2011-03-06,Penrith,14.7,25.4,0.0,4.0,30.0,8.0,1.0,9.0,13.0,60.0,38.0,19.6,23.6,0.0,0.0,,
825,2011-03-07,Penrith,13.8,26.4,0.0,4.0,28.0,10.0,3.0,6.0,11.0,70.0,45.0,19.1,25.3,0.0,0.0,,
826,2011-03-08,Penrith,13.8,31.7,0.0,4.0,31.0,10.0,4.0,0.0,11.0,75.0,35.0,19.9,30.1,0.0,0.0,,
827,2011-03-09,Penrith,18.4,31.0,0.0,7.0,26.0,4.0,6.0,6.0,7.0,84.0,43.0,20.5,28.4,0.0,0.0,,
