,Date,MinTemp,MaxTemp,Rainfall,WindDir9am,WindSpeed9am,Humidity9am,Pressure9am,Pressure3pm,Temp9am,RainToday,RainTomorrow
736,2010-12-07,14.2,18.4,5.6,12,22.0,80.0,1005.0,1006.7,17.0,1,1
737,2010-12-08,14.5,19.0,1.6,12,22.0,79.0,1014.4,1016.4,15.0,1,0
738,2010-12-09,12.9,17.4,1.0,11,19.0,52.0,1024.8,1024.8,15.6,0,0
739,2010-12-10,14.0,17.8,0.0,12,19.0,68.0,1024.7,1022.3,15.6,0,0
740,2010-12-11,15.2,20.0,0.0,12,19.0,79.0,1019.0,1015.8,16.9,0,0
741,2010-12-12,14.0,21.6,0.0,1,4.0,65.0,1012.9,1007.2,19.8,0,0
742,2010-12-13,17.2,20.5,0.0,8,17.0,70.0,1009.0,1009.1,18.9,0,0
743,2010-12-14,16.8,18.5,0.0,12,26.0,64.0,1013.4,1014.9,17.6,0,0
744,2010-12-15,15.3,19.2,0.0,8,11.0,80.0,1018.9,1016.8,16.9,0,0
745,2010-12-16,14.3,20.1,0.0,11,13.0,69.0,1017.2,1014.9,17.8,0,0
746,2010-12-17,15.2,17.7,0.2,10,17.0,62.0,1015.9,1015.0,17.4,0,0
747,2010-12-18,14.2,18.3,0.0,10,13.0,64.0,1017.5,1015.9,16.0,0,0
748,2010-12-19,14.8,20.0,1.0,2,19.0,91.0,1018.5,1017.2,16.6,0,0
749,2010-12-20,16.2,19.8,0.0,0,26.0,69.0,1017.9,1015.3,18.3,0,0
750,2010-12-21,17.1,21.9,0.0,1,17.0,75.0,1013.6,1011.0,19.4,0,0
751,2010-12-22,17.8,22.4,0.0,5,20.0,82.0,1014.7,1013.5,20.0,0,0
752,2010-12-23,18.1,24.8,0.2,1,26.0,76.0,1014.5,1011.6,21.0,0,1
753,2010-12-24,19.3,25.0,3.4,9,13.0,91.0,1013.4,1013.9,21.1,1,0
754,2010-12-25,18.2,21.9,0.0,2,33.0,83.0,1019.4,1019.0,19.8,0,0
755,2010-12-26,16.0,21.0,0.4,0,20.0,69.0,1022.0,1018.2,17.3,0,0
756,2010-12-27,17.0,23.1,0.0,0,19.0,57.0,1011.5,1005.9,20.4,0,0
757,2010-12-28,18.5,20.4,0.0,10,30.0,79.0,1012.4,1013.6,18.9,0,0
758,2010-12-29,17.5,21.5,0.0,1,15.0,57.0,1016.5,1013.5,19.6,0,0
759,2010-12-30,16.8,23.0,0.0,2,13.0,68.0,1014.2,1013.1,20.5,0,0
760,2010-12-31,15.7,21.0,0.0,11,19.0,62.0,1016.4,1016.0,19.0,0,0
761,2011-01-01,19.1,21.4,0.0,2,19.0,55.0,1018.5,1017.0,19.5,0,0
762,2011-01-02,19.3,22.0,0.0,0,26.0,66.0,1018.0,1015.3,19.2,0,0
763,2011-01-03,18.5,23.5,0.0,0,35.0,70.0,1012.2,1009.1,21.4,0,0
764,2011-01-04,19.2,30.8,0.0,9,7.0,73.0,1012.7,1010.3,20.6,0,0
765,2011-01-05,18.1,37.9,0.0,5,19.0,50.0,1000.7,998.1,30.7,0,1
766,2011-01-06,16.8,21.8,15.4,5,9.5,58.0,1002.1,1001.6,20.4,1,0
767,2011-01-07,15.7,21.4,0.0,5,4.75,64.0,1005.5,1007.0,19.5,0,0
768,2011-01-08,15.0,22.2,0.0,5,2.375,56.0,1014.6,1014.4,19.0,0,0
769,2011-01-09,17.2,23.6,0.0,5,0.0,64.0,1017.5,1016.5,21.7,0,0
770,2011-01-10,18.5,23.0,0.0,5,5.5,61.0,1019.0,1016.9,21.0,0,0
771,2011-01-11,18.6,23.2,0.0,5,8.25,63.0,1017.2,1013.6,20.0,0,0
772,2011-01-12,16.3,26.6,0.0,5,9.625,49.0,1010.3,1005.0,22.7,0,0
773,2011-01-13,18.0,29.8,0.0,9,11.0,50.0,998.1,993.2,26.5,0,0
774,2011-01-14,17.9,20.8,0.1,4,41.0,61.0,1005.1,1007.6,19.8,0,0
775,2011-01-15,16.6,20.6,0.0,4,30.5,62.0,1015.9,1015.7,18.9,0,0
776,2011-01-16,13.3,23.4,0.0,9,20.0,69.0,1019.0,1016.2,20.0,0,0
777,2011-01-17,16.0,23.0,0.0,2,26.0,91.0,1012.9,1009.6,21.5,0,0
778,2011-01-18,19.0,23.4,0.0,11,26.0,68.0,1015.0,1013.0,19.8,0,0
779,2011-01-19,16.8,24.5,0.0,11,33.5,63.0,1009.5,1006.3,20.6,0,0
780,2011-01-20,17.4,21.4,0.0,12,41.0,61.0,1012.5,1013.6,18.8,0,0
781,2011-01-21,13.8,24.4,0.0,12,21.5,50.0,1013.5,1008.8,21.0,0,0
782,2011-01-22,18.3,26.6,0.0,12,2.0,78.0,1008.1,1007.9,22.6,0,0
783,2011-01-23,18.5,19.2,0.2,8,26.0,84.0,1016.2,1015.4,19.0,0,1
784,2011-01-24,13.9,19.0,21.0,13,11.0,94.0,1012.4,1010.2,14.5,1,1
785,2011-01-25,13.1,20.9,10.8,15,9.0,76.0,1012.5,1012.0,17.8,1,0
786,2011-01-26,14.7,22.5,0.0,15,10.0,67.0,1013.3,1013.0,20.1,0,0
787,2011-01-27,18.0,23.1,0.0,9,11.0,66.0,1018.0,1014.7,20.6,0,0
788,2011-01-28,20.0,27.0,0.8,9,5.5,95.0,1009.2,1006.3,21.3,0,1
789,2011-01-29,20.5,23.9,16.6,9,2.75,95.0,1015.3,1012.0,20.6,1,1
790,2011-01-30,19.6,21.5,14.0,9,0.0,83.0,1014.1,1012.1,20.2,1,1
791,2011-01-31,18.4,19.9,3.4,9,7.5,89.0,1014.4,1016.2,19.5,1,1
792,2011-02-01,15.6,21.9,2.6,9,11.25,86.0,1016.6,1012.6,17.8,1,0
793,2011-02-02,15.8,21.4,1.0,8,15.0,71.0,1013.2,1012.7,19.8,0,0
794,2011-02-03,18.0,22.6,0.0,8,14.0,70.0,1013.9,1012.2,21.0,0,0
795,2011-02-04,18.0,21.9,0.0,9,13.0,70.0,1015.3,1016.2,20.7,0,0
796,2011-02-05,16.6,19.4,0.0,10,35.0,60.0,1024.0,1024.3,18.3,0,0
797,2011-02-06,15.3,22.3,0.0,0,19.0,67.0,1027.1,1024.9,17.9,0,0
798,2011-02-07,16.0,21.5,0.8,10,19.0,79.0,1022.5,1019.3,18.8,0,0
799,2011-02-08,18.0,21.9,0.8,2,7.0,85.0,1015.8,1013.0,19.6,0,1
800,2011-02-09,18.9,23.3,3.2,2,13.0,86.0,1012.0,1011.2,21.0,1,0
801,2011-02-10,18.2,21.6,1.0,9,19.0,82.0,1017.8,1018.5,20.6,0,0
802,2011-02-11,17.0,20.4,0.6,9,22.0,89.0,1023.8,1023.2,18.1,0,1
803,2011-02-12,17.5,22.2,3.6,9,24.0,66.0,1026.3,1024.2,19.0,1,0
804,2011-02-13,17.2,22.6,0.0,2,26.0,66.0,1024.3,1019.8,19.2,0,0
805,2011-02-14,18.6,23.5,0.0,2,19.0,66.0,1017.7,1014.2,21.6,0,0
806,2011-02-15,19.0,23.4,0.0,2,19.0,76.0,1014.5,1012.5,22.8,0,0
807,2011-02-16,20.0,22.4,0.0,2,19.0,86.0,1015.8,1015.5,20.5,0,0
808,2011-02-17,18.0,21.3,0.5,2,28.0,77.0,1016.1,1013.1,19.3,0,1
809,2011-02-18,17.8,23.5,3.4,2,11.0,100.0,1011.1,1007.3,19.8,1,0
810,2011-02-19,19.0,21.5,0.0,8,30.0,73.0,1012.6,1014.7,19.9,0,0
811,2011-02-20,17.2,20.8,0.2,8,22.0,63.0,1021.7,1020.1,18.8,0,0
812,2011-02-21,18.3,24.4,0.0,1,13.0,76.0,1020.0,1015.4,20.5,0,0
813,2011-02-22,17.5,24.9,0.0,1,11.0,66.0,1015.7,1011.7,21.2,0,0
814,2011-02-23,18.3,24.8,0.0,5,7.0,66.0,1013.9,1011.9,22.5,0,0
815,2011-02-24,19.8,24.4,0.0,5,22.0,85.0,1013.3,1010.1,21.2,0,0
816,2011-02-25,19.3,24.1,0.0,0,17.0,78.0,1009.5,1007.0,21.9,0,0
817,2011-02-26,20.2,22.8,0.0,0,13.0,89.0,1012.3,1011.1,20.6,0,0
818,2011-02-27,20.2,24.0,0.0,2,24.0,78.0,1012.5,1009.7,22.0,0,0
819,2011-02-28,20.0,22.0,0.8,2,24.0,84.0,1013.6,1014.7,21.0,0,1
820,2011-03-01,17.3,21.1,1.6,0,31.0,75.0,1020.2,1018.0,19.5,1,0
821,2011-03-02,18.3,22.8,0.0,9,11.0,55.0,1019.0,1017.0,20.1,0,0
822,2011-03-03,17.3,24.5,0.0,0,26.0,55.0,1017.3,1011.8,21.0,0,0
823,2011-03-04,16.2,31.0,0.0,5,6.0,54.0,1008.6,1003.6,23.8,0,0
824,2011-03-05,20.0,24.5,0.0,5,4.0,87.0,1007.5,1007.5,22.1,0,0
825,2011-03-06,15.6,21.6,0.4,15,9.0,75.0,1012.5,1013.4,20.6,0,0
826,2011-03-07,17.2,20.9,0.8,11,2.0,69.0,1017.0,1015.4,20.0,0,0
827,2011-03-08,13.9,22.4,0.0,3,7.0,81.0,1015.9,1014.7,18.4,0,0
828,2011-03-09,11.8,23.0,0.0,12,2.0,81.0,1018.3,1015.8,17.1,0,0
829,2011-03-10,16.3,26.2,0.0,10,7.0,86.0,1011.5,1006.4,21.5,0,0
830,2011-03-11,16.6,21.8,0.4,12,28.0,65.0,1011.5,1012.3,20.8,0,1
831,2011-03-12,15.1,19.8,1.2,11,2.0,68.0,1020.1,1020.3,17.6,1,0
832,2011-03-13,11.4,22.0,0.0,11,0.0,72.0,1025.2,1021.8,17.0,0,0
833,2011-03-14,15.2,24.0,0.0,0,17.0,59.0,1020.1,1016.3,20.4,0,0
834,2011-03-15,18.0,23.8,0.0,0,24.0,69.0,1020.7,1019.0,21.1,0,0
835,2011-03-16,17.6,23.5,0.0,10,19.0,62.0,1019.5,1016.3,21.5,0,1
836,2011-03-17,18.4,21.8,2.2,0,19.0,92.0,1015.8,1013.5,19.6,1,1
837,2011-03-18,19.0,24.0,1.4,15,4.0,95.0,1012.6,1010.5,20.0,1,1
838,2011-03-19,17.4,21.7,1.8,12,19.0,92.0,1012.8,1013.0,19.4,1,0
839,2011-03-20,17.6,20.7,0.0,10,13.0,68.0,1018.1,1017.7,18.5,0,1
840,2011-03-21,16.7,21.4,1.2,1,6.0,70.0,1019.8,1016.4,18.1,1,0
841,2011-03-22,16.2,25.1,0.4,2,19.0,75.0,1014.9,1011.9,18.0,0,0
842,2011-03-23,15.8,23.3,0.0,2,0.0,91.0,1015.3,1016.3,21.0,0,0
843,2011-03-24,15.8,23.3,0.0,8,2.0,74.0,1022.7,1020.9,20.6,0,0
844,2011-03-25,14.6,24.6,0.0,8,2.0,72.0,1024.0,1021.4,20.6,0,0
845,2011-03-26,15.2,25.7,0.0,3,2.0,65.0,1023.5,1020.1,18.7,0,0
846,2011-03-27,16.0,28.6,0.0,3,0.0,59.0,1020.4,1017.6,22.0,0,0
847,2011-03-28,17.7,24.0,0.0,11,11.0,76.0,1020.5,1019.0,21.8,0,0
848,2011-03-29,18.2,21.7,0.2,10,20.0,73.0,1023.9,1023.6,19.2,0,0
849,2011-03-30,17.0,22.3,0.0,10,4.0,59.0,1028.0,1025.6,21.0,0,0
850,2011-03-31,15.9,23.0,0.0,0,9.0,64.0,1028.6,1025.8,20.1,0,1
851,2011-04-01,16.160648657770473,22.308531901202844,2.439834246582421,7,2.7635053083532584,87.74514335773061,1019.873489323055,1017.646101017627,20.23242037384746,1,1
852,2011-04-02,15.852816240869114,22.01799182100921,3.0145738518545078,7,9.9716934319896,68.51812023379925,1022.3459427720137,1019.3267998860684,20.824611570865,1,1
853,2011-04-03,14.082222399176915,25.077633257011247,2.1989888276762968,7,2.7850705554150705,71.01878692712664,1020.3109807948096,1018.6172797326822,20.798863467843574,1,0
854,2011-04-04,16.776921245168385,24.167878300488287,0.4698962845717583,7,12.101588741949856,67.28060267751339,1022.937491649954,1021.56181873248,18.591106468713317,0,1
855,2011-04-05,17.409395494434342,21.08697432718187,1.5465802584222808,7,9.41025176562884,73.25600465599206,1025.1290533076274,1020.9215598026002,17.893390406009996,1,1
856,2011-04-06,15.804676777711013,19.391094363127824,5.477588162396502,7,7.550574594721067,70.73974552283512,1014.056132916984,1010.6458501180623,22.11790496234085,1,0
857,2011-04-07,14.060022320585079,21.06505345671659,0.8222643464559056,0,12.99922982613714,71.96840387517216,1019.9511702455277,1020.5582383435433,19.043377208636024,0,0
858,2011-04-08,13.936668639160631,23.837466366129718,0.6683113565413791,7,6.866645247472173,75.30341177570705,1025.1411585908752,1022.7276165098842,17.468179855415727,0,0
859,2011-04-09,15.783220375921884,22.88147023950809,0.7868840174344589,3,2.2315643630793933,77.88446934891229,1024.918034482352,1022.1787848503602,16.808578744043654,0,0
860,2011-04-10,15.451661117019908,20.460679408429066,0.4680697715085567,7,8.080681929571313,69.6022256708119,1023.1108727150796,1021.003047032876,18.20318809347771,0,0
861,2011-04-11,16.158726707702304,20.30170224767047,0.3054343862120497,7,7.9930723734324625,63.39095860119785,1023.1173254658902,1021.959946349162,17.978028592142092,0,0
862,2011-04-12,16.690131314391984,20.746931309416638,0.1866014425347764,7,8.434393741532421,75.0543746036849,1024.4126756138426,1021.6405482626413,16.242151815113655,0,0
863,2011-04-13,14.094791723120752,22.360294445162012,0.22405054889959494,0,15.904337256138005,69.57704950306177,1021.4218516182589,1018.8890470906564,18.510287948678414,0,0
864,2011-04-14,15.821139041277721,21.79706015040811,0.6933110743575758,3,2.030731909402051,78.49741337758442,1024.7608898095914,1022.7984305530707,17.898583731475362,0,0
865,2011-04-15,15.891103565423226,21.99981712747786,-2.41110514999548,7,8.042982934030617,76.9122447248654,1019.0176039714426,1016.0127013457167,22.161797044932147,0,1
866,2011-04-16,15.057037241243075,21.76130263866179,4.439518080773066,7,3.203905442970128,82.0132168408186,1017.8042306669507,1015.968476079022,18.01088946291532,1,1
867,2011-04-17,13.8533985514275,22.488854659711038,4.61654903750613,7,2.154041582171501,78.24462410660391,1019.5082907311224,1019.1985837518428,18.317290673547976,1,1
868,2011-04-18,14.805451463218056,19.753076247214533,2.493026074543145,7,2.7381213981256254,71.07231552305963,1023.20019429631,1019.495597560662,17.486014773767028,1,0
869,2011-04-19,14.781597882554081,21.669190634663018,0.6738583069246182,7,2.1241137783526653,75.43387011323651,1015.5679543772817,1015.3093906498024,20.007594161569205,0,1
870,2011-04-20,13.856751790822072,19.430478930396365,1.4635829202009332,7,-1.2412805905689719,82.31569571228464,1021.7194771003473,1019.9402875619388,17.153527238654377,1,1
871,2011-04-21,14.28960103825167,21.41354971015832,9.959988198053775,7,6.878398045200641,64.70586150837815,1021.9081826564584,1018.9454722422968,17.439441976790686,1,1
872,2011-04-22,15.956132206915296,20.593736679748027,1.0635219088330805,7,3.708739187157583,69.32405367755011,1016.0842249748724,1014.6260252818687,17.488891956824492,1,0
873,2011-04-23,15.954014045839555,20.883400619838575,0.8114809167707704,7,5.496772037397387,68.24509342566922,1012.5086031884256,1008.6610281153353,20.416093973782637,0,1
874,2011-04-24,12.649673629061132,21.32956765503273,1.120428636896334,0,16.65188580671909,78.07017334361409,1017.4060252388592,1015.789340002538,17.210715703190544,1,0
875,2011-04-25,13.141537321238715,21.115051504256247,0.5635129769701592,3,9.883259808808624,81.8567836423762,1025.3668902782317,1025.3848845643809,15.581874174555686,0,0
876,2011-04-26,13.482272793988335,22.77856088200685,0.32723332737812605,3,8.315275934209629,76.72734998271132,1031.3673077374442,1030.1969896541702,16.95682265646682,0,0
877,2011-04-27,14.544326426491713,20.301316560025317,0.20181790845334446,7,4.724670892903407,71.62571753511381,1029.5622659781636,1026.419028872806,16.715985519295607,0,0
878,2011-04-28,12.88984365877292,20.007547694141213,0.17085674856284472,3,7.328406022879478,83.7832839745885,1027.4599067746963,1023.5876570720762,14.880086978338209,0,1
879,2011-04-29,13.876889103235602,21.714512243210002,1.3718599844846369,7,14.482983455493246,84.13452318105574,1021.5603241803748,1018.72426561205,17.640116874247177,1,0
880,2011-04-30,14.945771838770852,20.89428364383901,-4.784250523869849,0,23.16267728788123,51.41519520713025,1022.9007520012308,1021.9125105771893,17.175282107749847,0,1
881,2011-05-01,13.4,19.8,6.6,0,0.0,93.0,1025.1,1024.1,15.4,1,1
882,2011-05-02,14.0,18.8,6.2,14,6.0,94.0,1026.3,1023.8,15.5,1,1
883,2011-05-03,10.6,19.6,2.4,14,0.0,90.0,1026.1,1023.2,14.3,1,0
884,2011-05-04,12.2,24.4,0.0,5,6.0,78.0,1024.0,1019.8,16.5,0,0
885,2011-05-05,12.5,20.6,0.0,6,6.0,81.0,1019.1,1017.8,17.0,0,1
886,2011-05-06,13.7,17.7,12.8,12,11.0,71.0,1023.9,1023.4,16.0,1,0
887,2011-05-07,14.6,19.8,0.0,4,4.0,61.0,1025.3,1022.0,16.2,0,0
888,2011-05-08,11.1,25.0,0.0,5,9.0,62.0,1021.0,1016.8,14.5,0,0
889,2011-05-09,14.4,19.4,0.8,11,9.0,68.0,1025.7,1026.4,17.8,0,0
890,2011-05-10,15.3,18.1,0.2,9,19.0,61.0,1033.2,1031.9,17.6,0,0
891,2011-05-11,13.8,19.5,0.0,4,7.0,55.0,1033.4,1030.4,17.1,0,0
892,2011-05-12,11.4,18.4,0.0,4,0.0,84.0,1031.9,1029.4,13.2,0,0
893,2011-05-13,13.1,20.1,0.0,4,0.0,64.0,1030.5,1027.1,17.0,0,1
894,2011-05-14,14.3,19.7,2.0,5,6.0,91.0,1029.1,1025.3,16.1,1,0
895,2011-05-15,12.2,20.8,0.0,5,7.0,79.0,1025.0,1020.6,12.8,0,0
896,2011-05-16,12.7,22.0,0.2,6,6.0,74.0,1016.4,1011.6,16.1,0,1
897,2011-05-17,14.8,21.0,5.7,6,7.0,91.0,1012.7,1012.3,15.9,1,1
898,2011-05-18,14.5,17.0,1.2,10,19.0,66.0,1020.8,1020.5,16.2,1,0
899,2011-05-19,9.0,21.5,0.0,6,4.0,84.0,1021.9,1017.1,11.1,0,1
900,2011-05-20,11.2,16.2,6.0,11,20.0,91.0,1006.6,1008.0,15.6,1,1
901,2011-05-21,11.8,16.9,36.0,12,9.0,69.0,1022.8,1022.9,14.9,1,0
902,2011-05-22,14.5,17.2,0.0,11,24.0,62.0,1027.6,1027.5,16.8,0,0
903,2011-05-23,13.0,18.2,0.8,13,2.0,89.0,1030.9,1029.5,15.0,0,0
904,2011-05-24,12.1,18.6,0.8,15,2.0,81.0,1030.4,1027.9,14.8,0,0
905,2011-05-25,13.5,18.0,0.2,9,9.0,93.0,1028.7,1025.2,14.6,0,1
906,2011-05-26,13.3,19.5,2.8,5,4.0,78.0,1026.2,1023.2,15.5,1,0
907,2011-05-27,9.7,19.4,0.2,5,11.0,70.0,1023.0,1019.6,12.0,0,0
908,2011-05-28,8.4,21.4,0.0,6,2.0,85.0,1019.1,1016.6,11.0,0,0
909,2011-05-29,9.3,25.0,0.0,6,9.0,66.0,1015.5,1009.5,13.0,0,1
910,2011-05-30,12.8,21.0,1.6,6,19.0,75.0,1005.3,1005.7,17.5,1,0
911,2011-05-31,13.2,21.5,0.0,6,7.0,71.0,1011.1,1008.9,15.8,0,0
912,2011-06-01,9.0,21.4,0.0,14,17.0,80.0,1008.0,1005.8,17.0,0,1
913,2011-06-02,11.6,17.4,16.8,7,6.0,78.0,1016.3,1017.7,12.4,1,1
914,2011-06-03,10.6,16.0,20.2,3,15.0,95.0,1022.7,1022.0,11.6,1,1
915,2011-06-04,8.9,16.4,6.4,6,11.0,72.0,1023.3,1019.2,11.7,1,0
916,2011-06-05,9.6,17.0,0.4,6,0.0,88.0,1020.9,1019.8,12.0,0,1
917,2011-06-06,10.5,15.7,20.2,8,17.0,68.0,1024.1,1024.0,14.6,1,1
918,2011-06-07,12.7,17.6,2.8,9,13.0,63.0,1029.4,1028.4,15.0,1,0
919,2011-06-08,14.1,18.2,0.0,1,20.0,64.0,1031.9,1029.6,17.3,0,0
920,2011-06-09,10.9,18.5,1.0,5,6.0,85.0,1031.3,1027.8,12.2,0,0
921,2011-06-10,11.5,18.5,0.0,5,6.0,68.0,1027.2,1024.7,13.9,0,0
922,2011-06-11,10.2,18.9,0.0,1,4.0,76.0,1028.4,1026.2,12.0,0,0
923,2011-06-12,9.9,19.4,0.0,0,4.0,74.0,1029.8,1026.8,11.8,0,0
924,2011-06-13,9.6,17.6,0.0,0,17.5,60.0,1024.8,1020.2,12.4,0,1
925,2011-06-14,10.6,15.5,7.4,0,31.0,79.0,1013.2,1010.8,11.5,1,0
926,2011-06-15,11.4,17.1,0.0,6,15.0,74.0,1012.3,1011.7,13.8,0,1
927,2011-06-16,10.8,16.3,6.8,7,6.0,51.0,1020.7,1022.0,14.5,1,1
928,2011-06-17,10.7,19.8,3.0,6,7.0,75.0,1024.7,1022.0,13.5,1,0
929,2011-06-18,13.0,18.6,0.0,6,9.0,70.0,1014.7,1013.4,16.0,0,1
930,2011-06-19,12.2,19.5,1.8,7,13.0,81.0,1016.6,1014.3,14.7,1,1
931,2011-06-20,13.6,18.0,6.4,11,56.0,77.0,1017.7,1019.7,16.8,1,1
932,2011-06-21,14.9,18.5,2.4,15,15.0,66.0,1027.0,1025.9,15.9,1,0
933,2011-06-22,12.0,20.8,0.0,3,9.0,65.0,1023.1,1018.2,13.7,0,0
934,2011-06-23,14.0,21.0,0.0,7,6.0,82.0,1015.7,1011.9,15.2,0,0
935,2011-06-24,14.0,22.0,0.0,6,11.0,80.0,1007.0,1003.8,17.0,0,1
936,2011-06-25,10.5,17.6,18.6,7,7.0,82.0,1012.3,1015.0,12.0,1,0
937,2011-06-26,10.8,19.6,0.0,7,11.0,74.0,1023.0,1022.4,13.5,0,0
938,2011-06-27,9.6,20.6,0.0,3,4.0,81.0,1019.7,1012.9,10.2,0,1
939,2011-06-28,10.2,15.5,3.0,6,19.0,82.0,1003.8,1002.9,14.1,1,1
940,2011-06-29,9.0,15.6,6.0,7,4.0,90.0,1012.8,1013.1,11.3,1,0
941,2011-06-30,6.6,16.6,0.0,6,2.0,84.0,1009.2,1003.1,9.4,0,1
942,2011-07-01,7.8,13.3,20.2,7,19.0,91.0,1011.6,1009.9,9.6,1,1
943,2011-07-02,7.8,12.8,30.8,7,19.0,83.0,1010.9,1009.7,8.9,1,1
944,2011-07-03,8.2,12.4,14.6,15,15.0,86.0,1015.1,1017.8,9.8,1,1
945,2011-07-04,9.5,13.6,6.8,9,9.0,76.0,1028.0,1029.0,12.0,1,0
946,2011-07-05,7.2,14.2,0.8,5,6.0,92.0,1032.0,1029.5,9.4,0,1
947,2011-07-06,9.4,13.9,2.4,11,15.0,82.0,1029.1,1028.7,12.5,1,1
948,2011-07-07,9.1,15.1,3.2,3,6.0,89.0,1033.5,1032.6,10.0,1,1
949,2011-07-08,9.3,14.5,1.8,8,7.0,77.0,1036.0,1034.1,12.7,1,0
950,2011-07-09,8.6,15.5,0.2,3,7.0,86.0,1035.0,1031.4,10.5,0,1
951,2011-07-10,8.5,15.1,4.6,3,0.0,97.0,1031.2,1028.9,10.0,1,0
952,2011-07-11,10.1,15.2,0.3,3,4.0,80.0,1027.8,1024.6,11.2,0,0
953,2011-07-12,10.0,16.0,0.2,14,2.0,82.0,1023.1,1019.2,11.5,0,0
954,2011-07-13,7.0,18.0,0.0,14,0.0,93.0,1020.8,1018.5,8.6,0,0
955,2011-07-14,7.2,20.2,0.0,5,7.0,86.0,1021.2,1016.7,10.1,0,0
956,2011-07-15,10.2,16.6,0.0,6,4.0,68.0,1008.3,1007.3,16.2,0,1
957,2011-07-16,10.0,17.0,9.8,7,4.0,75.0,1018.4,1018.8,12.0,1,0
958,2011-07-17,4.5,18.1,0.6,13,7.0,80.0,1024.2,1022.8,8.5,0,0
959,2011-07-18,1.8,17.7,0.0,13,0.0,85.0,1025.5,1021.5,6.6,0,0
960,2011-07-19,4.5,18.2,0.0,3,6.0,73.0,1018.8,1015.3,11.4,0,0
961,2011-07-20,7.4,17.5,0.0,13,6.0,87.0,1015.5,1015.0,11.0,0,1
962,2011-07-21,4.6,16.0,7.4,13,0.0,96.0,1017.2,1014.7,8.3,1,0
963,2011-07-22,6.2,18.6,0.0,6,6.0,77.0,1015.5,1014.0,11.3,0,1
964,2011-07-23,7.2,16.6,3.0,14,6.0,84.0,1020.3,1019.4,11.5,1,0
965,2011-07-24,5.0,20.0,0.0,3,6.0,80.0,1019.6,1017.0,10.6,0,0
966,2011-07-25,8.2,19.2,0.0,3,6.0,91.0,1015.0,1012.8,12.8,0,1
967,2011-07-26,10.5,19.5,8.2,6,9.0,77.0,1014.6,1013.5,14.6,1,0
968,2011-07-27,7.1,20.5,0.0,3,13.0,73.0,1012.5,1006.2,13.9,0,1
969,2011-07-28,10.4,19.5,1.4,6,15.0,68.0,993.7,995.0,17.0,1,1
970,2011-07-29,7.8,16.8,10.8,7,4.0,76.0,1003.8,1003.0,12.7,1,1
971,2011-07-30,9.4,19.9,15.6,7,19.0,73.0,1005.1,1003.3,15.0,1,1
972,2011-07-31,10.5,17.4,3.0,14,13.0,83.0,999.5,1002.3,13.0,1,1
973,2011-08-01,7.7,21.0,6.4,6,17.0,71.0,1004.1,1001.7,15.1,1,1
974,2011-08-02,10.3,20.5,4.0,7,11.0,80.0,1007.2,1002.0,14.8,1,1
975,2011-08-03,6.8,13.0,16.0,14,9.0,74.0,1013.4,1014.3,11.8,1,1
976,2011-08-04,6.2,14.0,12.0,11,17.0,66.0,1023.8,1024.9,13.0,1,0
977,2011-08-05,6.4,14.6,0.0,3,4.0,80.0,1027.6,1025.1,10.8,0,0
978,2011-08-06,2.8,16.4,0.0,1,9.0,72.0,1022.0,1016.6,9.1,0,0
979,2011-08-07,6.8,19.8,0.2,6,15.0,62.0,1015.8,1013.7,14.5,0,0
980,2011-08-08,7.4,19.0,0.2,7,13.0,82.0,1013.1,1011.1,13.6,0,1
981,2011-08-09,7.5,15.0,12.4,12,20.0,78.0,1018.3,1019.2,13.8,1,1
982,2011-08-10,5.8,16.2,8.8,12,0.0,83.0,1024.3,1022.2,11.4,1,0
983,2011-08-11,4.1,16.8,0.0,6,2.0,89.0,1024.2,1021.0,10.0,0,0
984,2011-08-12,5.4,19.3,0.0,5,6.0,71.0,1018.3,1013.3,11.4,0,0
985,2011-08-13,8.0,21.7,0.0,5,6.0,76.0,1008.9,1002.8,14.9,0,1
986,2011-08-14,8.1,16.1,9.4,7,15.0,70.0,1005.1,1008.8,12.1,1,0
987,2011-08-15,7.2,18.5,0.8,6,11.0,73.0,1006.6,1000.9,14.0,0,1
988,2011-08-16,4.8,13.4,37.6,12,52.0,70.0,1013.5,1017.7,11.2,1,1
989,2011-08-17,6.0,17.7,1.4,14,7.0,81.0,1022.7,1021.6,11.8,1,0
990,2011-08-18,9.4,18.1,0.0,6,7.0,64.0,1023.4,1021.3,14.0,0,0
991,2011-08-19,6.2,21.4,0.0,3,7.0,70.0,1021.0,1016.2,11.9,0,0
992,2011-08-20,8.3,24.9,0.0,7,11.0,65.0,1015.3,1013.5,16.5,0,0
993,2011-08-21,11.2,26.5,1.0,5,11.0,74.0,1013.7,1008.4,17.5,0,1
994,2011-08-22,11.5,16.7,24.4,7,9.0,79.0,1013.3,1018.8,14.9,1,0
995,2011-08-23,4.8,19.4,0.8,3,9.0,65.0,1022.6,1017.0,12.1,0,1
996,2011-08-24,8.4,14.9,9.8,7,13.0,86.0,1021.8,1023.8,10.5,1,1
997,2011-08-25,8.1,17.1,3.8,7,9.0,82.0,1028.7,1026.4,11.3,1,0
998,2011-08-26,7.9,17.6,0.0,6,6.0,67.0,1025.7,1022.5,12.8,0,0
999,2011-08-27,8.9,18.5,0.0,14,2.0,83.0,1022.3,1018.5,13.4,0,1
