,Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
666,2010-10-29,11.6,21.3,0.2,1,20.0,4,4.0,9.0,82.0,69.0,1021.0,1017.4,15.8,19.4,0,0
667,2010-10-30,11.0,30.3,0.2,4,35.0,5,0.0,13.0,96.0,46.0,1015.7,1010.6,16.6,29.8,0,0
668,2010-10-31,16.6,30.5,1.0,6,43.0,14,0.0,24.0,91.0,39.0,1011.8,1009.4,19.5,29.9,0,0
669,2010-11-01,14.7,20.7,0.2,2,28.0,2,9.0,17.0,63.0,83.0,1015.2,1012.4,19.3,17.9,0,1
670,2010-11-02,11.8,19.9,28.2,11,31.0,14,17.0,9.0,57.0,50.0,1012.7,1012.8,15.8,19.5,1,0
671,2010-11-03,7.8,24.3,0.0,2,41.0,9,7.0,11.0,68.0,38.0,1018.4,1015.4,17.6,24.0,0,0
672,2010-11-04,13.1,18.8,0.6,10,31.0,2,11.0,22.0,77.0,62.0,1022.7,1020.0,14.6,17.7,0,1
673,2010-11-05,11.7,18.8,16.0,2,37.0,10,2.0,19.0,86.0,49.0,1024.7,1022.3,13.5,17.1,1,1
674,2010-11-06,12.0,19.0,3.4,9,30.0,2,11.0,17.0,89.0,66.0,1024.3,1021.6,13.7,18.1,1,1
675,2010-11-07,11.8,24.4,9.6,0,28.0,4,2.0,13.0,99.0,59.0,1022.0,1017.3,13.3,22.9,1,0
676,2010-11-08,13.0,31.5,0.2,8,52.0,15,7.0,11.0,81.0,43.0,1017.2,1013.8,19.7,28.6,0,1
677,2010-11-09,17.0,25.3,11.6,9,26.0,1,20.0,6.0,77.0,61.0,1024.8,1023.8,20.9,24.5,1,0
678,2010-11-10,16.8,29.6,0.0,11,52.0,6,7.0,4.0,92.0,46.0,1021.8,1016.6,19.7,28.6,0,0
679,2010-11-11,17.9,29.4,0.6,6,30.0,1,7.0,13.0,75.0,48.0,1016.7,1011.4,21.5,29.1,0,0
680,2010-11-12,15.5,32.5,0.2,1,35.0,1,6.0,13.0,71.0,33.0,1014.0,1010.2,22.0,32.0,0,0
681,2010-11-13,17.0,33.7,0.0,1,39.0,4,9.0,13.0,65.0,50.0,1015.0,1012.4,25.3,31.3,0,0
682,2010-11-14,20.9,32.9,0.0,6,35.0,6,11.0,20.0,56.0,42.0,1015.4,1012.2,28.0,32.0,0,0
683,2010-11-15,22.6,22.6,0.0,11,20.0,6,11.0,0.0,75.0,95.0,1013.1,1012.6,22.6,19.0,0,1
684,2010-11-16,18.5,26.4,26.8,0,37.0,0,6.0,11.0,87.0,48.0,1013.4,1010.1,19.5,25.4,1,0
685,2010-11-17,16.7,22.0,0.6,9,26.0,5,11.0,13.0,85.0,74.0,1017.3,1015.7,17.4,19.6,0,0
686,2010-11-18,14.3,25.7,0.2,4,30.0,5,0.0,13.0,79.0,54.0,1015.4,1011.5,18.8,25.1,0,1
687,2010-11-19,15.0,17.9,2.8,8,39.0,9,13.0,17.0,90.0,66.0,1022.7,1024.4,15.4,17.5,1,0
688,2010-11-20,11.3,24.6,0.0,1,30.0,5,2.0,2.0,62.0,50.0,1027.8,1023.8,17.9,23.9,0,0
689,2010-11-21,10.6,26.1,0.2,1,33.0,1,2.0,13.0,79.0,45.0,1025.2,1021.6,17.3,25.6,0,0
690,2010-11-22,12.2,26.0,0.0,4,31.0,4,2.0,15.0,75.0,48.0,1026.1,1023.1,19.6,25.7,0,0
691,2010-11-23,12.3,27.1,0.0,1,39.0,4,0.0,15.0,66.0,45.0,1027.5,1023.3,20.0,26.2,0,0
692,2010-11-24,13.0,29.5,0.0,0,33.0,4,4.0,13.0,74.0,35.0,1025.5,1020.6,20.0,28.8,0,0
693,2010-11-25,15.3,31.8,0.0,4,33.0,1,0.0,9.0,75.0,31.0,1020.5,1016.1,21.4,31.4,0,0
694,2010-11-26,15.3,31.0,0.0,0,28.0,5,0.0,2.0,68.0,38.0,1017.4,1013.9,22.6,30.7,0,0
695,2010-11-27,17.2,30.2,0.0,1,39.0,1,7.0,19.0,74.0,46.0,1015.8,1010.3,21.6,29.8,0,0
696,2010-11-28,17.6,23.2,0.0,5,28.0,7,0.0,4.0,86.0,86.0,1011.0,1010.7,20.0,20.9,0,1
697,2010-11-29,16.4,19.5,9.2,10,24.0,15,11.0,7.0,97.0,98.0,1014.3,1013.5,16.7,18.4,1,1
698,2010-11-30,16.3,21.9,4.4,1,28.0,15,2.0,13.0,97.0,87.0,1016.6,1014.0,17.3,21.2,1,1
699,2010-12-01,17.2,21.2,26.8,0,43.0,1,7.0,9.0,99.0,93.0,1016.1,1015.0,18.4,20.0,1,1
700,2010-12-02,17.7,26.0,5.4,4,30.0,4,0.0,9.0,91.0,72.0,1018.2,1015.3,19.4,25.3,1,0
701,2010-12-03,18.5,27.6,0.2,2,39.0,10,4.0,19.0,83.0,60.0,1017.4,1013.4,21.6,26.8,0,1
702,2010-12-04,19.0,25.2,6.2,4,20.0,0,2.0,7.0,96.0,68.0,1013.3,1009.7,19.6,24.6,1,1
703,2010-12-05,19.2,26.3,4.6,1,31.0,11,7.0,13.0,78.0,83.0,1012.0,1010.1,22.1,24.4,1,1
704,2010-12-06,18.8,27.1,1.4,0,31.0,0,6.0,17.0,75.0,54.0,1014.2,1012.2,23.1,26.4,1,0
705,2010-12-07,18.1,28.1,0.2,1,37.0,1,7.0,22.0,78.0,58.0,1016.4,1014.1,23.2,28.0,0,0
706,2010-12-08,16.1,33.0,0.0,0,39.0,3,6.0,17.0,73.0,49.0,1016.8,1011.0,22.8,31.9,0,0
707,2010-12-09,22.6,31.7,0.0,6,56.0,6,11.0,19.0,76.0,56.0,1010.7,1008.0,25.9,29.8,0,0
708,2010-12-10,21.8,30.5,0.0,13,33.0,15,11.0,24.0,83.0,35.0,1009.6,1005.6,22.6,30.0,0,0
709,2010-12-11,14.8,31.4,0.4,7,37.0,7,4.0,22.0,71.0,26.0,1008.2,1002.3,21.4,30.6,0,0
710,2010-12-12,14.5,31.0,0.0,15,41.0,15,15.0,19.0,44.0,31.0,1004.3,1003.0,24.2,30.5,0,0
711,2010-12-13,15.4,28.2,0.0,2,37.0,1,11.0,7.0,64.0,38.0,1014.1,1011.6,21.3,27.4,0,0
712,2010-12-14,18.2,27.2,0.0,2,31.0,2,9.0,13.0,69.0,54.0,1016.5,1012.7,22.2,26.7,0,0
713,2010-12-15,18.4,30.9,0.0,1,26.0,4,4.0,13.0,78.0,47.0,1011.3,1005.7,22.0,30.0,0,0
714,2010-12-16,19.5,29.8,0.0,8,59.0,6,4.0,19.0,76.0,99.0,1003.3,1004.1,24.5,17.7,0,0
715,2010-12-17,16.1,25.9,0.0,14,26.0,6,0.0,0.0,83.0,74.0,1006.4,1003.9,19.1,22.4,0,0
716,2010-12-18,17.7,24.4,0.0,12,54.0,7,17.0,19.0,67.0,39.0,1003.9,1000.6,19.2,24.0,0,0
717,2010-12-19,14.2,26.9,0.0,7,54.0,3,0.0,30.0,79.0,42.0,1003.9,995.3,16.7,25.7,0,0
718,2010-12-20,11.7,22.1,0.0,15,67.0,15,31.0,35.0,44.0,36.0,999.8,1001.7,16.4,21.6,0,0
719,2010-12-21,11.2,26.8,0.0,8,65.0,15,9.0,24.0,46.0,31.0,1009.9,1008.6,20.2,25.8,0,0
720,2010-12-22,12.0,26.7,0.8,2,31.0,9,13.0,19.0,59.0,53.0,1018.9,1017.2,20.1,25.9,0,0
721,2010-12-23,15.2,31.1,0.0,10,56.0,5,0.0,9.0,85.0,35.0,1018.5,1016.2,18.8,30.0,0,0
722,2010-12-24,18.0,23.6,0.0,10,31.0,2,15.0,9.0,66.0,55.0,1026.4,1023.7,19.3,21.9,0,0
723,2010-12-25,13.6,31.6,0.0,5,31.0,1,7.0,9.0,77.0,50.0,1017.5,1010.5,19.9,30.5,0,1
724,2010-12-26,19.8,29.9,3.0,11,61.0,4,9.0,9.0,93.0,56.0,1007.8,1001.4,20.6,28.4,1,1
725,2010-12-27,17.6,19.7,4.6,9,37.0,2,2.0,20.0,95.0,87.0,1005.8,1006.1,17.8,18.1,1,0
726,2010-12-28,13.8,20.8,0.4,4,24.0,5,9.0,7.0,57.0,52.0,1019.6,1018.9,17.2,20.4,0,0
727,2010-12-29,13.9,30.4,0.2,0,31.0,1,6.0,11.0,71.0,46.0,1018.6,1013.6,20.3,28.6,0,0
728,2010-12-30,17.0,32.0,0.0,0,31.0,9,2.0,15.0,69.0,49.0,1016.7,1013.8,23.0,31.3,0,0
729,2010-12-31,16.8,35.1,0.0,0,31.0,1,2.0,2.0,84.0,33.0,1016.3,1012.6,22.3,34.0,0,0
730,2011-01-01,17.5,38.2,0.0,0,30.0,1,4.0,11.0,77.0,23.0,1013.4,1008.8,24.3,37.0,0,0
731,2011-01-02,19.8,32.2,0.0,9,41.0,9,6.0,20.0,72.0,52.0,1012.9,1009.2,22.8,30.6,0,1
732,2011-01-03,17.5,20.1,24.2,2,33.0,2,7.0,24.0,98.0,92.0,1015.1,1012.3,18.1,18.9,1,1
733,2011-01-04,16.6,22.1,2.8,9,26.0,9,13.0,9.0,70.0,65.0,1014.8,1011.8,19.2,21.5,1,0
734,2011-01-05,17.8,25.0,0.2,1,24.0,3,6.0,6.0,73.0,59.0,1008.2,1004.9,19.4,24.6,0,1
735,2011-01-06,17.7,26.9,1.6,2,39.0,9,15.0,22.0,74.0,52.0,1011.5,1010.5,21.0,26.4,1,0
736,2011-01-07,17.7,27.7,0.2,1,37.0,3,13.0,6.0,92.0,73.0,1014.2,1012.5,20.2,25.0,0,1
737,2011-01-08,19.7,29.2,2.8,0,31.0,0,0.0,13.0,84.0,51.0,1014.0,1011.1,23.1,28.4,1,1
738,2011-01-09,20.7,29.4,5.0,2,41.0,2,13.0,22.0,99.0,54.0,1014.4,1013.4,21.7,28.4,1,1
739,2011-01-10,21.3,27.1,5.2,0,43.0,0,17.0,20.0,81.0,61.0,1016.3,1014.1,24.1,26.8,1,1
740,2011-01-11,20.6,24.9,2.4,1,28.0,2,7.0,6.0,94.0,93.0,1014.8,1011.9,21.5,23.2,1,1
741,2011-01-12,21.3,30.0,3.6,0,33.0,4,0.0,9.0,77.0,67.0,1012.4,1010.5,24.8,30.0,1,0
742,2011-01-13,22.8,27.7,0.0,0,31.0,3,11.0,9.0,69.0,67.0,1014.5,1012.8,25.2,26.2,0,0
743,2011-01-14,17.4,30.3,0.0,1,28.0,5,2.0,15.0,71.0,45.0,1012.7,1008.5,24.0,29.5,0,0
744,2011-01-15,21.1,29.6,0.0,12,24.0,3,0.0,7.0,86.0,70.0,1009.7,1007.4,22.4,28.2,0,1
745,2011-01-16,20.8,28.5,4.6,4,31.0,5,2.0,15.0,83.0,73.0,1010.6,1007.6,23.0,27.0,1,0
746,2011-01-17,18.5,34.0,0.0,9,46.0,9,0.0,28.0,79.0,54.0,1003.1,999.3,22.9,32.1,0,0
747,2011-01-18,18.9,27.8,0.0,0,39.0,2,4.0,24.0,69.0,62.0,1008.0,1006.5,21.5,26.3,0,0
748,2011-01-19,19.2,27.6,0.0,2,35.0,8,6.0,2.0,84.0,65.0,1010.1,1008.6,20.9,26.9,0,0
749,2011-01-20,20.3,28.9,0.2,1,33.0,1,9.0,20.0,65.0,53.0,1013.6,1012.5,24.2,27.7,0,0
750,2011-01-21,16.0,31.3,0.0,1,31.0,1,0.0,9.0,77.0,40.0,1015.4,1012.0,22.1,30.1,0,0
751,2011-01-22,17.0,30.8,0.0,0,31.0,4,0.0,9.0,72.0,35.0,1016.4,1014.1,22.6,30.3,0,0
752,2011-01-23,17.6,31.6,0.0,4,35.0,5,9.0,13.0,70.0,36.0,1012.5,1008.0,22.6,30.2,0,0
753,2011-01-24,18.2,33.8,0.0,7,46.0,6,7.0,19.0,66.0,42.0,1004.2,1001.6,24.9,30.3,0,0
754,2011-01-25,21.6,36.2,0.0,1,31.0,1,2.0,7.0,66.0,47.0,1008.4,1005.9,24.2,32.8,0,0
755,2011-01-26,20.3,39.6,0.0,8,37.0,7,0.0,6.0,81.0,53.0,1011.9,1009.1,24.6,34.0,0,0
756,2011-01-27,23.1,36.5,0.0,9,41.0,2,0.0,6.0,80.0,47.0,1013.9,1009.5,25.3,34.7,0,0
757,2011-01-28,21.2,26.8,0.2,2,41.0,9,17.0,20.0,75.0,56.0,1019.4,1018.6,21.8,26.3,0,0
758,2011-01-29,14.9,27.7,0.2,1,30.0,4,0.0,9.0,79.0,49.0,1022.0,1020.4,19.0,26.2,0,0
759,2011-01-30,12.7,36.1,0.0,1,31.0,2,2.0,6.0,72.0,24.0,1020.3,1015.4,20.1,33.5,0,0
760,2011-01-31,17.7,39.9,0.0,1,31.0,5,0.0,6.0,63.0,21.0,1015.5,1010.8,24.7,38.4,0,0
761,2011-02-01,18.6,40.0,0.0,6,44.0,6,0.0,28.0,70.0,20.0,1011.9,1006.7,24.6,39.2,0,0
762,2011-02-02,24.5,38.6,0.0,0,41.0,1,13.0,17.0,44.0,37.0,1014.9,1010.9,30.2,36.9,0,0
763,2011-02-03,24.9,38.1,0.0,6,54.0,13,0.0,24.0,70.0,34.0,1011.1,1009.7,27.8,37.6,0,0
764,2011-02-04,22.6,39.5,0.0,0,33.0,4,2.0,11.0,74.0,35.0,1014.8,1009.1,26.1,38.6,0,0
765,2011-02-05,22.7,40.0,0.0,7,54.0,7,19.0,30.0,47.0,25.0,1010.1,1006.8,33.2,39.3,0,0
766,2011-02-06,24.6,34.0,0.0,10,63.0,0,2.0,17.0,60.0,55.0,1012.8,1013.5,27.7,31.0,0,0
767,2011-02-07,15.2,23.7,0.0,1,28.0,7,11.0,4.0,58.0,48.0,1024.7,1020.5,18.3,23.2,0,0
768,2011-02-08,16.6,26.1,0.0,0,30.0,2,4.0,20.0,67.0,48.0,1020.0,1018.0,20.3,25.0,0,0
769,2011-02-09,18.5,26.1,0.0,9,30.0,9,6.0,22.0,57.0,51.0,1024.9,1022.8,21.7,25.4,0,0
770,2011-02-10,16.4,30.6,0.0,1,31.0,1,2.0,9.0,86.0,41.0,1023.8,1019.4,19.7,28.9,0,0
771,2011-02-11,17.4,37.3,0.0,10,39.0,4,2.0,11.0,74.0,31.0,1016.3,1011.0,22.1,34.4,0,0
772,2011-02-12,22.1,25.1,0.0,10,31.0,12,7.0,9.0,84.0,92.0,1015.0,1017.1,24.7,20.5,0,1
773,2011-02-13,18.8,23.6,15.8,10,30.0,10,0.0,17.0,86.0,85.0,1017.8,1018.8,21.2,21.1,1,0
774,2011-02-14,17.9,22.1,0.6,9,35.0,8,4.0,15.0,72.0,75.0,1024.2,1024.0,19.5,20.5,0,0
775,2011-02-15,16.4,22.6,0.0,11,24.0,11,13.0,11.0,70.0,74.0,1024.3,1022.0,20.1,22.5,0,0
776,2011-02-16,18.2,26.8,1.0,5,17.0,4,0.0,4.0,78.0,60.0,1019.9,1016.3,21.1,25.9,0,0
777,2011-02-17,19.6,30.9,0.2,6,54.0,8,2.0,7.0,90.0,54.0,1014.2,1011.5,22.2,29.7,0,1
778,2011-02-18,20.9,27.6,9.8,2,24.0,14,0.0,2.0,85.0,69.0,1015.4,1014.0,22.4,26.7,1,0
779,2011-02-19,20.5,37.3,0.0,3,44.0,6,15.0,30.0,80.0,38.0,1011.1,1005.7,24.8,35.6,0,0
780,2011-02-20,23.9,35.5,0.0,13,43.0,15,0.0,22.0,61.0,46.0,1007.0,1005.2,28.9,33.7,0,0
781,2011-02-21,19.6,28.4,0.0,9,44.0,1,4.0,9.0,75.0,45.0,1013.3,1011.0,21.0,27.4,0,1
782,2011-02-22,15.7,23.4,1.6,9,41.0,9,13.0,24.0,64.0,52.0,1022.5,1021.9,17.7,22.5,1,0
783,2011-02-23,16.6,25.9,0.0,11,50.0,9,4.0,7.0,71.0,49.0,1023.4,1021.1,19.5,24.0,0,0
784,2011-02-24,13.2,30.1,0.0,1,30.0,0,0.0,9.0,79.0,31.0,1020.4,1015.5,18.2,27.8,0,0
785,2011-02-25,12.9,30.4,0.0,1,30.0,4,0.0,13.0,90.0,32.0,1015.3,1011.7,16.8,29.4,0,0
786,2011-02-26,16.8,33.3,0.0,0,35.0,4,0.0,11.0,73.0,28.0,1013.1,1008.4,21.8,31.9,0,0
787,2011-02-27,16.7,27.8,0.0,2,22.0,3,0.0,13.0,86.0,59.0,1009.2,1007.7,20.0,26.4,0,0
788,2011-02-28,20.0,32.0,0.6,11,41.0,0,9.0,7.0,82.0,46.0,1010.8,1006.3,22.7,31.8,0,1
789,2011-03-01,20.0,31.5,6.4,7,56.0,14,13.0,39.0,56.0,45.0,1003.3,1004.2,29.2,30.5,1,0
790,2011-03-02,17.5,20.7,0.0,9,26.0,7,9.0,4.0,80.0,68.0,1017.5,1015.3,17.7,20.3,0,0
791,2011-03-03,13.6,30.9,0.0,15,43.0,13,0.0,26.0,91.0,20.0,1009.8,1007.5,17.8,30.4,0,0
792,2011-03-04,16.0,31.6,0.0,9,43.0,2,0.0,4.0,79.0,39.0,1012.1,1009.3,20.3,29.1,0,0
793,2011-03-05,17.0,22.4,0.0,9,41.0,9,22.0,20.0,70.0,58.0,1023.1,1023.5,18.0,20.0,0,0
794,2011-03-06,12.1,23.4,0.0,2,28.0,2,9.0,19.0,67.0,42.0,1027.5,1026.0,17.8,22.7,0,0
795,2011-03-07,12.6,25.8,0.0,0,24.0,3,0.0,7.0,79.0,49.0,1025.6,1021.7,16.7,25.0,0,0
796,2011-03-08,12.0,30.8,0.0,1,31.0,1,0.0,9.0,80.0,33.0,1020.2,1014.7,17.7,30.0,0,0
797,2011-03-09,17.0,30.2,0.0,13,31.0,15,0.0,9.0,82.0,41.0,1015.6,1013.6,19.7,29.4,0,0
798,2011-03-10,18.0,28.2,0.0,3,24.0,6,0.0,13.0,71.0,45.0,1013.6,1012.3,22.0,28.0,0,0
799,2011-03-11,18.5,28.8,0.0,13,31.0,0,2.0,9.0,89.0,53.0,1016.7,1014.9,20.4,27.7,0,1
800,2011-03-12,17.9,31.0,4.2,13,33.0,6,2.0,2.0,98.0,48.0,1021.2,1018.3,20.1,30.5,1,0
801,2011-03-13,17.7,32.9,0.2,13,44.0,6,7.0,7.0,89.0,41.0,1021.9,1017.3,20.7,32.6,0,0
802,2011-03-14,17.0,28.5,0.0,10,43.0,9,2.0,26.0,77.0,71.0,1019.8,1020.6,22.6,23.8,0,0
803,2011-03-15,17.0,27.8,0.8,0,20.0,4,0.0,11.0,95.0,53.0,1022.1,1017.9,19.1,26.1,0,0
804,2011-03-16,16.4,30.6,0.0,10,39.0,9,2.0,26.0,84.0,60.0,1017.4,1015.7,20.6,26.6,0,1
805,2011-03-17,18.8,27.1,1.8,2,33.0,2,4.0,7.0,94.0,63.0,1019.7,1016.7,20.5,25.6,1,1
806,2011-03-18,19.4,25.1,3.2,10,31.0,10,13.0,17.0,77.0,61.0,1015.9,1013.8,20.6,24.3,1,0
807,2011-03-19,18.7,22.7,0.0,9,26.0,11,9.0,13.0,90.0,97.0,1015.1,1012.3,19.5,20.1,0,1
808,2011-03-20,18.6,24.5,45.2,2,44.0,9,13.0,22.0,99.0,72.0,1012.7,1010.0,19.2,23.6,1,1
809,2011-03-21,19.2,26.9,12.0,2,24.0,4,7.0,4.0,99.0,66.0,1006.9,1002.8,21.0,26.5,1,1
810,2011-03-22,19.8,31.8,24.4,0,24.0,4,0.0,4.0,100.0,51.0,1001.7,998.9,20.8,30.7,1,0
811,2011-03-23,16.4,30.1,0.0,15,43.0,15,2.0,20.0,79.0,38.0,1003.2,1000.8,21.6,29.7,0,0
812,2011-03-24,14.4,26.2,0.0,14,48.0,14,17.0,31.0,57.0,40.0,1005.7,1004.3,19.4,25.5,0,0
813,2011-03-25,13.5,26.0,0.0,15,37.0,11,11.0,15.0,56.0,38.0,1008.6,1009.0,20.1,24.9,0,0
814,2011-03-26,15.2,22.6,0.2,11,41.0,10,22.0,19.0,63.0,53.0,1020.0,1020.0,18.4,21.1,0,0
815,2011-03-27,13.3,20.5,0.2,9,31.0,12,0.0,6.0,76.0,77.0,1025.2,1024.9,16.9,19.4,0,0
816,2011-03-28,12.4,24.1,0.2,0,31.0,2,0.0,11.0,99.0,58.0,1027.5,1025.4,15.8,23.5,0,0
817,2011-03-29,14.4,27.3,0.0,1,31.0,4,0.0,11.0,88.0,53.0,1026.4,1021.7,18.6,26.6,0,0
818,2011-03-30,13.7,29.7,0.0,12,57.0,9,2.0,19.0,91.0,91.0,1020.4,1017.4,18.0,18.6,0,1
819,2011-03-31,16.3,20.9,15.0,9,26.0,10,13.0,17.0,80.0,71.0,1023.4,1023.1,19.0,19.9,1,1
820,2011-04-01,10.297835891298037,23.177213609044987,-4.5760487563782535,9,54.09227702044119,9,16.15624906821724,25.895821645640424,93.82198664609601,65.80918976439777,1013.3821726554584,1011.3899395070216,17.482449049322774,24.59473997088864,0,0
821,2011-04-02,11.087974393046618,25.47562343665201,0.6136645287509026,1,31.88389840777224,1,0.3888544502669769,10.046670434940602,91.07167460221584,59.704547603988935,1023.9455919917973,1023.2635838082776,19.912085939705754,25.226286488609844,0,0
822,2011-04-03,15.092240218731256,26.430058298775986,-2.7861860542625214,9,29.247689186971026,1,2.5025611186229746,1.2386945877422306,86.92693574289132,65.18321536933175,1028.9444622390758,1025.474981622928,15.526769916792414,22.438491747966278,0,1
823,2011-04-04,14.410866849741168,23.678169420961986,25.673657473028673,9,30.059954135563196,4,-0.398638981016429,1.0942838525164689,79.75219038324634,61.77976058632786,1021.7912295661129,1017.5896347172617,17.162319319283654,21.965614609492544,1,1
824,2011-04-05,13.337949620879545,23.060571949698886,3.3509051227388578,2,24.331388522239394,9,1.3754684139388154,10.97431748015404,72.70120414894248,56.06349171195694,1019.3911464518277,1017.1436955630653,17.99415011713893,23.58925649650116,1,1
825,2011-04-06,14.820852803829984,23.812095635836624,11.959890268435336,2,23.982348528872553,9,-1.5270209494008202,13.64597550334634,70.99788612616778,55.48516357464344,1022.295288434561,1021.4272089193087,15.386227141361934,18.016707059997934,1,0
826,2011-04-07,12.752535782239974,25.88482740447784,-3.295662476499573,1,34.33476465561495,1,2.293721637374294,1.7978804109463802,90.6215547112034,48.647301019210474,1027.0141150418883,1024.8676470678565,16.634418521375807,19.49036998619205,0,0
827,2011-04-08,13.85164216734838,24.98073207878523,-2.310258701612228,1,34.61089915127284,1,0.8519981051882568,8.131666323389638,93.15289629583286,50.790937265939455,1023.0885418636341,1019.1101484255373,18.11471603881461,22.498336282519187,0,0
828,2011-04-09,13.234942482743046,22.226940618061587,-1.500093616097899,1,32.95915581155201,1,-1.3694792102507445,13.867976213124562,95.78923402546562,60.07284023843482,1018.9691797016487,1015.9923234598011,16.913403937821258,25.075607168040165,0,0
829,2011-04-10,12.048552122259565,22.760160146019178,-0.7651109419214266,1,31.958714020506452,1,-1.8524148136300191,8.604441756538826,91.16309993048831,55.1938072823668,1016.9300945307314,1014.1351228699393,15.807132235861433,22.066518091003264,0,0
830,2011-04-11,12.833025701552355,23.11010696593304,-0.3944767680286172,9,21.297624535772485,4,8.500205007094348,18.501241293969823,82.80562814691966,55.98610842746471,1015.1842961193537,1013.1708468016168,20.183255355913747,27.376186232993664,0,0
831,2011-04-12,12.905877338325364,24.501231209695412,-0.25718153744012584,1,37.30312864134482,1,9.966912055689967,18.715141709403913,81.73982449845212,50.34972777982239,1016.3252205872006,1013.7654571584039,19.13744146736128,22.420019347889614,0,0
832,2011-04-13,11.678240009248324,23.73256226434893,-0.34638424665469003,9,37.415817392033354,4,6.686994253734735,19.27238347782612,80.54574345786664,67.86240062173728,1018.2546919286168,1016.9763027981153,16.119265560783145,16.633120036795294,0,0
833,2011-04-14,12.52551662239815,20.93150129000545,-0.3203060560617228,9,41.331120849004,4,13.206458500913133,12.41771406398371,86.44752777412876,56.31355510405099,1019.0009068678877,1016.8764652318996,17.03912524278615,19.358925712683586,0,1
834,2011-04-15,14.773974559381035,22.9660833987042,8.99778398636503,9,32.85379968928723,4,-0.8924256659514032,5.110518916340242,87.32608431494097,61.37885101706493,1015.4899952443454,1012.6999060132091,14.041428933698732,19.977893665472635,1,0
835,2011-04-16,11.106342190170695,21.125808470308765,-1.1126908223565883,9,48.78675612141481,4,4.097929676826522,16.50784741849795,92.42460758474516,62.69991840125202,1016.0764561754864,1013.8174526570191,15.794163176942591,22.083727786985012,0,0
836,2011-04-17,10.662553370927348,20.807956640580873,0.4426007225314392,2,33.84724094528444,9,3.663569327335714,5.645216745742678,69.70129083718314,60.585140662722786,1018.5423860101238,1017.0836915235208,14.997703514817795,20.238692658474147,0,0
837,2011-04-18,9.698773429530043,20.269395538575413,-0.9064996475027098,9,21.280733794718248,1,-2.4136085588668936,10.961008625563188,95.22170706986488,78.47774575009805,1022.2880261878357,1020.6474019407324,16.82963587762149,19.73792005459748,0,1
838,2011-04-19,13.357474002950553,21.647723356038032,12.966722764304896,9,29.82415636211723,4,5.389444762989829,17.322864430545675,73.80789612797695,69.8888716780841,1023.7104503748752,1021.0935103451898,13.636570451211972,22.014425904225945,1,1
839,2011-04-20,10.146889304093103,23.158743556900035,1.6032355698038163,2,35.22212431555034,9,6.62751937728154,10.704995960698707,69.33140418582275,58.23398715426117,1023.7036556508432,1020.7782530724036,14.987965108580275,20.95445417112996,1,1
840,2011-04-21,8.371289929769533,25.56729173756845,5.627558962647991,1,30.205911394947357,1,1.8744776271923471,9.12547647247766,86.3069513394288,50.94333417569534,1021.9115618307036,1018.1769657288456,14.067886733683453,19.643588666469636,1,0
841,2011-04-22,8.628174757346951,23.717167747656735,-2.376373770671286,1,34.141366221371534,1,-1.4752639065430082,2.9631711446904863,85.4471539500142,48.2340121958065,1019.873605485705,1017.4610255799793,15.405297683214748,22.104140689659854,0,0
842,2011-04-23,10.302845009371113,21.926200679631535,-2.1970775780264287,4,25.666901317227982,4,4.015185228459832,6.124768966548728,90.48136197247295,42.340543335890345,1021.5413112042212,1018.8315685764128,16.31988302315768,20.870412705324718,0,0
843,2011-04-24,11.171716638699612,20.852153977058254,-2.0304651453006217,1,25.513012575230974,4,-0.4926352771374325,10.762292846256097,84.09803698917526,43.14013934625039,1021.422730600293,1018.0143474253666,15.061901364814286,23.041480777815284,0,0
844,2011-04-25,11.789485300638821,18.63454165970305,-1.7897853744827668,1,26.41414724743481,1,-1.6468356486554367,9.342845348477306,84.23182859649297,50.70089417845766,1020.47789073068,1018.4346068300054,14.985620320950876,22.022532300172905,0,0
845,2011-04-26,8.627346221692665,19.21924008078504,-1.652245287816878,13,52.74163868947785,13,-0.8716058118363161,14.269516063793276,94.35457400488615,57.24868900226853,1023.2257678652117,1020.2669625250796,15.151192271314983,22.3689347490247,0,0
846,2011-04-27,8.116743169698674,20.2727160999232,-1.4844964605094786,1,28.356655609517368,1,2.393973276229088,19.920860995008205,91.65131670352099,48.40871584710705,1019.417506622623,1015.7419001292798,15.209594131093207,23.72386450017457,0,0
847,2011-04-28,11.703939194278266,21.998845085134594,-1.2719863777344385,13,48.32972810043647,13,-0.342682625257817,19.409942848770573,81.6100627840143,50.76931759761736,1020.3229304518002,1017.1625775427153,14.019941237913484,20.5461846719485,0,0
848,2011-04-29,10.107855799853844,21.98180697776387,-0.8496832759208011,9,30.029829777188286,4,1.4801362130597964,3.9421903806983596,81.62136293613452,74.68025697732764,1019.6140998854524,1016.5470055289807,14.648450299728966,18.741908496071016,0,1
849,2011-04-30,8.107672165082825,15.758916589864194,3.207919877861767,11,29.01878937138661,12,7.478416541820478,15.506070677332964,85.54804450295957,86.91941120794928,1015.0315681432144,1012.9543164973868,13.10817608439868,17.223938165879332,1,1
