,Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
719,2011-04-12,5.49532870822165,11.119892739957864,1.0157077842571949,15,33.449617586117576,14,13,15.317967739187837,10.179223606668637,26.014104687571532,90.07560995752944,11.583498501296168,11.57866430620824,1,0
720,2011-04-13,4.226859478272747,10.275472826215518,0.1224243162626082,15,29.008964405458464,14,13,9.612679895205645,8.558263669640475,37.50528045074957,88.32746102288942,10.33560928737994,7.70181345689749,0,0
721,2011-04-14,3.528510345853749,11.087996882469858,0.9268704443489544,15,48.42476161389598,14,13,4.270492113825858,2.69187219449894,52.22175419442677,83.14632923853048,6.028167926223731,9.83715576253789,0,0
722,2011-04-15,4.351384092999888,11.680187072057528,-0.1945779688971343,16,42.28215882007513,16,14,11.00767982289757,7.51803807486972,66.34492177843255,77.11948339882873,7.092431715845299,9.5072303537639,0,0
723,2011-04-16,5.5961227935341835,12.4309554535271,-0.16174885396426042,15,61.951077293827666,13,13,12.008974649835535,10.485058333899367,55.87412789485031,60.59860466374241,7.014084725535451,8.207614501524356,0,0
724,2011-04-17,3.632799494490413,11.156406428358038,-0.3123715356837411,15,50.99615525612497,14,13,11.80851453988802,9.149792287966564,48.06175450935464,70.51398994334872,8.836708625740394,9.218315133705524,0,1
725,2011-04-18,2.192976915157669,10.959517681811182,2.4438201309140126,16,29.214812548796964,16,14,5.0744335173569635,1.16377885497071,63.84282240142928,72.50375018324537,7.854934525325965,10.900170357247557,1,1
726,2011-04-19,2.7900739443710494,10.245220583730733,1.1891172986292204,13,35.67096041817805,13,14,16.70050513461492,13.075014804766006,59.96505765604926,63.337278527323896,9.154247542781574,9.804592427157424,1,1
727,2011-04-20,1.9298849408616627,9.902105514599093,3.607342787885619,13,38.760779679007385,13,14,21.91302281772612,7.594167393527546,61.73798089002472,59.86351259236167,9.725098383943195,10.842201734326544,1,1
728,2011-04-21,2.8848464972033465,11.96804060647831,11.76906445486441,16,31.521337180925432,16,14,21.80139172578336,13.601528197119196,54.356276427921635,76.06435230235687,7.538507518484813,7.958022840961907,1,1
729,2011-04-22,3.903330982210505,10.086815890318695,3.2878130471648297,15,31.081222170931568,14,13,12.859652128079276,11.114066434000842,45.68112592904815,83.0285407733906,8.430377949599322,9.635171912215023,1,1
730,2011-04-23,3.6622948898237313,6.81481496997372,2.160920255532644,15,27.47882017277734,14,13,8.809925134846859,10.91177560478043,37.55489999439942,80.04233724091388,9.273983802480851,9.381705583601438,1,1
731,2011-04-24,4.853802294966821,9.370318129790222,3.704652615870361,16,33.05216046689393,16,14,13.23127854787442,13.3126289090725,68.24348354359628,77.63209600440888,8.62742734783938,9.120368720782457,1,0
732,2011-04-25,4.2252059255813865,8.727891904512948,0.992037613276156,15,47.60274199220262,14,13,15.180580937721482,3.0788097607745533,55.33690373777055,74.85838104996559,10.239910462039852,14.280421356831953,0,1
733,2011-04-26,0.77132183265973,10.006910728107977,2.065153087468915,15,65.23231600293343,14,13,12.332948672941006,7.110074682534075,42.838398234996966,71.78239011076323,11.309855854695403,14.183182121059414,1,1
734,2011-04-27,5.3063274112475165,9.962619443375457,2.1018880807846414,13,36.25754229855285,13,14,22.219918139582774,17.312157712298642,66.8001986389754,66.42976641326817,9.945236611372728,11.792863015888178,1,0
735,2011-04-28,5.435926394581294,9.828087829921706,0.1213990841249517,7,49.9761711179237,13,13,12.866661231578028,14.051457106730727,71.14292738314697,68.63837995868212,6.093942527688463,9.035124162714457,0,1
736,2011-04-29,3.7734814990478127,9.425873372863434,1.3634328234676132,13,33.24441367892486,13,14,6.366508892455755,2.8361081276494438,60.9601601286751,68.8781594141809,5.753128620625732,8.060129944152761,1,0
737,2011-04-30,-1.8711757476117343,7.409264642863543,-2.575217526513226,11,25.016098964342213,12,13,12.299013505413965,11.157362488629268,29.75110672858985,66.04220092099939,4.505259235185054,4.33535727018955,0,0
738,2011-05-01,3.8,11.5,0.0,12,22.0,15,15,6.0,7.0,78.0,70.0,7.8,10.7,0,0
739,2011-05-02,5.4,7.7,0.0,8,31.0,15,13,4.0,6.0,49.0,88.0,7.5,6.5,0,1
740,2011-05-03,3.4,7.6,4.2,11,28.0,9,2,7.0,6.0,34.5,96.0,7.35,4.9,1,1
741,2011-05-04,1.8,8.4,2.6,15,33.0,15,15,15.0,13.0,27.25,72.0,7.275,7.5,1,0
742,2011-05-05,0.3,9.8,0.0,8,50.0,8,12,24.0,11.0,20.0,47.0,7.2,7.4,0,0
743,2011-05-06,1.3,9.6,0.0,11,35.0,12,13,20.0,9.0,49.0,73.0,4.6,7.5,0,0
744,2011-05-07,2.2,11.0,0.0,15,30.0,12,13,13.0,13.0,16.0,62.0,7.6,10.1,0,0
745,2011-05-08,-0.5,6.5,0.0,12,37.0,13,15,13.0,17.0,76.0,79.0,2.3,1.5,0,0
746,2011-05-09,-3.5,3.4,0.0,10,41.0,2,9,9.0,11.0,97.0,70.0,-1.1,2.3,0,0
747,2011-05-10,-3.0,6.1,0.0,15,39.0,12,15,6.0,11.0,24.0,48.0,2.3,5.4,0,1
748,2011-05-11,-3.9,-3.1,2.8,13,69.0,15,13,22.0,24.0,97.0,97.0,-3.6,-3.9,1,1
749,2011-05-12,-6.4,0.9,3.6,12,50.0,11,12,19.0,17.0,95.0,92.0,-5.5,-1.3,1,0
750,2011-05-13,-5.5,1.7,1.0,15,80.0,15,15,24.0,24.0,96.0,97.0,-4.6,0.7,0,1
751,2011-05-14,-4.6,4.2,2.8,12,59.0,12,11,24.0,20.0,97.0,71.0,-3.7,-0.5,1,0
752,2011-05-15,-4.2,7.3,0.0,8,37.0,12,13,9.0,17.0,40.0,52.0,3.6,6.2,0,0
753,2011-05-16,-0.2,9.8,0.0,12,33.0,12,12,11.0,11.0,24.0,52.0,6.5,8.3,0,0
754,2011-05-17,2.8,9.9,0.0,12,28.0,11,0,6.0,2.0,8.0,54.0,7.9,7.6,0,0
755,2011-05-18,0.1,9.2,0.0,4,20.0,14,13,11.0,13.0,41.0,56.0,5.5,7.8,0,0
756,2011-05-19,2.0,10.3,0.0,15,30.0,13,12,9.0,13.0,51.0,43.0,5.9,7.4,0,0
757,2011-05-20,3.1,8.8,0.0,13,26.0,15,15,13.0,9.0,22.0,41.0,5.3,5.9,0,0
758,2011-05-21,1.9,9.9,0.0,13,37.0,13,14,17.0,13.0,68.0,79.0,4.2,7.1,0,0
759,2011-05-22,4.2,9.3,0.0,3,65.0,7,6,19.0,17.0,80.0,98.0,1.1,6.9,0,1
760,2011-05-23,3.6,4.2,23.6,14,67.0,7,14,33.0,22.0,86.0,95.5,-0.45,4.65,1,1
761,2011-05-24,0.8,4.7,31.4,10,52.0,11,10,13.0,11.0,89.0,93.0,-1.225,2.4,1,0
762,2011-05-25,-3.5,2.7,0.2,9,48.0,10,10,22.0,19.0,92.0,80.0,-2.0,1.2,0,0
763,2011-05-26,-2.1,6.1,0.0,10,33.0,12,14,7.0,11.0,82.0,88.0,1.0,3.4,0,0
764,2011-05-27,-1.9,6.4,0.0,11,22.0,6,15,2.0,6.0,96.0,77.0,0.8,5.0,0,0
765,2011-05-28,-0.4,6.2,0.0,4,22.0,5,3,7.0,4.0,83.0,85.0,2.9,4.8,0,0
766,2011-05-29,0.2,5.8,0.0,14,28.0,7,14,11.0,2.0,96.0,80.0,3.1,4.9,0,0
767,2011-05-30,-0.4,4.1,0.0,2,54.0,2,2,6.0,13.0,97.0,93.0,1.1,2.7,0,0
768,2011-05-31,1.0,5.9,0.0,2,67.0,0,0,31.0,22.0,97.5,100.0,-0.8,4.4,0,0
769,2011-06-01,1.9,6.1,0.0,0,50.0,2,0,22.0,17.0,97.75,93.0,-1.75,4.6,0,0
770,2011-06-02,1.0,7.4,0.0,0,43.0,0,4,19.0,4.0,97.875,77.0,-2.225,5.9,0,0
771,2011-06-03,0.8,6.2,0.0,13,41.0,15,15,17.0,22.0,97.9375,80.0,-2.4625000000000004,4.7,0,1
772,2011-06-04,1.6,2.4,1.2,13,72.0,13,12,30.0,22.0,97.96875,80.5,-2.5812500000000003,2.0,1,0
773,2011-06-05,-4.1,0.1,0.4,15,63.0,12,13,19.0,24.0,98.0,81.0,-2.7,-0.7,0,1
774,2011-06-06,-2.9,0.0,4.0,15,54.0,15,15,6.0,6.0,95.0,100.0,-3.8,-0.4,1,1
775,2011-06-07,-5.9,-0.4,1.6,15,46.5,15,13,26.0,30.0,92.0,98.0,-4.9,-3.3,1,1
776,2011-06-08,-5.75,-0.6000000000000001,1.2000000000000002,15,42.75,15,13,24.0,23.5,96.0,99.0,-2.95,-2.2,1,0
777,2011-06-09,-5.6,-0.8,1.0,12,39.0,15,12,23.0,17.0,98.0,100.0,-1.975,-1.1,0,0
778,2011-06-10,-2.9,0.3,0.8,8,50.0,8,8,22.0,19.0,100.0,93.5,-1.0,-0.05000000000000005,0,0
779,2011-06-11,-2.9,1.0,0.2,2,41.0,2,8,7.0,14.0,99.0,90.25,-2.2,0.475,0,0
780,2011-06-12,-2.3,2.0,0.0,2,56.0,2,2,9.0,9.0,98.5,87.0,-1.9,1.0,0,0
781,2011-06-13,-2.2,3.0,0.0,2,50.0,2,0,11.0,19.0,98.0,87.0,-1.6,2.3,0,0
782,2011-06-14,-1.6,2.1,0.0,2,65.0,2,2,17.0,13.0,98.5,88.0,-1.6,0.9,0,0
783,2011-06-15,-1.4,3.6,0.0,0,78.0,2,0,35.0,24.0,98.75,99.0,-1.6,2.8,0,0
784,2011-06-16,-0.1,4.9,0.2,2,41.0,2,14,13.0,11.0,98.875,87.0,-1.6,4.3,0,0
785,2011-06-17,-1.7,-0.6,0.0,15,65.0,15,15,26.0,20.0,99.0,88.0,-1.6,3.45,0,1
786,2011-06-18,-3.2,0.1,3.2,15,59.5,12,12,19.0,28.0,100.0,88.5,-1.8,3.0250000000000004,1,1
787,2011-06-19,-2.0,1.0,1.7000000000000002,13,54.0,12,15,21.5,20.0,80.5,88.75,-0.30000000000000004,2.8125,1,0
788,2011-06-20,-1.2,1.7,0.2,15,65.0,15,13,24.0,20.0,70.75,88.875,0.45,2.70625,0,1
789,2011-06-21,0.0,0.9,9.0,15,59.5,7,13,35.0,16.5,65.875,88.9375,0.825,2.653125,1,1
790,2011-06-22,-1.95,0.1,6.4,13,54.0,7,13,18.5,14.75,63.4375,88.96875,1.0125,2.6265625000000004,1,1
791,2011-06-23,-3.9,2.5,3.8,12,50.0,12,15,2.0,13.0,62.21875,88.984375,1.10625,2.61328125,1,0
792,2011-06-24,-1.7,3.7,0.2,11,44.0,11,12,26.0,15.0,61.0,89.0,1.2,2.6,0,0
793,2011-06-25,0.1,6.6,0.0,14,35.0,4,14,9.0,11.0,79.0,78.0,2.9,4.6,0,0
794,2011-06-26,-1.6,3.4,0.0,13,43.0,14,13,17.0,13.0,88.0,73.0,-0.1,2.9,0,0
795,2011-06-27,-2.2,4.9,0.0,12,44.0,11,10,30.0,2.0,83.0,62.0,0.9,4.7,0,0
796,2011-06-28,-1.6,4.9,0.0,0,41.0,0,0,7.0,11.0,62.0,75.0,1.2,2.8,0,0
797,2011-06-29,-1.6,3.6,0.0,0,37.0,0,1,20.0,11.0,34.0,83.0,4.6,2.2,0,0
798,2011-06-30,-1.7,8.7,0.0,1,37.0,5,2,11.0,2.0,20.0,81.0,6.3,4.6,0,0
799,2011-07-01,-0.5,10.2,0.0,1,26.0,5,0,4.0,7.0,6.0,27.0,8.0,6.3,0,0
800,2011-07-02,-0.6,5.2,0.0,7,44.0,7,7,17.0,15.0,50.0,77.0,4.55,4.3,0,0
801,2011-07-03,0.2,2.8,0.0,7,67.0,14,7,17.0,22.0,94.0,100.0,1.1,2.6,0,1
802,2011-07-04,0.8,1.1,22.0,13,80.0,13,13,24.0,19.0,96.5,98.0,-0.8999999999999999,-0.5,1,1
803,2011-07-05,-3.4,-2.1,14.6,15,106.0,13,15,26.0,39.0,99.0,99.0,-2.9,-2.7,1,1
804,2011-07-06,-4.4,-1.2,11.0,14,65.0,13,15,26.0,19.5,99.0,98.5,-2.3,-3.1,1,1
805,2011-07-07,-3.6,-1.3,31.8,14,41.0,13,15,0.0,0.0,99.0,98.0,-3.1,-3.5,1,1
806,2011-07-08,-5.5,1.4,1.6,15,43.0,13,15,0.0,17.0,88.0,84.0,-1.8,0.2,1,0
807,2011-07-09,-6.0,-1.5,0.2,12,48.0,12,15,28.0,19.0,92.0,97.0,-3.5,-2.1,0,0
808,2011-07-10,-5.2,-1.2,0.2,15,96.0,13,15,33.0,52.0,96.0,98.0,-5.2,-3.5,0,1
809,2011-07-11,-6.5,-2.0,4.6,15,57.0,11,15,26.0,41.0,95.0,95.0,-5.3,-2.7,1,0
810,2011-07-12,-5.3,-0.1,0.0,12,63.0,12,15,35.0,30.0,82.0,92.0,-3.2,-1.9,0,0
811,2011-07-13,-4.2,-1.1,0.0,15,54.0,15,15,15.0,20.5,99.0,87.5,-2.5,-2.1,0,1
812,2011-07-14,-6.5,-1.5,1.6,8,39.0,8,10,15.0,11.0,88.0,83.0,-5.2,-2.3,1,0
813,2011-07-15,-6.6,1.1,0.0,2,41.0,0,0,20.0,7.0,71.0,65.0,-4.3,0.0,0,0
814,2011-07-16,-4.6,0.2,0.0,0,39.0,1,1,19.0,17.0,65.0,82.5,-2.1,0.45,0,0
815,2011-07-17,-1.6,1.7,0.0,4,35.0,6,3,11.0,9.0,62.0,100.0,-1.0,0.9,0,1
816,2011-07-18,-0.4,0.2,2.2,7,39.0,14,13,17.0,17.0,60.5,98.5,-0.45,1.1,1,1
817,2011-07-19,-5.2,1.4,1.8,8,74.0,8,8,35.0,39.0,59.75,97.0,-0.175,1.3,1,0
818,2011-07-20,-0.3,2.9,0.2,10,70.0,9,10,24.0,22.0,59.375,78.0,-0.03749999999999999,2.6,0,0
819,2011-07-21,-1.4,1.6,0.0,10,58.0,9,9,17.0,9.0,59.1875,99.0,0.031250000000000014,0.4,0,0
820,2011-07-22,-2.85,0.1,0.0,2,46.0,9,10,9.5,13.0,59.09375,93.0,0.065625,-0.1,0,0
821,2011-07-23,-4.3,4.4,0.0,2,30.0,2,14,2.0,6.0,59.0,62.0,0.1,3.8,0,0
822,2011-07-24,-2.8,-0.3,0.0,11,33.0,8,13,17.0,13.0,86.0,100.0,-2.0,-1.2,0,1
823,2011-07-25,-2.0,0.2,3.0,13,41.0,13,13,17.0,19.0,72.0,93.0,-0.25,-0.35,1,0
824,2011-07-26,-1.6,1.5,1.0,15,41.0,15,13,15.0,13.0,65.0,86.0,0.625,0.5,0,0
825,2011-07-27,-3.4,3.7,0.0,15,30.0,14,13,2.0,7.0,58.0,69.0,1.5,3.5,0,0
826,2011-07-28,-1.7,4.4,0.0,13,37.0,15,13,22.0,19.0,43.0,56.0,0.1,4.3,0,0
827,2011-07-29,0.1,7.5,0.0,15,26.0,15,13,11.0,9.0,5.0,44.0,4.4,6.7,0,0
828,2011-07-30,-0.9,4.3,0.0,13,41.0,13,13,24.0,17.0,69.0,75.0,0.8,3.3,0,0
829,2011-07-31,-0.4,3.8,0.0,13,41.0,13,13,17.0,20.0,93.0,72.5,1.7,4.75,0,0
830,2011-08-01,1.2,7.3,0.2,14,37.0,14,14,13.0,17.0,96.0,70.0,3.7,6.2,0,0
831,2011-08-02,2.3,9.4,0.0,7,44.0,13,7,11.0,19.0,55.0,55.0,5.6,7.8,0,0
832,2011-08-03,3.6,11.5,0.0,15,54.0,15,14,22.0,17.0,65.0,58.0,6.9,10.6,0,0
833,2011-08-04,4.9,11.0,0.0,7,54.0,7,14,22.0,20.5,61.0,63.5,6.9,9.1,0,0
834,2011-08-05,3.4,7.8,0.0,7,63.0,7,7,30.0,24.0,76.0,69.0,5.0,7.6,0,1
835,2011-08-06,2.3,3.3,2.2,7,61.0,7,7,28.0,28.0,88.0,76.5,1.8,4.35,1,1
836,2011-08-07,-1.9,3.0,16.4,14,41.0,14,14,9.0,11.0,94.0,84.0,0.20000000000000007,1.1,1,1
837,2011-08-08,-2.4,0.0,8.6,13,26.0,13,13,4.0,13.0,100.0,98.0,-1.4,-1.2,1,1
838,2011-08-09,-5.0,-0.3,2.4,12,41.0,11,15,11.0,20.0,98.0,96.0,-3.4,-0.9,1,0
839,2011-08-10,-3.8,0.9,0.0,15,39.0,12,13,15.0,17.0,100.0,100.0,-1.7,-1.3,0,1
840,2011-08-11,-1.8,2.2,5.2,10,57.0,9,10,13.0,26.0,68.0,100.0,0.20000000000000007,0.7,1,1
841,2011-08-12,-2.8,6.7,1.8,9,43.0,8,13,11.0,7.0,36.0,75.0,2.1,6.0,1,0
842,2011-08-13,-1.5,5.9,0.0,15,26.0,11,13,11.0,6.0,10.0,65.0,3.1,4.2,0,0
843,2011-08-14,-1.4,6.9,0.0,5,22.0,14,4,4.0,6.0,79.0,78.0,2.1,4.0,0,1
844,2011-08-15,-0.5,5.6,1.8,15,19.0,15,6,7.0,6.0,85.0,89.0,1.5,3.5,1,0
845,2011-08-16,0.3,6.6,0.2,1,37.0,13,4,15.0,13.0,77.0,78.0,2.2,5.8,0,0
846,2011-08-17,0.8,3.1,0.2,3,56.0,4,4,17.0,19.0,82.5,84.0,1.2000000000000002,4.5,0,1
847,2011-08-18,-2.8,1.7,61.8,15,50.0,15,13,26.0,7.0,85.25,87.0,0.7000000000000001,3.85,1,1
848,2011-08-19,-2.8,3.3,4.6,2,67.0,2,2,13.0,17.0,86.625,88.5,0.4500000000000001,3.5250000000000004,1,1
849,2011-08-20,-2.6,4.1,1.4,2,55.0,2,0,11.0,17.0,88.0,90.0,0.2,3.2,1,0
850,2011-08-21,-1.0,5.8,0.7,0,43.0,2,1,13.0,6.0,82.5,76.0,1.2000000000000002,5.1,0,0
851,2011-08-22,-1.6,10.2,0.0,1,31.0,0,0,15.0,9.0,77.0,76.0,2.2,5.8,0,0
852,2011-08-23,0.9,12.9,0.0,1,30.0,14,13,6.0,9.0,14.0,44.0,10.2,11.6,0,0
853,2011-08-24,5.7,13.9,0.0,7,30.0,15,7,7.0,13.0,22.0,28.0,10.1,12.3,0,0
854,2011-08-25,3.3,10.2,0.0,13,56.0,14,13,17.0,22.0,30.0,54.0,6.0,8.5,0,0
855,2011-08-26,3.1,11.2,0.0,13,63.0,13,14,17.0,22.0,68.0,52.0,6.1,9.4,0,0
856,2011-08-27,2.9,10.2,0.0,13,43.0,15,13,17.0,13.0,89.0,59.0,4.8,8.4,0,0
857,2011-08-28,-1.2,8.4,0.0,13,43.0,13,14,13.0,15.0,56.0,55.0,2.3,7.3,0,0
858,2011-08-29,-0.8,7.0,0.0,15,52.0,15,15,22.0,13.0,83.0,81.0,1.7,3.5,0,0
859,2011-08-30,-1.5,7.7,0.0,5,31.0,3,13,9.0,9.0,67.0,66.0,3.15,6.8,0,0
860,2011-08-31,-0.6,10.6,0.0,15,26.0,11,13,11.0,9.0,51.0,63.0,4.6,9.2,0,0
861,2011-09-01,-0.1,9.1,0.0,2,24.0,11,1,11.0,6.0,39.0,78.0,5.3,6.2,0,0
862,2011-09-02,-1.0,9.6,0.0,2,24.0,2,0,7.0,4.0,8.0,45.0,5.8,7.5,0,0
863,2011-09-03,-0.1,11.1,0.0,7,46.0,13,7,9.0,13.0,63.0,43.0,6.1,10.3,0,0
864,2011-09-04,3.4,10.1,0.0,7,52.0,14,15,22.0,20.0,75.0,88.0,6.8,5.6,0,0
865,2011-09-05,3.2,8.5,0.4,7,54.0,7,7,26.0,19.0,85.0,83.0,6.2,6.5,0,0
866,2011-09-06,2.6,3.9,1.0,7,76.0,7,7,33.0,26.0,89.0,78.5,1.7000000000000002,5.45,0,1
867,2011-09-07,-5.0,4.9,18.2,12,56.0,12,15,13.0,9.0,93.0,74.0,-2.8,4.4,1,0
868,2011-09-08,-2.8,6.6,0.0,6,26.0,1,6,11.0,9.0,93.5,61.0,-2.55,5.1,0,0
869,2011-09-09,-3.0,3.9,0.0,8,52.0,12,8,22.0,28.0,94.0,86.0,-2.3,-1.7,0,1
870,2011-09-10,-6.6,0.3,2.0,12,69.0,11,15,20.0,31.0,97.0,94.0,-3.1,-0.3,1,0
871,2011-09-11,-3.1,2.7,0.0,8,52.0,15,15,20.0,13.0,100.0,91.0,-1.3,1.2,0,0
872,2011-09-12,-5.2,6.9,1.0,15,41.0,15,15,11.0,15.0,46.0,52.0,0.4,6.0,0,0
873,2011-09-13,-2.1,6.6,0.0,15,57.0,12,15,17.0,22.0,74.0,71.0,0.9,3.5,0,0
874,2011-09-14,-2.0,8.8,0.0,15,81.0,13,15,31.0,19.5,58.0,66.5,4.3,4.95,0,0
875,2011-09-15,-1.6,9.2,0.0,15,56.0,13,13,11.0,17.0,82.0,62.0,2.9,6.4,0,0
876,2011-09-16,0.4,10.4,0.0,15,72.0,13,13,20.0,24.0,53.0,65.0,7.5,7.5,0,0
877,2011-09-17,4.5,15.1,0.0,15,69.0,15,14,20.0,19.0,47.0,44.0,9.1,11.6,0,0
878,2011-09-18,6.2,16.0,0.0,13,59.0,13,13,24.0,9.0,34.0,31.0,11.0,14.9,0,0
879,2011-09-19,2.9,17.3,0.0,6,61.0,7,7,20.0,22.0,46.0,35.0,11.4,16.1,0,0
880,2011-09-20,2.9,3.7,0.2,7,107.0,13,15,24.0,28.0,72.0,52.5,3.5,11.3,0,1
881,2011-09-21,-1.6,8.9,9.6,15,59.0,12,12,20.0,22.0,86.0,70.0,1.6,6.5,1,0
882,2011-09-22,0.7,14.1,0.0,11,48.0,12,7,9.0,15.0,34.0,46.0,8.9,13.4,0,0
883,2011-09-23,5.1,14.1,0.0,13,85.0,15,13,37.0,17.0,40.0,32.0,10.8,13.1,0,0
884,2011-09-24,0.8,4.7,0.0,13,76.0,5,3,15.0,9.0,56.0,98.0,8.65,3.4,0,0
885,2011-09-25,-2.0,3.0,0.0,2,67.0,5,2,16.0,15.0,64.0,90.0,7.575,1.8,0,0
886,2011-09-26,-2.8,7.7,0.0,0,44.0,1,4,17.0,9.0,68.0,69.0,7.0375,6.9,0,0
887,2011-09-27,-0.4,10.8,0.0,6,46.0,6,7,6.0,11.0,72.0,73.0,6.5,8.1,0,0
888,2011-09-28,4.6,8.5,0.2,6,74.0,6,6,17.0,24.0,90.0,83.5,8.1,5.3,0,1
889,2011-09-29,0.3,0.6,25.2,7,85.0,13,13,31.0,17.0,86.0,88.75,3.95,3.9,1,1
890,2011-09-30,-2.9,0.1,17.4,15,57.0,15,13,15.0,22.0,84.0,91.375,1.875,3.2,1,1
891,2011-10-01,-2.1,2.1,3.0,7,39.0,1,0,13.0,17.0,83.0,92.6875,0.8374999999999999,2.85,1,1
892,2011-10-02,-1.8,3.0,6.8,9,52.0,2,9,9.0,7.0,82.5,94.0,0.31875,2.5,1,1
893,2011-10-03,-3.4,7.3,6.4,9,19.0,9,2,6.0,4.0,82.0,69.0,-0.2,5.5,1,0
894,2011-10-04,-0.7,8.8,0.0,11,26.0,9,3,2.0,6.0,77.0,78.0,4.1,7.7,0,0
895,2011-10-05,1.3,8.9,0.0,6,24.0,13,14,9.0,9.0,80.0,88.0,4.8,6.2,0,0
896,2011-10-06,2.6,6.5,0.0,1,24.0,1,1,11.0,9.0,90.0,87.5,3.9,7.5500000000000025,0,1
897,2011-10-07,3.9,8.6,5.4,14,30.0,14,14,7.0,11.0,92.0,87.25,5.15,8.225000000000001,1,0
898,2011-10-08,3.5,11.0,0.0,15,30.0,15,14,4.0,9.0,94.0,87.0,6.4,8.9,0,0
899,2011-10-09,3.1,5.4,1.0,15,57.0,15,15,22.0,22.0,87.5,91.0,3.3000000000000003,3.5,0,0
900,2011-10-10,-2.6,6.6,0.4,12,48.0,12,13,11.0,17.0,81.0,65.0,0.2,3.9,0,0
901,2011-10-11,-2.5,8.4,0.0,15,61.0,12,15,20.0,15.0,87.0,56.0,-1.0,6.5,0,0
902,2011-10-12,-1.6,12.4,0.0,11,28.0,13,4,9.0,6.0,68.0,64.0,3.0,9.5,0,0
903,2011-10-13,1.3,13.0,0.0,1,28.0,15,4,4.0,9.0,72.0,59.0,6.1,12.2,0,0
904,2011-10-14,1.2,14.2,0.0,5,35.0,5,3,11.0,7.0,74.0,89.0,7.0,9.5,0,0
905,2011-10-15,4.3,14.3,0.0,13,57.0,7,13,9.0,17.0,84.0,81.0,10.0,12.1,0,0
906,2011-10-16,2.4,9.7,0.0,15,59.0,12,13,19.0,22.0,72.0,50.0,3.9,8.4,0,0
907,2011-10-17,-2.3,12.4,0.0,8,31.0,8,5,11.0,9.0,35.0,40.0,5.1,10.2,0,0
908,2011-10-18,1.7,14.6,0.0,14,26.0,4,14,2.0,9.0,49.0,53.0,8.7,13.5,0,0
909,2011-10-19,5.2,18.1,0.0,7,31.0,15,7,7.0,15.0,49.0,42.0,10.0,16.6,0,0
910,2011-10-20,7.0,17.0,0.0,14,37.0,13,14,13.0,15.0,57.0,52.0,11.3,14.2,0,0
911,2011-10-21,7.5,18.3,0.0,13,41.0,14,14,13.0,17.0,54.0,33.0,11.9,17.5,0,0
912,2011-10-22,8.6,17.7,0.0,14,37.0,7,13,15.0,17.0,59.0,45.0,12.2,15.7,0,0
913,2011-10-23,9.3,19.9,0.0,7,43.0,14,14,11.0,17.0,62.0,41.0,13.8,18.9,0,0
914,2011-10-24,9.3,17.8,0.0,7,61.0,7,7,26.0,28.0,86.0,62.0,10.4,15.5,0,1
915,2011-10-25,5.6,5.8,21.4,7,31.0,10,0,7.0,15.0,93.0,73.5,9.6,12.2,1,1
916,2011-10-26,0.0,4.5,5.2,0,46.0,2,0,17.0,15.0,96.5,79.25,9.2,10.55,1,0
917,2011-10-27,0.1,9.8,0.0,0,54.0,1,1,20.0,9.0,98.25,85.0,9.0,8.9,0,0
918,2011-10-28,2.5,13.6,0.0,6,44.0,14,14,20.0,13.0,100.0,89.0,8.8,12.3,0,1
919,2011-10-29,7.6,11.4,5.6,7,52.0,13,13,17.0,17.0,92.5,83.0,6.7,9.15,1,1
920,2011-10-30,2.6,9.6,2.8,11,54.0,13,15,15.0,20.0,85.0,77.0,4.6,6.0,1,0
921,2011-10-31,0.7,15.0,1.0,11,33.0,8,13,4.0,9.0,67.0,41.0,8.3,13.7,0,0
922,2011-11-01,3.9,15.1,0.0,12,43.0,12,15,13.0,17.0,78.0,56.0,8.4,13.8,0,0
923,2011-11-02,3.8,12.3,0.0,12,43.0,12,15,17.0,17.0,83.0,81.0,6.3,9.0,0,0
924,2011-11-03,3.0,14.0,0.0,15,31.0,8,14,4.0,11.0,92.0,70.0,5.6,11.2,0,0
925,2011-11-04,3.3,16.5,0.0,11,31.0,11,5,19.0,7.0,68.0,64.0,8.7,15.3,0,0
926,2011-11-05,7.3,20.5,0.0,13,33.0,15,14,20.0,13.0,45.0,43.0,12.9,20.0,0,0
927,2011-11-06,10.4,19.6,0.0,13,44.0,14,13,17.0,15.0,80.0,75.0,15.0,15.7,0,0
928,2011-11-07,8.5,19.1,0.2,13,39.0,15,14,13.0,17.0,90.0,73.0,14.65,18.3,0,1
929,2011-11-08,10.4,15.1,15.4,7,59.0,7,7,26.0,24.0,95.0,83.5,14.475,16.85,1,1
930,2011-11-09,10.6,18.0,19.8,7,61.0,14,14,13.0,24.0,100.0,94.0,14.3,15.4,1,1
931,2011-11-10,8.5,11.5,23.2,13,74.0,7,15,30.0,20.0,87.5,69.0,10.75,10.9,1,1
932,2011-11-11,2.9,14.8,6.8,14,28.0,12,14,4.0,11.0,75.0,58.0,7.2,13.3,1,0
933,2011-11-12,5.8,17.1,0.0,12,39.0,15,15,13.0,11.0,77.0,41.0,8.8,16.6,0,0
934,2011-11-13,4.8,18.1,0.0,5,33.0,5,7,15.0,13.0,69.0,53.0,10.2,16.8,0,0
