,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Day,Month,Year
612,87812,2010-08-05,Cairns,17.0,27.9,0.0,SE,28.0,SE,ENE,19.0,20.0,68.0,56.0,1016.8,1013.3,20.2,26.8,No,No,5,8,2010
613,87813,2010-08-06,Cairns,19.9,29.5,0.0,SE,33.0,SE,ESE,19.0,13.0,66.0,61.0,1016.2,1012.5,25.1,27.8,No,No,6,8,2010
614,87814,2010-08-07,Cairns,22.4,27.1,0.0,SE,54.0,SE,SE,39.0,30.0,59.0,53.0,1018.1,1015.3,24.3,25.6,No,No,7,8,2010
615,87815,2010-08-08,Cairns,18.9,27.6,0.0,ESE,39.0,SSE,E,17.0,24.0,57.0,55.0,1017.7,1014.1,23.1,24.4,No,No,8,8,2010
616,87816,2010-08-09,Cairns,20.0,28.8,0.0,SE,30.0,SSE,ESE,13.0,19.0,64.0,62.0,1016.0,1013.1,24.7,25.8,No,Yes,9,8,2010
617,87817,2010-08-10,Cairns,21.5,27.1,2.0,ENE,26.0,ESE,W,15.0,7.0,95.0,92.0,1016.3,1013.3,22.9,24.5,Yes,Yes,10,8,2010
618,87818,2010-08-11,Cairns,22.6,27.2,1.6,SSE,31.0,SE,SE,13.0,19.0,86.0,74.0,1015.7,1013.4,25.3,23.2,Yes,No,11,8,2010
619,87819,2010-08-12,Cairns,19.0,25.2,0.2,SSE,33.0,SE,ESE,26.0,13.0,41.0,39.0,1017.9,1013.9,20.9,24.3,No,No,12,8,2010
620,87820,2010-08-13,Cairns,11.9,25.6,0.0,SSE,39.0,SSE,E,22.0,19.0,47.0,35.0,1016.9,1012.7,20.1,24.4,No,No,13,8,2010
621,87821,2010-08-14,Cairns,11.2,26.3,0.0,SE,26.0,SE,NE,19.0,17.0,55.0,51.0,1017.7,1014.6,19.7,24.7,No,No,14,8,2010
622,87822,2010-08-15,Cairns,14.5,27.2,0.0,ENE,35.0,,NE,0.0,19.0,64.0,58.0,1017.9,1014.2,22.4,26.1,No,No,15,8,2010
623,87823,2010-08-16,Cairns,14.3,28.3,0.0,ESE,33.0,SSE,E,9.0,19.0,55.0,41.0,1017.5,1014.3,23.9,27.9,No,No,16,8,2010
624,87824,2010-08-17,Cairns,17.7,29.1,0.0,SE,39.0,S,ESE,17.0,30.0,62.0,48.0,1016.8,1013.8,24.4,27.8,No,No,17,8,2010
625,87825,2010-08-18,Cairns,22.8,30.0,0.0,SSE,37.0,SE,SE,22.0,17.0,72.0,70.0,1018.2,1014.5,24.8,26.9,No,Yes,18,8,2010
626,87826,2010-08-19,Cairns,23.5,29.3,2.2,E,28.0,ESE,NE,9.0,17.0,96.0,68.0,1018.2,1014.1,23.6,28.4,Yes,No,19,8,2010
627,87827,2010-08-20,Cairns,20.9,30.7,0.4,ENE,30.0,SSE,ENE,15.0,22.0,68.0,65.0,1015.9,1012.4,26.6,28.8,No,No,20,8,2010
628,87828,2010-08-21,Cairns,23.2,30.5,0.0,E,35.0,SSE,ESE,17.0,24.0,71.0,52.0,1017.2,1014.3,26.5,28.7,No,No,21,8,2010
629,87829,2010-08-22,Cairns,21.9,30.2,0.0,SE,41.0,SSE,SE,19.0,31.0,68.0,55.0,1018.1,1014.9,26.1,28.2,No,No,22,8,2010
630,87830,2010-08-23,Cairns,23.2,30.3,0.0,SE,35.0,SSE,ESE,20.0,22.0,56.0,51.0,1018.2,1014.0,27.3,29.3,No,No,23,8,2010
631,87831,2010-08-24,Cairns,19.2,29.4,0.0,SSE,28.0,S,NNE,15.0,15.0,61.0,61.0,1016.7,1012.3,25.8,27.4,No,No,24,8,2010
632,87832,2010-08-25,Cairns,18.0,29.7,0.0,SSE,22.0,S,NE,9.0,11.0,73.0,47.0,1014.7,1011.1,23.3,28.9,No,No,25,8,2010
633,87833,2010-08-26,Cairns,20.1,29.9,0.0,SSE,41.0,SE,ENE,13.0,19.0,67.0,74.0,1013.7,1010.7,26.3,26.5,No,No,26,8,2010
634,87834,2010-08-27,Cairns,20.1,26.3,1.0,SSE,41.0,SSE,SSE,24.0,22.0,68.0,60.0,1016.5,1014.3,22.7,24.5,No,No,27,8,2010
635,87835,2010-08-28,Cairns,20.1,26.4,0.0,SSE,33.0,SSE,SSE,20.0,13.0,67.0,70.0,1017.8,1015.1,23.8,25.8,No,Yes,28,8,2010
636,87836,2010-08-29,Cairns,21.6,24.0,3.0,S,35.0,S,SSE,15.0,17.0,96.0,97.0,1017.4,1015.7,22.2,22.6,Yes,Yes,29,8,2010
637,87837,2010-08-30,Cairns,21.0,24.2,20.0,SSE,39.0,S,S,20.0,20.0,98.0,92.0,1017.2,1014.8,21.3,22.4,Yes,Yes,30,8,2010
638,87838,2010-08-31,Cairns,21.3,28.7,32.2,SE,50.0,S,SE,19.0,33.0,82.0,63.0,1019.0,1016.4,23.9,26.5,Yes,Yes,31,8,2010
639,87839,2010-09-01,Cairns,21.5,28.7,3.6,SE,46.0,SSE,SE,13.0,28.0,76.0,69.0,1020.1,1016.6,23.9,25.6,Yes,No,1,9,2010
640,87840,2010-09-02,Cairns,21.5,28.9,0.0,ESE,35.0,S,E,20.0,24.0,63.0,54.0,1019.0,1015.2,25.4,28.0,No,No,2,9,2010
641,87841,2010-09-03,Cairns,19.5,29.4,0.0,SE,44.0,SSE,S,19.0,15.0,68.0,50.0,1017.1,1013.2,24.1,28.5,No,No,3,9,2010
642,87842,2010-09-04,Cairns,22.0,30.3,0.4,SSE,30.0,SE,E,9.0,13.0,79.0,69.0,1016.2,1013.3,26.7,28.1,No,No,4,9,2010
643,87843,2010-09-05,Cairns,23.9,29.9,0.6,E,30.0,SSE,ENE,11.0,19.0,87.0,73.0,1017.6,1014.6,25.8,28.4,No,No,5,9,2010
644,87844,2010-09-06,Cairns,23.2,27.5,0.0,SSE,43.0,SSE,S,11.0,19.0,89.0,76.0,1017.6,1014.5,25.6,25.7,No,No,6,9,2010
645,87845,2010-09-07,Cairns,23.1,30.3,0.0,SSE,41.0,SSE,SE,19.0,24.0,74.0,59.0,1018.9,1014.8,25.8,28.6,No,No,7,9,2010
646,87846,2010-09-08,Cairns,23.5,30.2,0.0,SE,39.0,SSE,SE,22.0,30.0,68.0,51.0,1018.9,1015.3,26.8,29.2,No,No,8,9,2010
647,87847,2010-09-09,Cairns,22.5,30.7,0.6,ESE,33.0,SSE,ESE,13.0,20.0,79.0,48.0,1017.9,1013.6,25.6,29.6,No,No,9,9,2010
648,87848,2010-09-10,Cairns,23.1,29.4,0.2,ENE,30.0,SSE,NE,11.0,20.0,71.0,65.0,1016.0,1012.3,27.0,27.9,No,No,10,9,2010
649,87849,2010-09-11,Cairns,22.1,30.5,0.0,E,33.0,S,ENE,13.0,20.0,63.0,59.0,1015.8,1013.8,26.8,28.8,No,No,11,9,2010
650,87850,2010-09-12,Cairns,23.0,30.3,0.0,E,33.0,SSE,ESE,17.0,24.0,71.0,54.0,1017.4,1013.6,25.5,29.5,No,Yes,12,9,2010
651,87851,2010-09-13,Cairns,22.5,29.7,1.6,E,31.0,SSW,ESE,13.0,19.0,81.0,63.0,1017.5,1013.7,25.4,28.3,Yes,No,13,9,2010
652,87852,2010-09-14,Cairns,22.5,30.3,0.2,E,31.0,SSE,ENE,17.0,19.0,73.0,58.0,1016.0,1013.3,25.9,29.1,No,No,14,9,2010
653,87853,2010-09-15,Cairns,18.8,30.4,0.0,E,35.0,SSE,ENE,13.0,22.0,66.0,55.0,1015.4,1012.1,26.1,29.3,No,No,15,9,2010
654,87854,2010-09-16,Cairns,18.4,30.3,0.0,ENE,31.0,SSE,ENE,15.0,22.0,66.0,57.0,1015.7,1012.9,26.2,28.5,No,No,16,9,2010
655,87855,2010-09-17,Cairns,21.4,31.5,0.0,ESE,35.0,S,E,15.0,20.0,63.0,51.0,1016.8,1013.1,26.4,29.8,No,Yes,17,9,2010
656,87856,2010-09-18,Cairns,22.0,30.5,4.4,E,33.0,S,E,15.0,19.0,80.0,65.0,1015.3,1012.2,26.2,28.6,Yes,No,18,9,2010
657,87857,2010-09-19,Cairns,23.3,27.7,1.0,SSE,26.0,S,S,11.0,15.0,76.0,88.0,1014.5,1011.7,26.1,24.6,No,Yes,19,9,2010
658,87858,2010-09-20,Cairns,23.1,29.3,51.4,SE,39.0,SSE,SE,15.0,28.0,86.0,75.0,1014.6,1012.1,26.2,27.2,Yes,Yes,20,9,2010
659,87859,2010-09-21,Cairns,23.5,28.9,2.4,SSE,35.0,S,S,17.0,13.0,84.0,88.0,1016.7,1014.2,25.9,26.8,Yes,Yes,21,9,2010
660,87860,2010-09-22,Cairns,24.0,30.8,2.0,SSE,39.0,SSE,ESE,15.0,24.0,80.0,64.0,1016.8,1013.7,27.1,28.6,Yes,No,22,9,2010
661,87861,2010-09-23,Cairns,23.6,30.6,0.2,SE,41.0,SE,ESE,22.0,28.0,69.0,61.0,1016.1,1013.6,26.9,28.4,No,No,23,9,2010
662,87862,2010-09-24,Cairns,22.8,30.4,0.2,ESE,39.0,SSE,SE,20.0,28.0,66.0,54.0,1017.2,1014.3,26.8,29.3,No,No,24,9,2010
663,87863,2010-09-25,Cairns,23.5,30.8,0.0,SE,39.0,SSE,SE,19.0,30.0,68.0,53.0,1016.7,1013.5,27.3,29.7,No,No,25,9,2010
664,87864,2010-09-26,Cairns,22.8,28.2,0.0,SE,31.0,S,SE,13.0,13.0,74.0,69.0,1016.1,1013.3,26.1,26.7,No,No,26,9,2010
665,87865,2010-09-27,Cairns,23.7,31.1,0.6,ESE,35.0,SSE,E,13.0,20.0,72.0,54.0,1016.2,1012.5,27.3,29.8,No,No,27,9,2010
666,87866,2010-09-28,Cairns,23.0,30.2,0.2,NE,28.0,SSE,ENE,7.0,15.0,69.0,67.0,1014.7,1011.1,28.3,29.6,No,Yes,28,9,2010
667,87867,2010-09-29,Cairns,23.2,29.7,22.2,SE,28.0,NE,NNE,6.0,13.0,70.0,62.0,1013.5,1009.2,26.6,28.7,Yes,No,29,9,2010
668,87868,2010-09-30,Cairns,23.8,30.8,0.0,SE,46.0,SSE,SE,22.0,33.0,64.0,57.0,1013.7,1011.5,27.9,29.4,No,Yes,30,9,2010
669,87869,2010-10-01,Cairns,23.1,30.3,2.2,SE,56.0,SSE,SE,26.0,31.0,82.0,71.0,1015.7,1013.0,24.5,25.9,Yes,Yes,1,10,2010
670,87870,2010-10-02,Cairns,22.5,27.0,18.8,SSE,48.0,SSE,SE,22.0,33.0,85.0,92.0,1016.5,1013.9,25.2,23.6,Yes,Yes,2,10,2010
671,87871,2010-10-03,Cairns,22.8,29.4,27.2,ESE,50.0,SSE,SE,20.0,31.0,91.0,73.0,1017.0,1013.5,24.9,27.7,Yes,Yes,3,10,2010
672,87872,2010-10-04,Cairns,23.4,30.2,9.8,SSE,43.0,SSE,ESE,20.0,28.0,83.0,63.0,1015.5,1011.9,26.1,29.4,Yes,No,4,10,2010
673,87873,2010-10-05,Cairns,23.2,30.3,0.4,SE,37.0,SSE,SE,24.0,26.0,69.0,56.0,1014.4,1010.9,27.4,29.7,No,No,5,10,2010
674,87874,2010-10-06,Cairns,24.0,30.2,0.2,SE,35.0,SSE,SE,17.0,22.0,78.0,65.0,1013.9,1011.1,26.9,28.7,No,No,6,10,2010
675,87875,2010-10-07,Cairns,24.1,31.0,0.4,SE,35.0,S,SE,13.0,28.0,83.0,62.0,1014.3,1010.9,26.4,29.7,No,Yes,7,10,2010
676,87876,2010-10-08,Cairns,24.0,30.1,4.6,ESE,33.0,SSE,E,13.0,20.0,81.0,66.0,1013.8,1010.6,26.9,28.2,Yes,Yes,8,10,2010
677,87877,2010-10-09,Cairns,22.7,30.5,9.6,S,31.0,SSE,ESE,15.0,19.0,77.0,55.0,1013.7,1010.2,27.3,29.7,Yes,Yes,9,10,2010
678,87878,2010-10-10,Cairns,23.0,29.9,5.2,SE,39.0,SSE,SE,19.0,24.0,78.0,64.0,1014.1,1011.4,27.1,28.7,Yes,Yes,10,10,2010
679,87879,2010-10-11,Cairns,21.9,30.1,2.6,SE,41.0,SSE,SE,22.0,30.0,70.0,60.0,1015.9,1013.2,26.6,28.7,Yes,No,11,10,2010
680,87880,2010-10-12,Cairns,22.3,30.3,0.4,SE,41.0,SSE,SE,20.0,30.0,69.0,58.0,1015.9,1011.7,26.8,28.9,No,No,12,10,2010
681,87881,2010-10-13,Cairns,22.9,31.1,0.0,SSE,41.0,SSE,SE,24.0,28.0,67.0,56.0,1013.2,1009.1,26.6,29.8,No,Yes,13,10,2010
682,87882,2010-10-14,Cairns,22.6,27.4,26.2,SSW,33.0,SW,ENE,9.0,19.0,88.0,83.0,1011.3,1007.2,24.5,26.8,Yes,Yes,14,10,2010
683,87883,2010-10-15,Cairns,21.1,29.6,18.2,NNE,31.0,NW,N,11.0,17.0,79.0,72.0,1010.3,1006.1,26.6,28.0,Yes,Yes,15,10,2010
684,87884,2010-10-16,Cairns,23.9,28.2,1.8,SSE,33.0,SSE,SE,13.0,17.0,82.0,67.0,1010.8,1008.8,25.8,25.9,Yes,Yes,16,10,2010
685,87885,2010-10-17,Cairns,20.8,28.1,3.0,SE,39.0,SSE,SE,20.0,22.0,49.0,46.0,1014.7,1011.6,24.7,27.5,Yes,No,17,10,2010
686,87886,2010-10-18,Cairns,21.7,27.2,0.0,SSE,35.0,S,S,19.0,15.0,63.0,77.0,1016.4,1013.9,25.7,24.4,No,No,18,10,2010
687,87887,2010-10-19,Cairns,22.8,29.7,0.0,SE,44.0,SSE,SE,22.0,33.0,63.0,49.0,1017.0,1013.9,25.8,28.2,No,No,19,10,2010
688,87888,2010-10-20,Cairns,23.1,30.3,0.0,SE,54.0,SE,SE,37.0,33.0,54.0,61.0,1016.6,1013.4,28.1,28.8,No,Yes,20,10,2010
689,87889,2010-10-21,Cairns,23.0,26.1,6.2,SSE,59.0,S,SSE,20.0,33.0,91.0,75.0,1016.2,1013.0,23.7,24.8,Yes,Yes,21,10,2010
690,87890,2010-10-22,Cairns,20.8,28.8,32.4,SE,35.0,S,SE,19.0,26.0,78.0,71.0,1016.1,1012.7,24.4,26.5,Yes,Yes,22,10,2010
691,87891,2010-10-23,Cairns,21.9,29.5,15.4,SE,44.0,SSE,SE,20.0,30.0,71.0,62.0,1015.8,1012.0,26.8,28.2,Yes,No,23,10,2010
692,87892,2010-10-24,Cairns,23.1,30.3,0.0,SE,39.0,SSE,SE,24.0,28.0,67.0,60.0,1014.7,1011.8,27.7,29.0,No,No,24,10,2010
693,87893,2010-10-25,Cairns,20.9,30.7,0.0,ESE,33.0,SSE,ESE,19.0,15.0,62.0,51.0,1014.5,1011.7,27.5,29.8,No,No,25,10,2010
694,87894,2010-10-26,Cairns,20.2,30.6,0.0,SE,35.0,SSE,SE,19.0,17.0,63.0,52.0,1015.2,1012.0,27.3,29.2,No,No,26,10,2010
695,87895,2010-10-27,Cairns,20.5,30.8,0.0,ESE,39.0,SSE,SE,19.0,28.0,64.0,48.0,1013.9,1010.5,27.2,30.1,No,No,27,10,2010
696,87896,2010-10-28,Cairns,21.4,30.4,0.0,ESE,39.0,SSE,SE,22.0,28.0,63.0,51.0,1012.9,1009.9,27.5,29.4,No,No,28,10,2010
697,87897,2010-10-29,Cairns,22.8,31.3,0.0,SE,48.0,SSE,SE,20.0,30.0,62.0,53.0,1014.3,1011.4,27.6,29.5,No,No,29,10,2010
698,87898,2010-10-30,Cairns,20.5,30.1,0.0,ESE,37.0,SSE,E,22.0,19.0,59.0,53.0,1014.1,1010.8,27.3,29.4,No,No,30,10,2010
699,87899,2010-10-31,Cairns,21.4,30.8,0.0,SE,39.0,SSE,SE,17.0,26.0,66.0,55.0,1012.9,1010.1,26.7,28.4,No,No,31,10,2010
700,87900,2010-11-01,Cairns,21.3,31.3,0.0,NE,31.0,SSE,E,13.0,22.0,60.0,54.0,1012.0,1008.6,27.6,29.6,No,No,1,11,2010
701,87901,2010-11-02,Cairns,22.2,31.3,0.0,ESE,31.0,SSE,E,15.0,22.0,59.0,54.0,1013.0,1010.1,28.4,29.7,No,No,2,11,2010
702,87902,2010-11-03,Cairns,23.7,28.2,0.4,SE,31.0,SSE,S,11.0,13.0,80.0,70.0,1013.4,1010.3,26.5,27.2,No,Yes,3,11,2010
703,87903,2010-11-04,Cairns,22.2,30.3,3.2,SSE,41.0,SSE,SE,22.0,28.0,68.0,63.0,1013.1,1008.6,25.3,27.7,Yes,No,4,11,2010
704,87904,2010-11-05,Cairns,22.9,30.3,0.6,SE,37.0,SSE,SE,20.0,28.0,63.0,57.0,1011.8,1008.7,27.1,28.1,No,No,5,11,2010
705,87905,2010-11-06,Cairns,21.7,31.4,0.0,SE,41.0,SSE,ESE,19.0,28.0,62.0,55.0,1012.9,1010.1,28.4,28.4,No,No,6,11,2010
706,87906,2010-11-07,Cairns,23.0,31.3,0.0,SE,39.0,S,SE,19.0,22.0,65.0,48.0,1014.2,1011.2,27.3,29.3,No,No,7,11,2010
707,87907,2010-11-08,Cairns,22.7,31.3,0.4,SE,33.0,S,E,11.0,17.0,72.0,48.0,1014.7,1011.4,26.4,30.4,No,No,8,11,2010
708,87908,2010-11-09,Cairns,22.2,31.5,1.0,SE,39.0,SSE,SE,28.0,28.0,64.0,59.0,1016.1,1013.3,28.2,29.2,No,No,9,11,2010
709,87909,2010-11-10,Cairns,23.3,31.9,0.0,S,35.0,S,ENE,17.0,15.0,69.0,54.0,1015.0,1011.5,28.2,30.9,No,No,10,11,2010
710,87910,2010-11-11,Cairns,22.8,32.2,0.0,NE,31.0,SE,E,15.0,22.0,63.0,55.0,1013.1,1009.0,29.6,30.9,No,No,11,11,2010
711,87911,2010-11-12,Cairns,22.7,31.3,0.0,ENE,31.0,SSE,NE,11.0,15.0,64.0,66.0,1011.4,1008.7,29.4,30.0,No,No,12,11,2010
712,87912,2010-11-13,Cairns,24.0,32.8,0.0,ENE,35.0,SSE,E,17.0,19.0,68.0,64.0,1013.6,1010.4,28.3,29.7,No,No,13,11,2010
713,87913,2010-11-14,Cairns,24.4,32.4,0.0,ESE,39.0,SSE,ESE,17.0,22.0,62.0,72.0,1013.9,1010.9,30.6,28.1,No,Yes,14,11,2010
714,87914,2010-11-15,Cairns,22.8,31.6,2.4,SSE,30.0,S,NE,13.0,20.0,81.0,55.0,1012.8,1008.7,26.5,30.5,Yes,No,15,11,2010
715,87915,2010-11-16,Cairns,23.4,30.5,0.0,E,33.0,SSE,SSE,13.0,13.0,66.0,88.0,1010.3,1008.1,29.0,24.9,No,Yes,16,11,2010
716,87916,2010-11-17,Cairns,21.4,31.9,8.0,NE,28.0,SSE,ENE,17.0,22.0,65.0,55.0,1011.0,1007.3,28.3,30.7,Yes,Yes,17,11,2010
717,87917,2010-11-18,Cairns,23.4,30.1,2.8,NNE,28.0,,NNE,0.0,17.0,73.0,72.0,1011.0,1007.5,27.7,27.7,Yes,No,18,11,2010
718,87918,2010-11-19,Cairns,23.4,27.8,0.0,SSE,31.0,S,SSE,15.0,17.0,80.0,89.0,1010.9,1008.8,26.7,24.7,No,Yes,19,11,2010
719,87919,2010-11-20,Cairns,22.9,30.9,18.4,S,37.0,S,SE,15.0,24.0,75.0,63.0,1011.7,1008.9,27.4,29.3,Yes,Yes,20,11,2010
720,87920,2010-11-21,Cairns,22.8,28.5,21.0,SSE,39.0,SSE,ESE,28.0,19.0,94.0,67.0,1013.1,1010.0,23.2,27.3,Yes,No,21,11,2010
721,87921,2010-11-22,Cairns,23.2,30.4,0.0,SE,39.0,S,SE,20.0,28.0,74.0,64.0,1011.7,1008.5,27.3,29.1,No,Yes,22,11,2010
722,87922,2010-11-23,Cairns,23.8,29.8,2.6,SE,41.0,S,SSE,15.0,17.0,90.0,87.0,1012.4,1009.6,25.4,25.6,Yes,Yes,23,11,2010
723,87923,2010-11-24,Cairns,22.8,29.0,15.2,SE,44.0,SSE,SSE,20.0,17.0,85.0,83.0,1012.5,1010.4,25.4,26.5,Yes,Yes,24,11,2010
724,87924,2010-11-25,Cairns,22.6,29.8,28.2,ESE,50.0,SSE,SE,22.0,22.0,82.0,74.0,1012.1,1009.3,26.3,27.6,Yes,Yes,25,11,2010
725,87925,2010-11-26,Cairns,23.0,27.9,45.8,SSE,41.0,S,S,19.0,19.0,90.0,91.0,1011.7,1009.1,23.8,24.6,Yes,Yes,26,11,2010
726,87926,2010-11-27,Cairns,22.3,30.7,39.6,E,37.0,SSE,SE,19.0,24.0,83.0,63.0,1011.3,1007.9,25.7,28.8,Yes,Yes,27,11,2010
727,87927,2010-11-28,Cairns,22.8,30.2,1.4,S,28.0,SSE,NNE,13.0,15.0,69.0,68.0,1010.8,1006.9,27.6,29.2,Yes,Yes,28,11,2010
728,87928,2010-11-29,Cairns,22.7,29.6,3.0,NE,33.0,SE,NE,9.0,15.0,79.0,75.0,1008.4,1004.7,26.2,28.5,Yes,Yes,29,11,2010
729,87929,2010-11-30,Cairns,22.9,30.1,10.4,NNE,20.0,SSE,NNW,11.0,13.0,82.0,67.0,1006.3,1003.7,26.6,27.9,Yes,No,30,11,2010
730,87930,2010-12-01,Cairns,23.1,31.4,0.0,ENE,31.0,SE,ENE,11.0,19.0,69.0,62.0,1006.5,1004.1,29.1,30.0,No,No,1,12,2010
731,87931,2010-12-02,Cairns,24.0,32.2,0.0,E,31.0,SSE,E,17.0,24.0,65.0,62.0,1008.5,1005.3,29.6,31.7,No,No,2,12,2010
732,87932,2010-12-03,Cairns,24.8,31.7,0.0,ENE,30.0,SSE,ENE,13.0,20.0,76.0,62.0,1008.7,1004.9,27.8,31.0,No,No,3,12,2010
733,87933,2010-12-04,Cairns,23.9,31.8,0.0,ENE,33.0,SSE,ENE,9.0,19.0,68.0,64.0,1007.5,1004.1,29.0,30.9,No,No,4,12,2010
734,87934,2010-12-05,Cairns,23.6,32.2,0.0,SSE,22.0,ENE,NE,7.0,17.0,69.0,67.0,1007.8,1003.9,29.6,30.9,No,No,5,12,2010
735,87935,2010-12-06,Cairns,24.1,31.7,0.0,NNE,28.0,NNE,NE,7.0,9.0,68.0,71.0,1008.0,1004.8,30.2,29.1,No,No,6,12,2010
736,87936,2010-12-07,Cairns,25.0,32.7,0.0,NNE,31.0,SE,E,7.0,19.0,67.0,64.0,1008.0,1006.5,30.5,31.7,No,Yes,7,12,2010
737,87937,2010-12-08,Cairns,23.0,32.6,16.8,ENE,31.0,S,SE,13.0,15.0,69.0,63.0,1011.1,1008.6,29.5,31.0,Yes,Yes,8,12,2010
738,87938,2010-12-09,Cairns,25.1,33.1,11.4,SSW,33.0,NE,ESE,4.0,20.0,82.0,54.0,1012.2,1008.7,28.9,32.3,Yes,No,9,12,2010
739,87939,2010-12-10,Cairns,24.8,32.2,0.8,NE,33.0,ESE,NE,19.0,19.0,65.0,63.0,1010.8,1006.9,30.1,31.1,No,No,10,12,2010
740,87940,2010-12-11,Cairns,23.8,31.3,0.0,NNE,26.0,SE,N,9.0,17.0,65.0,71.0,1008.1,1004.2,30.5,30.6,No,No,11,12,2010
741,87941,2010-12-12,Cairns,24.0,30.8,1.0,W,39.0,N,NNW,11.0,19.0,75.0,74.0,1007.6,1004.1,27.2,30.3,No,Yes,12,12,2010
742,87942,2010-12-13,Cairns,23.6,32.1,43.4,S,31.0,W,S,9.0,20.0,77.0,74.0,1008.5,1006.5,27.9,27.6,Yes,Yes,13,12,2010
743,87943,2010-12-14,Cairns,24.2,31.5,1.4,NE,31.0,SE,NNE,7.0,15.0,70.0,70.0,1009.5,1006.1,29.1,30.4,Yes,Yes,14,12,2010
744,87944,2010-12-15,Cairns,23.8,30.9,7.6,NNE,26.0,E,N,9.0,13.0,84.0,66.0,1010.1,1006.6,27.1,29.8,Yes,No,15,12,2010
745,87945,2010-12-16,Cairns,23.7,31.3,0.0,ENE,26.0,NE,NE,6.0,13.0,65.0,72.0,1009.5,1006.8,30.7,29.5,No,No,16,12,2010
746,87946,2010-12-17,Cairns,24.0,31.9,0.0,NE,26.0,SSE,N,9.0,15.0,70.0,70.0,1009.0,1006.2,30.2,31.4,No,No,17,12,2010
747,87947,2010-12-18,Cairns,24.6,32.6,0.0,NNE,26.0,SSE,N,7.0,13.0,66.0,65.0,1009.3,1005.2,30.9,31.5,No,Yes,18,12,2010
748,87948,2010-12-19,Cairns,24.4,34.8,19.6,WNW,33.0,S,N,4.0,17.0,71.0,70.0,1008.0,1003.2,29.7,31.2,Yes,No,19,12,2010
749,87949,2010-12-20,Cairns,25.5,34.5,0.0,N,33.0,WNW,N,7.0,13.0,63.0,78.0,1005.8,1002.6,32.1,27.7,No,Yes,20,12,2010
750,87950,2010-12-21,Cairns,24.7,32.5,8.2,S,33.0,SSE,ESE,17.0,19.0,73.0,87.0,1005.7,1003.4,28.8,26.9,Yes,Yes,21,12,2010
751,87951,2010-12-22,Cairns,24.2,31.6,17.2,E,48.0,SSE,SE,28.0,28.0,83.0,75.0,1006.2,1004.2,26.4,29.2,Yes,Yes,22,12,2010
752,87952,2010-12-23,Cairns,23.4,28.6,79.2,S,37.0,SSE,E,15.0,13.0,96.0,74.0,1008.8,1006.2,23.6,28.3,Yes,Yes,23,12,2010
753,87953,2010-12-24,Cairns,23.6,26.2,18.6,S,48.0,S,S,13.0,15.0,90.0,86.0,1007.0,1003.7,25.1,25.2,Yes,Yes,24,12,2010
754,87954,2010-12-25,Cairns,23.5,29.7,76.8,SSE,48.0,WNW,N,11.0,17.0,84.0,79.0,1000.3,999.4,25.9,29.1,Yes,Yes,25,12,2010
755,87955,2010-12-26,Cairns,24.3,30.4,27.4,N,39.0,NW,N,9.0,17.0,85.0,88.0,1003.6,1001.2,28.2,28.4,Yes,Yes,26,12,2010
756,87956,2010-12-27,Cairns,24.5,31.5,10.8,N,48.0,NNW,N,11.0,20.0,70.0,88.0,1004.4,1001.6,30.4,29.3,Yes,Yes,27,12,2010
757,87957,2010-12-28,Cairns,25.1,31.7,17.6,NNE,30.0,W,N,9.0,19.0,72.0,76.0,1007.2,1005.0,29.7,29.9,Yes,Yes,28,12,2010
758,87958,2010-12-29,Cairns,25.4,31.6,3.0,NNE,33.0,SSE,NE,4.0,19.0,82.0,79.0,1009.2,1006.3,28.5,29.9,Yes,No,29,12,2010
759,87959,2010-12-30,Cairns,24.6,32.3,0.0,ENE,28.0,SE,ENE,9.0,17.0,74.0,71.0,1010.6,1008.5,29.8,31.1,No,Yes,30,12,2010
760,87960,2010-12-31,Cairns,25.1,32.5,1.2,SE,44.0,S,SE,11.0,31.0,87.0,70.0,1009.6,1006.7,27.1,30.3,Yes,Yes,31,12,2010
761,87961,2011-01-01,Cairns,24.8,28.2,31.2,S,37.0,S,S,15.0,15.0,90.0,89.0,1008.2,1005.5,25.9,26.6,Yes,Yes,1,1,2011
762,87962,2011-01-02,Cairns,23.5,28.2,73.2,N,33.0,SSE,ENE,13.0,13.0,91.0,84.0,1009.2,1006.4,25.3,27.4,Yes,Yes,2,1,2011
763,87963,2011-01-03,Cairns,23.9,30.3,1.8,NNE,28.0,WNW,N,9.0,13.0,78.0,75.0,1009.3,1005.8,27.8,28.7,Yes,Yes,3,1,2011
764,87964,2011-01-04,Cairns,22.8,30.7,8.0,NNE,28.0,E,NNE,2.0,13.0,75.0,69.0,1007.3,1003.9,27.4,28.9,Yes,Yes,4,1,2011
765,87965,2011-01-05,Cairns,23.2,31.8,6.8,ENE,33.0,SE,E,13.0,19.0,73.0,61.0,1006.3,1002.6,29.3,30.8,Yes,No,5,1,2011
766,87966,2011-01-06,Cairns,24.2,31.7,0.0,SSE,33.0,NE,S,7.0,17.0,68.0,78.0,1005.6,1002.7,29.4,27.0,No,Yes,6,1,2011
