,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Day,Month,Year
587,112198,2010-08-11,Witchcliffe,11.2,18.1,0.4,N,78.0,NNE,NNW,28.0,26.0,58.0,82.0,1011.0,1008.8,15.0,14.1,No,Yes,11,8,2010
588,112199,2010-08-12,Witchcliffe,11.4,17.3,71.0,NNW,30.0,N,WNW,7.0,7.0,99.0,79.0,1005.3,1002.6,13.1,13.5,Yes,Yes,12,8,2010
589,112200,2010-08-13,Witchcliffe,9.2,16.4,14.4,SW,52.0,SW,WSW,19.0,19.0,70.0,92.0,1011.2,1012.8,14.3,14.0,Yes,Yes,13,8,2010
590,112201,2010-08-14,Witchcliffe,9.6,15.5,2.6,WSW,22.0,SSE,WSW,6.0,13.0,71.0,57.0,1021.7,1021.3,11.8,14.6,Yes,No,14,8,2010
591,112202,2010-08-15,Witchcliffe,7.6,18.8,0.0,WSW,22.0,SSE,W,2.0,11.0,84.0,59.0,1025.7,1022.9,13.0,17.7,No,No,15,8,2010
592,112203,2010-08-16,Witchcliffe,6.9,18.5,0.0,N,31.0,NE,NNE,15.0,11.0,75.0,47.0,1017.4,1011.0,12.1,17.1,No,No,16,8,2010
593,112204,2010-08-17,Witchcliffe,5.0,16.5,0.4,SSW,43.0,,SSW,0.0,26.0,99.0,71.0,1005.2,1004.7,11.4,13.6,No,Yes,17,8,2010
594,112205,2010-08-18,Witchcliffe,6.6,12.9,6.2,S,56.0,S,SSW,15.0,19.0,74.0,56.0,1015.4,1016.4,9.8,11.3,Yes,Yes,18,8,2010
595,112206,2010-08-19,Witchcliffe,6.5,15.8,4.4,W,26.0,,W,0.0,17.0,99.0,58.0,1022.6,1021.3,10.1,14.2,Yes,Yes,19,8,2010
596,112207,2010-08-20,Witchcliffe,7.0,16.0,1.4,W,28.0,N,W,11.0,15.0,90.0,55.0,1021.6,1019.1,12.0,15.3,Yes,Yes,20,8,2010
597,112208,2010-08-21,Witchcliffe,5.7,16.7,4.2,WSW,39.0,W,WSW,11.0,17.0,68.0,70.0,1016.6,1013.5,14.6,14.2,Yes,Yes,21,8,2010
598,112209,2010-08-22,Witchcliffe,6.4,14.8,3.4,SSW,33.0,S,SSW,13.0,20.0,51.0,45.0,1019.2,1019.2,11.7,13.3,Yes,No,22,8,2010
599,112210,2010-08-23,Witchcliffe,4.6,15.7,0.6,S,39.0,WNW,S,11.0,22.0,73.0,70.0,1021.5,1021.2,14.1,14.7,No,Yes,23,8,2010
600,112211,2010-08-24,Witchcliffe,8.7,14.7,2.2,SSE,35.0,E,S,11.0,20.0,81.0,74.0,1029.3,1027.9,10.0,12.3,Yes,No,24,8,2010
601,112212,2010-08-25,Witchcliffe,7.3,14.5,0.6,S,30.0,S,S,11.0,15.0,71.0,68.0,1032.0,1030.3,12.1,13.5,No,No,25,8,2010
602,112213,2010-08-26,Witchcliffe,8.4,16.3,0.0,S,30.0,,SSE,0.0,22.0,67.0,65.0,1030.8,1027.5,13.3,14.6,No,No,26,8,2010
603,112214,2010-08-27,Witchcliffe,3.9,16.9,0.0,N,24.0,ENE,,13.0,0.0,70.0,54.0,1026.3,1021.9,11.5,14.8,No,No,27,8,2010
604,112215,2010-08-28,Witchcliffe,2.4,18.6,0.0,WSW,28.0,N,WNW,7.0,7.0,81.0,49.0,1017.8,1014.6,11.7,18.4,No,No,28,8,2010
605,112216,2010-08-29,Witchcliffe,6.6,16.9,1.0,WSW,30.0,W,SSW,13.0,9.0,92.0,78.0,1016.6,1015.2,13.8,16.1,No,Yes,29,8,2010
606,112217,2010-08-30,Witchcliffe,7.6,17.2,4.6,W,31.0,N,W,7.0,15.0,99.0,60.0,1015.4,1013.1,12.3,15.9,Yes,No,30,8,2010
607,112218,2010-08-31,Witchcliffe,8.1,17.1,0.8,SSE,50.0,SE,SSE,11.0,22.0,99.0,72.0,1016.3,1016.1,10.7,15.1,No,No,31,8,2010
608,112219,2010-09-01,Witchcliffe,7.6,15.2,0.0,SSE,44.0,ESE,SE,15.0,22.0,65.0,67.0,1025.4,1024.1,11.5,14.4,No,No,1,9,2010
609,112220,2010-09-02,Witchcliffe,7.1,16.5,0.0,SSE,30.0,SE,S,9.0,17.0,86.0,60.0,1028.8,1026.7,10.9,15.6,No,No,2,9,2010
610,112221,2010-09-03,Witchcliffe,3.4,17.5,0.0,SW,30.0,N,WSW,11.0,13.0,95.0,62.0,1026.0,1022.8,11.3,16.0,No,Yes,3,9,2010
611,112222,2010-09-04,Witchcliffe,7.3,17.8,3.0,SSW,30.0,S,SW,13.0,20.0,77.0,56.0,1023.8,1023.1,14.8,16.2,Yes,No,4,9,2010
612,112223,2010-09-05,Witchcliffe,9.6,15.7,0.0,WNW,22.0,N,SSE,7.0,6.0,74.0,86.0,1027.3,1024.5,13.6,13.4,No,No,5,9,2010
613,112224,2010-09-06,Witchcliffe,9.6,18.9,1.0,WNW,46.0,N,NNW,17.0,19.0,89.0,80.0,1019.1,1014.5,13.6,14.8,No,Yes,6,9,2010
614,112225,2010-09-07,Witchcliffe,12.6,17.2,5.6,WSW,54.0,NNW,W,24.0,20.0,77.0,78.0,1005.0,1002.5,15.3,14.4,Yes,Yes,7,9,2010
615,112226,2010-09-08,Witchcliffe,7.6,15.6,21.0,W,65.0,W,WNW,26.0,31.0,63.0,64.0,1012.5,1011.7,11.0,14.0,Yes,Yes,8,9,2010
616,112227,2010-09-09,Witchcliffe,6.4,14.4,6.8,SW,39.0,S,SSE,13.0,19.0,58.0,83.0,1021.8,1021.4,12.7,11.4,Yes,No,9,9,2010
617,112228,2010-09-10,Witchcliffe,4.4,14.5,0.4,W,22.0,N,W,6.0,9.0,84.0,62.0,1022.3,1019.6,10.6,13.9,No,No,10,9,2010
618,112229,2010-09-11,Witchcliffe,10.4,16.8,0.0,SW,46.0,NW,W,11.0,19.0,68.0,68.0,1016.6,1013.4,14.2,16.1,No,Yes,11,9,2010
619,112230,2010-09-12,Witchcliffe,8.9,14.3,7.4,S,46.0,SSE,SSE,19.0,15.0,66.0,85.0,1021.1,1023.7,11.4,10.2,Yes,Yes,12,9,2010
620,112231,2010-09-13,Witchcliffe,5.3,16.1,2.6,S,28.0,NNE,SSW,9.0,9.0,67.0,61.0,1030.3,1027.8,12.1,14.6,Yes,No,13,9,2010
621,112232,2010-09-14,Witchcliffe,4.9,15.1,0.0,SSW,26.0,S,SSW,2.0,15.0,64.0,58.0,1028.8,1026.7,12.8,14.3,No,No,14,9,2010
622,112233,2010-09-15,Witchcliffe,3.0,18.1,0.0,,,NE,SE,13.0,13.0,68.0,46.0,1027.9,1025.0,13.1,17.5,No,,15,9,2010
623,112234,2010-09-16,Witchcliffe,,,,,,,ESE,,19.0,,41.0,,1027.9,,19.7,,,16,9,2010
624,112235,2010-09-17,Witchcliffe,,18.8,,ESE,35.0,ESE,E,13.0,13.0,74.0,46.0,1033.9,1031.7,12.7,17.9,,No,17,9,2010
625,112236,2010-09-18,Witchcliffe,6.0,17.5,0.0,SE,46.0,ENE,ESE,13.0,11.0,66.0,47.0,1035.3,1032.3,12.1,16.5,No,No,18,9,2010
626,112237,2010-09-19,Witchcliffe,4.2,20.5,0.0,SSE,33.0,ENE,ENE,9.0,7.0,62.0,41.0,1035.5,1030.7,13.1,20.1,No,No,19,9,2010
627,112238,2010-09-20,Witchcliffe,4.7,20.7,0.0,NNE,41.0,NNE,WSW,15.0,11.0,58.0,49.0,1032.3,1028.7,15.6,19.7,No,No,20,9,2010
628,112239,2010-09-21,Witchcliffe,6.1,22.3,0.0,N,35.0,NNE,N,15.0,11.0,47.0,35.0,1029.6,1027.8,16.9,21.6,No,No,21,9,2010
629,112240,2010-09-22,Witchcliffe,3.7,24.3,0.0,W,20.0,,W,0.0,15.0,75.0,36.0,1030.2,1027.5,15.0,22.5,No,No,22,9,2010
630,112241,2010-09-23,Witchcliffe,6.9,25.0,0.0,N,35.0,N,NNW,17.0,19.0,45.0,37.0,1026.0,1023.5,19.1,23.7,No,No,23,9,2010
631,112242,2010-09-24,Witchcliffe,13.3,21.1,0.0,WSW,39.0,WNW,SSW,9.0,15.0,79.0,68.0,1022.3,1022.4,18.5,20.0,No,No,24,9,2010
632,112243,2010-09-25,Witchcliffe,5.0,19.5,0.2,WSW,26.0,NNE,W,4.0,17.0,73.0,60.0,1025.5,1023.3,15.7,18.1,No,No,25,9,2010
633,112244,2010-09-26,Witchcliffe,9.2,20.0,0.0,S,31.0,WSW,SSW,15.0,17.0,64.0,59.0,1024.0,1023.3,16.9,17.4,No,No,26,9,2010
634,112245,2010-09-27,Witchcliffe,9.4,18.0,0.0,SSE,33.0,E,SE,15.0,13.0,71.0,55.0,1026.5,1023.7,14.2,17.7,No,No,27,9,2010
635,112246,2010-09-28,Witchcliffe,5.0,22.7,0.0,ENE,30.0,NE,NNW,15.0,4.0,61.0,37.0,1025.5,1021.7,14.0,22.0,No,No,28,9,2010
636,112247,2010-09-29,Witchcliffe,4.9,23.0,0.0,S,31.0,SE,SE,2.0,19.0,66.0,40.0,1020.6,1017.7,14.9,22.1,No,No,29,9,2010
637,112248,2010-09-30,Witchcliffe,11.7,24.6,0.0,SSE,39.0,SE,SSE,17.0,28.0,65.0,57.0,1016.2,1013.1,16.9,21.8,No,No,30,9,2010
638,112249,2010-10-01,Witchcliffe,7.4,23.7,0.0,WSW,33.0,SE,SW,6.0,17.0,65.0,40.0,1013.3,1011.0,16.8,21.7,No,No,1,10,2010
639,112250,2010-10-02,Witchcliffe,10.0,19.2,0.0,SW,37.0,SW,WSW,19.0,20.0,54.0,58.0,1015.8,1016.3,16.0,18.0,No,No,2,10,2010
640,112251,2010-10-03,Witchcliffe,6.4,18.9,0.2,W,35.0,W,WNW,19.0,15.0,58.0,50.0,1022.8,1021.4,15.4,18.3,No,No,3,10,2010
641,112252,2010-10-04,Witchcliffe,11.8,19.1,1.0,WSW,28.0,SSE,SW,13.0,17.0,92.0,62.0,1025.0,1022.8,15.0,16.7,No,No,4,10,2010
642,112253,2010-10-05,Witchcliffe,8.5,19.1,0.0,SW,46.0,WSW,SSW,17.0,30.0,68.0,53.0,1022.3,1024.3,17.2,16.4,No,No,5,10,2010
643,112254,2010-10-06,Witchcliffe,2.4,18.9,0.2,S,39.0,E,SSE,15.0,22.0,50.0,48.0,1031.3,1029.1,14.2,17.5,No,No,6,10,2010
644,112255,2010-10-07,Witchcliffe,5.0,24.9,0.0,,,NE,W,11.0,17.0,53.0,41.0,1029.3,1025.3,15.9,21.9,No,No,7,10,2010
645,112256,2010-10-08,Witchcliffe,5.4,27.5,0.0,N,35.0,N,NW,24.0,15.0,33.0,27.0,1021.0,1017.0,21.4,26.4,No,No,8,10,2010
646,112257,2010-10-09,Witchcliffe,7.5,22.9,0.0,WNW,50.0,NW,WNW,17.0,20.0,60.0,57.0,1009.4,1007.0,20.6,20.8,No,Yes,9,10,2010
647,112258,2010-10-10,Witchcliffe,11.8,15.0,6.8,SW,57.0,SW,SW,13.0,26.0,89.0,62.0,1009.0,1012.4,13.7,12.9,Yes,Yes,10,10,2010
648,112259,2010-10-11,Witchcliffe,5.9,16.4,5.2,SSE,30.0,SSW,SSW,19.0,9.0,49.0,53.0,1023.3,1023.4,14.9,15.2,Yes,No,11,10,2010
649,112260,2010-10-12,Witchcliffe,5.9,19.0,0.0,S,28.0,NNE,SSW,11.0,17.0,55.0,50.0,1026.5,1022.9,14.8,17.4,No,No,12,10,2010
650,112261,2010-10-13,Witchcliffe,5.2,18.8,0.0,SSE,41.0,SW,SSW,15.0,22.0,63.0,60.0,1020.3,1018.0,16.0,16.7,No,No,13,10,2010
651,112262,2010-10-14,Witchcliffe,9.9,16.6,1.0,SE,50.0,SSE,SSE,28.0,30.0,51.0,47.0,1025.5,1024.4,12.7,14.8,No,No,14,10,2010
652,112263,2010-10-15,Witchcliffe,4.6,21.2,0.0,ESE,37.0,E,E,22.0,17.0,53.0,36.0,1029.7,1024.8,13.1,21.1,No,No,15,10,2010
653,112264,2010-10-16,Witchcliffe,8.6,23.7,0.0,SW,28.0,ENE,SSW,11.0,19.0,49.0,47.0,1026.2,1022.3,16.8,20.7,No,No,16,10,2010
654,112265,2010-10-17,Witchcliffe,7.7,25.6,0.0,WNW,30.0,ESE,W,9.0,13.0,56.0,36.0,1020.9,1018.7,17.7,22.9,No,No,17,10,2010
655,112266,2010-10-18,Witchcliffe,5.0,27.1,0.0,W,24.0,NNE,W,2.0,13.0,50.0,30.0,1017.5,1015.5,21.6,25.6,No,No,18,10,2010
656,112267,2010-10-19,Witchcliffe,6.5,26.1,0.0,NW,30.0,NNW,W,17.0,19.0,46.0,41.0,1014.4,1013.4,21.4,23.7,No,Yes,19,10,2010
657,112268,2010-10-20,Witchcliffe,15.3,21.0,3.6,NNW,52.0,WNW,NW,22.0,13.0,83.0,97.0,1010.1,1010.3,19.3,13.5,Yes,Yes,20,10,2010
658,112269,2010-10-21,Witchcliffe,8.5,17.0,10.6,SSE,28.0,SSE,SSW,15.0,19.0,62.0,65.0,1020.3,1019.7,14.5,16.2,Yes,No,21,10,2010
659,112270,2010-10-22,Witchcliffe,7.8,19.3,0.0,SW,33.0,S,SSE,11.0,20.0,70.0,54.0,1023.8,1023.7,15.5,18.3,No,No,22,10,2010
660,112271,2010-10-23,Witchcliffe,3.7,21.0,0.6,S,35.0,E,SSE,9.0,20.0,52.0,45.0,1026.5,1022.9,16.8,19.0,No,No,23,10,2010
661,112272,2010-10-24,Witchcliffe,6.1,20.8,0.0,SW,35.0,SSE,SSW,19.0,22.0,57.0,49.0,1021.5,1019.1,17.4,19.0,No,No,24,10,2010
662,112273,2010-10-25,Witchcliffe,6.6,21.0,0.0,WSW,31.0,WSW,SW,13.0,15.0,63.0,59.0,1021.0,1020.8,18.6,18.8,No,No,25,10,2010
663,112274,2010-10-26,Witchcliffe,8.4,25.4,0.0,SSE,31.0,E,SSE,11.0,19.0,64.0,53.0,1020.5,1016.3,19.5,23.2,No,No,26,10,2010
664,112275,2010-10-27,Witchcliffe,13.6,19.7,0.0,WNW,50.0,SW,W,17.0,20.0,76.0,55.0,1010.0,1009.0,17.2,18.8,No,Yes,27,10,2010
665,112276,2010-10-28,Witchcliffe,12.2,17.9,5.0,WSW,65.0,SW,SSW,33.0,13.0,55.0,80.0,1011.9,1015.2,15.2,13.2,Yes,Yes,28,10,2010
666,112277,2010-10-29,Witchcliffe,7.7,18.6,3.4,SSE,39.0,S,S,15.0,17.0,50.0,53.0,1025.9,1026.2,15.0,15.5,Yes,No,29,10,2010
667,112278,2010-10-30,Witchcliffe,4.8,21.4,0.0,SSE,46.0,ESE,SSE,17.0,24.0,51.0,49.0,1030.5,1026.7,15.6,19.6,No,No,30,10,2010
668,112279,2010-10-31,Witchcliffe,7.3,24.5,0.0,SSE,33.0,ENE,SW,13.0,20.0,42.0,39.0,1026.2,1022.3,19.2,22.0,No,No,31,10,2010
669,112280,2010-11-01,Witchcliffe,7.6,28.3,0.0,N,39.0,NNE,WSW,17.0,19.0,31.0,26.0,1021.1,1018.7,23.0,25.2,No,No,1,11,2010
670,112281,2010-11-02,Witchcliffe,11.6,31.2,0.0,NNE,46.0,N,N,26.0,20.0,29.0,16.0,1018.7,1016.7,25.3,30.8,No,No,2,11,2010
671,112282,2010-11-03,Witchcliffe,10.7,33.0,0.0,N,50.0,NNE,N,24.0,28.0,26.0,17.0,1016.9,1013.4,28.2,32.1,No,No,3,11,2010
672,112283,2010-11-04,Witchcliffe,14.3,22.6,0.2,WSW,46.0,W,W,13.0,24.0,85.0,58.0,1013.2,1012.8,18.4,19.4,No,No,4,11,2010
673,112284,2010-11-05,Witchcliffe,12.6,20.3,0.8,SW,43.0,WSW,WSW,22.0,20.0,54.0,56.0,1015.1,1014.6,17.2,17.7,No,No,5,11,2010
674,112285,2010-11-06,Witchcliffe,8.2,21.8,0.0,WSW,33.0,SW,SW,17.0,19.0,69.0,51.0,1018.8,1016.7,15.8,19.2,No,No,6,11,2010
675,112286,2010-11-07,Witchcliffe,8.8,20.9,0.0,SSW,30.0,SSW,WSW,17.0,15.0,51.0,50.0,1017.4,1015.4,18.8,19.1,No,No,7,11,2010
676,112287,2010-11-08,Witchcliffe,6.3,25.6,0.0,WNW,37.0,N,NW,13.0,22.0,52.0,48.0,1014.5,1012.4,19.1,22.4,No,Yes,8,11,2010
677,112288,2010-11-09,Witchcliffe,16.1,18.8,9.6,WNW,46.0,NW,W,26.0,7.0,100.0,88.0,1014.2,1016.4,18.4,18.3,Yes,Yes,9,11,2010
678,112289,2010-11-10,Witchcliffe,14.9,17.5,11.8,N,22.0,N,NNW,9.0,7.0,99.0,91.0,1017.3,1013.3,16.5,16.4,Yes,Yes,10,11,2010
679,112290,2010-11-11,Witchcliffe,13.5,19.2,4.4,SSW,48.0,SSW,SSW,24.0,30.0,79.0,53.0,1016.9,1016.5,13.8,16.8,Yes,No,11,11,2010
680,112291,2010-11-12,Witchcliffe,9.5,17.8,0.4,S,39.0,SE,SSE,11.0,22.0,75.0,57.0,1019.7,1018.4,13.4,15.9,No,No,12,11,2010
681,112292,2010-11-13,Witchcliffe,5.3,20.5,0.0,SE,41.0,E,S,17.0,22.0,49.0,51.0,1020.4,1018.4,16.4,19.9,No,No,13,11,2010
682,112293,2010-11-14,Witchcliffe,7.3,21.9,0.0,SSE,48.0,E,SSE,19.0,30.0,52.0,49.0,1022.7,1021.2,17.1,18.9,No,No,14,11,2010
683,112294,2010-11-15,Witchcliffe,8.6,21.2,0.0,SSE,57.0,E,SSE,26.0,28.0,52.0,47.0,1024.7,1022.3,16.9,20.1,No,No,15,11,2010
684,112295,2010-11-16,Witchcliffe,8.8,25.6,0.0,S,43.0,E,SSE,20.0,28.0,51.0,51.0,1022.8,1020.1,17.5,21.6,No,No,16,11,2010
685,112296,2010-11-17,Witchcliffe,11.1,26.4,0.0,SSE,46.0,SE,S,20.0,28.0,55.0,55.0,1020.5,1018.9,20.7,23.6,No,No,17,11,2010
686,112297,2010-11-18,Witchcliffe,11.7,31.5,0.0,SSE,31.0,ESE,SSE,13.0,22.0,56.0,45.0,1020.4,1017.0,22.0,28.0,No,No,18,11,2010
687,112298,2010-11-19,Witchcliffe,13.6,36.2,0.0,SSE,33.0,ESE,SSE,9.0,20.0,49.0,45.0,1015.8,1013.1,25.6,29.0,No,No,19,11,2010
688,112299,2010-11-20,Witchcliffe,16.0,32.2,0.2,N,44.0,NNE,NNE,22.0,9.0,31.0,36.0,1011.2,1010.3,29.5,28.2,No,Yes,20,11,2010
689,112300,2010-11-21,Witchcliffe,18.3,28.7,1.4,SE,31.0,SSE,SSE,17.0,15.0,60.0,46.0,1009.3,1006.1,25.4,27.7,Yes,Yes,21,11,2010
690,112301,2010-11-22,Witchcliffe,17.3,19.0,3.4,S,48.0,S,SSE,19.0,22.0,96.0,80.0,1011.3,1013.6,17.8,16.9,Yes,No,22,11,2010
691,112302,2010-11-23,Witchcliffe,13.1,20.9,0.4,S,33.0,SSE,S,13.0,15.0,58.0,48.0,1020.2,1020.0,17.3,19.4,No,No,23,11,2010
692,112303,2010-11-24,Witchcliffe,6.3,22.2,0.0,SW,31.0,N,WSW,9.0,19.0,53.0,49.0,1022.3,1020.2,18.4,21.0,No,No,24,11,2010
693,112304,2010-11-25,Witchcliffe,9.0,23.8,0.0,SSE,44.0,ENE,S,9.0,26.0,76.0,59.0,1019.6,1017.6,18.4,20.6,No,No,25,11,2010
694,112305,2010-11-26,Witchcliffe,13.8,22.0,0.0,SE,57.0,SE,SSE,24.0,39.0,50.0,48.0,1021.4,1019.4,17.1,20.2,No,No,26,11,2010
695,112306,2010-11-27,Witchcliffe,8.1,26.2,0.0,SSE,44.0,ESE,S,22.0,30.0,46.0,49.0,1022.6,1019.3,18.1,22.8,No,No,27,11,2010
696,112307,2010-11-28,Witchcliffe,10.7,32.3,0.0,S,35.0,ENE,SE,13.0,17.0,40.0,28.0,1020.5,1017.2,23.2,30.8,No,No,28,11,2010
697,112308,2010-11-29,Witchcliffe,12.2,34.7,0.0,N,35.0,N,WNW,19.0,20.0,28.0,15.0,1016.2,1012.8,28.5,33.2,No,No,29,11,2010
698,112309,2010-11-30,Witchcliffe,12.2,30.0,0.0,S,37.0,WNW,SSW,9.0,22.0,43.0,60.0,1010.5,1010.4,27.0,22.6,No,No,30,11,2010
699,112310,2010-12-01,Witchcliffe,15.6,21.4,0.0,SSE,46.0,SSE,SSE,26.0,24.0,50.0,47.0,1014.1,1012.9,17.8,19.6,No,No,1,12,2010
700,112311,2010-12-02,Witchcliffe,8.4,19.4,0.0,SSE,50.0,SSE,SSW,20.0,26.0,50.0,59.0,1013.0,1011.4,17.1,16.8,No,No,2,12,2010
701,112312,2010-12-03,Witchcliffe,11.3,19.8,0.4,SW,54.0,SW,SW,28.0,22.0,42.0,57.0,1008.8,1008.3,17.7,16.9,No,Yes,3,12,2010
702,112313,2010-12-04,Witchcliffe,10.7,21.0,2.4,SSW,52.0,SSW,SSW,15.0,20.0,73.0,62.0,1009.0,1007.0,17.7,18.9,Yes,Yes,4,12,2010
703,112314,2010-12-05,Witchcliffe,12.8,21.4,2.2,SSW,39.0,S,S,20.0,19.0,64.0,63.0,1007.2,1005.6,18.4,18.2,Yes,No,5,12,2010
704,112315,2010-12-06,Witchcliffe,12.8,21.1,0.0,WSW,30.0,SSW,SW,4.0,17.0,76.0,63.0,1005.3,1003.9,17.3,20.0,No,Yes,6,12,2010
705,112316,2010-12-07,Witchcliffe,13.3,20.6,10.8,SSW,39.0,SSW,SSW,19.0,22.0,87.0,75.0,1007.3,1008.6,15.7,17.8,Yes,No,7,12,2010
706,112317,2010-12-08,Witchcliffe,13.7,21.5,0.8,S,54.0,SSE,SSE,20.0,30.0,48.0,62.0,1015.1,1017.3,19.3,17.6,No,No,8,12,2010
707,112318,2010-12-09,Witchcliffe,10.9,20.4,0.6,S,48.0,SSE,S,24.0,30.0,47.0,47.0,1025.4,1024.6,16.4,18.3,No,No,9,12,2010
708,112319,2010-12-10,Witchcliffe,6.7,21.0,0.0,SSE,46.0,SSE,SSE,22.0,26.0,55.0,49.0,1025.4,1022.2,16.8,19.6,No,No,10,12,2010
709,112320,2010-12-11,Witchcliffe,9.3,23.5,0.0,SSE,43.0,SSE,SSE,22.0,24.0,54.0,54.0,1018.6,1014.5,18.6,21.6,No,No,11,12,2010
710,112321,2010-12-12,Witchcliffe,13.4,29.4,0.0,SSE,44.0,ESE,S,9.0,22.0,55.0,44.0,1010.2,1006.9,21.7,27.1,No,No,12,12,2010
711,112322,2010-12-13,Witchcliffe,14.2,23.4,0.0,SSE,43.0,S,SSW,22.0,20.0,62.0,49.0,1010.4,1010.9,19.3,21.6,No,No,13,12,2010
712,112323,2010-12-14,Witchcliffe,13.4,21.9,0.0,S,39.0,S,SSE,20.0,20.0,47.0,46.0,1015.2,1015.7,18.9,19.3,No,No,14,12,2010
713,112324,2010-12-15,Witchcliffe,8.5,22.9,0.0,SSE,48.0,SE,SE,20.0,26.0,50.0,46.0,1018.4,1015.6,18.5,21.6,No,No,15,12,2010
714,112325,2010-12-16,Witchcliffe,12.2,23.6,0.0,SE,54.0,SE,SE,24.0,30.0,53.0,53.0,1016.4,1014.1,20.3,21.6,No,No,16,12,2010
715,112326,2010-12-17,Witchcliffe,14.1,22.8,0.0,SSE,63.0,SSE,SSE,33.0,33.0,61.0,49.0,1014.7,1012.5,17.7,20.9,No,No,17,12,2010
716,112327,2010-12-18,Witchcliffe,10.4,23.8,0.0,S,56.0,SE,SSE,24.0,35.0,49.0,50.0,1015.6,1013.3,18.4,21.5,No,No,18,12,2010
717,112328,2010-12-19,Witchcliffe,12.0,28.3,0.0,S,46.0,SE,S,20.0,28.0,52.0,52.0,1015.8,1012.2,20.8,24.5,No,No,19,12,2010
718,112329,2010-12-20,Witchcliffe,16.6,23.9,0.0,E,31.0,ESE,ESE,15.0,17.0,58.0,44.0,1014.6,1011.2,17.6,23.4,No,,20,12,2010
719,112330,2010-12-21,Witchcliffe,15.4,24.8,,SSE,43.0,ESE,SE,11.0,19.0,86.0,77.0,1010.4,1008.3,17.8,20.4,,,21,12,2010
720,112331,2010-12-22,Witchcliffe,16.7,30.0,,ENE,33.0,ESE,N,17.0,11.0,62.0,90.0,1010.7,1010.5,23.9,21.0,,,22,12,2010
721,112332,2010-12-23,Witchcliffe,17.8,31.7,,SW,30.0,E,WSW,9.0,20.0,64.0,52.0,1011.5,1010.7,26.1,27.8,,No,23,12,2010
722,112333,2010-12-24,Witchcliffe,19.3,29.5,0.0,SSE,48.0,SSE,SSE,17.0,26.0,73.0,58.0,1013.5,1013.0,24.6,26.2,No,No,24,12,2010
723,112334,2010-12-25,Witchcliffe,18.1,27.5,0.0,SSE,59.0,SE,SE,33.0,33.0,61.0,58.0,1014.7,1013.3,23.6,26.2,No,No,25,12,2010
724,112335,2010-12-26,Witchcliffe,17.2,32.1,0.0,ESE,52.0,ESE,E,26.0,20.0,57.0,29.0,1016.0,1011.1,21.8,30.6,No,No,26,12,2010
725,112336,2010-12-27,Witchcliffe,16.7,32.6,0.0,SSE,46.0,E,S,9.0,26.0,48.0,32.0,1008.5,1006.2,23.4,28.8,No,No,27,12,2010
726,112337,2010-12-28,Witchcliffe,17.7,24.7,0.0,SSE,59.0,SE,SSE,30.0,37.0,64.0,49.0,1012.1,1012.4,19.5,22.6,No,No,28,12,2010
727,112338,2010-12-29,Witchcliffe,12.0,26.7,0.0,SSE,43.0,E,SSE,13.0,24.0,56.0,48.0,1015.2,1013.0,20.1,24.1,No,No,29,12,2010
728,112339,2010-12-30,Witchcliffe,14.7,25.1,0.0,SSE,44.0,SE,SSE,20.0,24.0,59.0,47.0,1014.4,1013.5,21.4,23.7,No,No,30,12,2010
729,112340,2010-12-31,Witchcliffe,16.1,23.8,0.0,SSE,54.0,SSE,SE,26.0,30.0,52.0,49.0,1015.8,1015.1,20.2,22.1,No,No,31,12,2010
730,112341,2011-01-01,Witchcliffe,13.3,26.7,0.0,SSE,56.0,ESE,SSE,22.0,33.0,52.0,54.0,1016.1,1013.1,20.3,23.0,No,No,1,1,2011
731,112342,2011-01-02,Witchcliffe,12.7,30.7,0.0,SSE,46.0,ESE,SSE,19.0,30.0,54.0,49.0,1014.0,1010.6,22.5,27.1,No,No,2,1,2011
732,112343,2011-01-03,Witchcliffe,15.7,31.7,0.0,S,44.0,E,SE,11.0,20.0,56.0,42.0,1010.7,1008.8,23.7,30.8,No,No,3,1,2011
733,112344,2011-01-04,Witchcliffe,15.7,31.9,0.0,SE,30.0,ESE,S,11.0,17.0,61.0,46.0,1010.8,1008.1,24.2,29.6,No,No,4,1,2011
734,112345,2011-01-05,Witchcliffe,16.0,28.4,0.0,WNW,54.0,NNW,NW,20.0,17.0,50.0,100.0,1000.6,999.3,28.4,21.3,No,,5,1,2011
735,112346,2011-01-06,Witchcliffe,16.7,22.6,,WNW,39.0,SW,W,19.0,20.0,59.0,52.0,1003.9,1003.9,21.0,21.3,,,6,1,2011
736,112347,2011-01-07,Witchcliffe,14.7,22.9,,SSW,39.0,WSW,SW,17.0,22.0,61.0,52.0,1007.6,1009.1,20.0,21.5,,No,7,1,2011
737,112348,2011-01-08,Witchcliffe,9.9,25.9,0.0,S,39.0,ESE,SSE,11.0,24.0,57.0,47.0,1014.3,1013.2,20.4,24.2,No,No,8,1,2011
738,112349,2011-01-09,Witchcliffe,13.3,30.6,0.0,SSE,39.0,ESE,SSE,11.0,22.0,54.0,46.0,1014.6,1013.0,23.1,28.2,No,No,9,1,2011
