,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
698,2010-10-30,Tuggeranong,11.6,23.0,0.0,NNW,35.0,NNW,7.0,13.0,81.0,61.0,1014.6,1012.1,16.2,21.8,No,Yes
699,2010-10-31,Tuggeranong,14.4,20.1,17.6,WNW,44.0,NNW,17.0,19.0,89.0,54.0,1012.2,1012.3,14.9,18.6,Yes,No
700,2010-11-01,Tuggeranong,7.3,19.9,0.0,ENE,39.0,NE,6.0,19.0,75.0,59.0,1014.8,1010.9,12.8,17.5,No,Yes
701,2010-11-02,Tuggeranong,7.5,18.0,20.2,S,31.0,WNW,7.0,9.0,84.0,69.0,1013.3,1012.0,9.3,14.5,Yes,Yes
702,2010-11-03,Tuggeranong,4.6,18.7,1.4,N,39.0,NW,13.0,19.0,77.0,46.0,1016.9,1015.0,12.6,18.2,Yes,No
703,2010-11-04,Tuggeranong,7.2,13.4,0.2,SE,30.0,ESE,15.0,15.0,78.0,67.0,1021.6,1020.1,8.1,12.1,No,Yes
704,2010-11-05,Tuggeranong,8.0,14.4,2.0,E,35.0,E,13.0,20.0,66.0,60.0,1024.1,1021.6,10.1,12.5,Yes,No
705,2010-11-06,Tuggeranong,5.8,16.0,0.0,NE,28.0,E,13.0,7.0,65.0,68.0,1023.3,1020.1,12.1,14.0,No,Yes
706,2010-11-07,Tuggeranong,7.2,21.8,4.6,NNE,35.0,NW,0.0,17.0,75.0,51.0,1019.6,1015.5,12.2,21.6,Yes,Yes
707,2010-11-08,Tuggeranong,9.4,24.8,2.4,N,37.0,NW,15.0,17.0,69.0,70.0,1016.5,1015.4,18.8,19.9,Yes,Yes
708,2010-11-09,Tuggeranong,9.8,23.6,7.4,N,28.0,N,0.0,17.0,91.0,62.0,1025.1,1022.5,16.1,22.2,Yes,No
709,2010-11-10,Tuggeranong,10.6,24.5,0.0,NW,37.0,WNW,9.0,15.0,71.0,54.0,1021.8,1017.5,20.0,23.6,No,Yes
710,2010-11-11,Tuggeranong,13.7,26.9,16.4,WNW,35.0,WNW,0.0,19.0,81.0,38.0,1015.7,1011.9,18.1,25.4,Yes,No
711,2010-11-12,Tuggeranong,12.2,28.2,0.0,N,30.0,N,9.0,19.0,68.0,39.0,1014.8,1011.7,21.1,27.8,No,No
712,2010-11-13,Tuggeranong,12.8,27.7,0.0,NNW,35.0,NW,6.0,17.0,69.0,55.0,1015.8,1014.1,21.6,25.8,No,Yes
713,2010-11-14,Tuggeranong,18.4,22.4,3.0,NW,37.0,NNW,13.0,19.0,86.0,80.0,1015.8,1013.8,20.3,21.9,Yes,Yes
714,2010-11-15,Tuggeranong,16.6,21.9,33.2,N,28.0,N,11.0,15.0,97.0,73.0,1013.2,1010.6,17.5,20.6,Yes,No
715,2010-11-16,Tuggeranong,8.8,20.8,0.0,NW,43.0,NW,9.0,13.0,54.0,39.0,1013.2,1011.5,16.2,20.4,No,No
716,2010-11-17,Tuggeranong,8.8,22.8,0.0,NNE,31.0,N,9.0,17.0,68.0,41.0,1016.4,1012.3,14.6,22.3,No,No
717,2010-11-18,Tuggeranong,5.6,24.8,0.0,W,30.0,NW,7.0,19.0,67.0,32.0,1014.7,1010.9,15.1,24.2,No,No
718,2010-11-19,Tuggeranong,12.1,19.6,0.0,E,35.0,NE,7.0,17.0,71.0,60.0,1021.7,1021.2,13.1,18.3,No,No
719,2010-11-20,Tuggeranong,6.5,25.0,0.0,E,26.0,NNE,6.0,15.0,59.0,36.0,1026.6,1022.2,14.1,23.8,No,No
720,2010-11-21,Tuggeranong,7.6,27.0,0.0,ENE,37.0,ENE,2.0,13.0,64.0,21.0,1023.6,1020.1,17.8,26.2,No,No
721,2010-11-22,Tuggeranong,7.7,26.3,0.0,ENE,28.0,E,7.0,13.0,59.0,30.0,1024.9,1021.6,17.6,25.3,No,No
722,2010-11-23,Tuggeranong,8.3,26.0,0.0,NW,31.0,NNW,7.0,15.0,65.0,42.0,1025.5,1022.4,17.9,25.1,No,No
723,2010-11-24,Tuggeranong,10.5,27.2,0.0,N,30.0,NNW,2.0,17.0,65.0,38.0,1023.7,1020.4,19.7,26.3,No,No
724,2010-11-25,Tuggeranong,10.8,27.9,0.0,WNW,33.0,NNW,2.0,15.0,61.0,35.0,1020.3,1017.5,21.1,27.2,No,No
725,2010-11-26,Tuggeranong,12.6,26.4,0.0,N,30.0,NW,0.0,13.0,59.0,46.0,1018.0,1015.8,21.3,24.4,No,No
726,2010-11-27,Tuggeranong,10.6,27.6,0.0,N,37.0,NW,6.0,19.0,68.0,35.0,1015.3,1010.1,19.6,26.4,No,Yes
727,2010-11-28,Tuggeranong,16.3,18.6,7.2,SW,41.0,NNW,17.0,15.0,97.0,95.0,1009.2,1008.9,16.8,17.0,Yes,Yes
728,2010-11-29,Tuggeranong,11.3,15.3,35.6,S,44.0,NNW,28.0,16.0,81.0,91.0,1015.1,1012.0999999999999,13.3,16.55,Yes,Yes
729,2010-11-30,Tuggeranong,11.3,16.5,14.4,S,44.0,S,20.0,17.0,79.0,87.0,1016.7,1015.3,13.5,16.1,Yes,Yes
730,2010-12-01,Tuggeranong,13.5,18.7,20.4,E,31.0,E,0.0,15.0,89.0,74.0,1016.4,1014.7,15.8,18.2,Yes,Yes
731,2010-12-02,Tuggeranong,14.4,24.3,18.8,ENE,30.0,WSW,2.0,11.0,92.0,88.0,1016.7,1014.9,17.0,16.4,Yes,Yes
732,2010-12-03,Tuggeranong,13.5,22.6,80.4,W,39.0,NE,2.0,9.0,92.0,66.0,1016.9,1014.1,16.0,20.5,Yes,Yes
733,2010-12-04,Tuggeranong,16.0,25.7,1.4,SSE,33.0,ESE,0.0,13.0,83.0,80.0,1012.4,1008.8,18.7,19.7,Yes,Yes
734,2010-12-05,Tuggeranong,11.8,26.9,8.4,ESE,37.0,ESE,15.0,17.0,65.0,48.0,1012.0,1009.9,20.6,25.4,Yes,No
735,2010-12-06,Tuggeranong,14.9,25.4,0.0,ENE,37.0,ENE,9.0,26.0,84.0,62.0,1014.2,1012.1,18.2,22.4,No,No
736,2010-12-07,Tuggeranong,14.7,26.8,0.2,E,39.0,NE,9.0,17.0,71.0,49.0,1015.5,1012.5,19.7,25.2,No,No
737,2010-12-08,Tuggeranong,17.7,27.0,0.8,N,48.0,NW,2.0,20.0,82.0,64.0,1013.9,1009.8,18.9,25.0,No,Yes
738,2010-12-09,Tuggeranong,18.5,26.9,93.0,N,31.0,NNW,15.0,17.0,89.0,65.0,1009.0,1007.1,20.9,25.4,Yes,Yes
739,2010-12-10,Tuggeranong,13.2,23.1,5.4,NW,50.0,WNW,11.0,24.0,79.0,44.0,1009.0,1005.9,17.7,21.9,Yes,No
740,2010-12-11,Tuggeranong,10.7,21.7,0.0,NW,41.0,NW,13.0,22.0,51.0,39.0,1006.6,1003.1,16.7,20.9,No,No
741,2010-12-12,Tuggeranong,12.0,22.6,0.0,WNW,50.0,WNW,15.0,26.0,53.0,37.0,1002.2,1003.3,17.9,21.9,No,No
742,2010-12-13,Tuggeranong,6.7,24.5,0.0,NE,31.0,WNW,6.0,11.0,67.0,41.0,1013.2,1011.1,15.6,23.9,No,No
743,2010-12-14,Tuggeranong,15.0,25.0,0.0,ENE,35.0,NNE,11.0,13.0,68.0,48.0,1016.0,1012.1,18.0,24.0,No,No
744,2010-12-15,Tuggeranong,13.1,29.1,0.0,WNW,46.0,NW,7.0,20.0,67.0,35.0,1009.9,1004.9,19.8,27.9,No,Yes
745,2010-12-16,Tuggeranong,13.6,25.4,13.8,SW,41.0,WNW,2.0,24.0,95.0,42.0,1004.8,1001.0,14.6,24.7,Yes,No
746,2010-12-17,Tuggeranong,11.7,23.2,0.6,WNW,44.0,NW,9.0,24.0,80.0,34.0,1004.1,1001.8,14.7,21.8,No,No
747,2010-12-18,Tuggeranong,14.4,19.4,0.0,WNW,59.0,W,20.0,31.0,52.0,46.0,1000.3,998.8,17.4,18.6,No,Yes
748,2010-12-19,Tuggeranong,5.4,20.4,3.6,WNW,56.0,WNW,7.0,17.0,61.0,73.0,1000.2,994.6,14.1,13.8,Yes,Yes
749,2010-12-20,Tuggeranong,7.0,17.6,5.8,WNW,54.0,WNW,17.0,24.0,70.0,61.0,996.4,999.9,10.3,13.6,Yes,No
750,2010-12-21,Tuggeranong,9.3,20.1,0.2,W,43.0,WNW,17.0,20.0,53.0,38.0,1006.3,1008.3,14.4,18.8,No,No
751,2010-12-22,Tuggeranong,5.7,24.3,0.0,ENE,30.0,NNE,6.0,11.0,73.0,43.0,1018.2,1015.6,14.7,22.4,No,No
752,2010-12-23,Tuggeranong,10.4,28.4,0.0,ENE,41.0,NE,2.0,13.0,77.0,29.0,1017.5,1015.7,17.8,27.5,No,No
753,2010-12-24,Tuggeranong,14.0,22.0,0.0,NE,26.0,NE,9.0,13.0,73.0,62.0,1025.0,1021.5,14.8,19.6,No,No
754,2010-12-25,Tuggeranong,9.2,29.0,0.0,W,31.0,NW,6.0,17.0,71.0,40.0,1015.9,1009.9,17.8,28.0,No,No
755,2010-12-26,Tuggeranong,14.5,28.3,0.0,WNW,41.0,NW,9.0,20.0,77.0,40.0,1006.4,1000.5,20.3,27.4,No,No
756,2010-12-27,Tuggeranong,14.2,25.1,0.6,SW,39.0,W,7.0,17.0,80.0,28.0,1003.6,1002.5,16.0,23.9,No,No
757,2010-12-28,Tuggeranong,9.1,22.1,0.0,NNE,30.0,ENE,7.0,15.0,56.0,44.0,1017.0,1015.1,12.7,21.2,No,No
758,2010-12-29,Tuggeranong,9.2,28.9,0.0,NW,37.0,NW,4.0,20.0,72.0,31.0,1017.0,1012.7,16.3,27.8,No,No
759,2010-12-30,Tuggeranong,11.1,31.7,0.0,NNW,48.0,WNW,4.0,19.0,60.0,25.0,1016.7,1013.7,20.6,31.3,No,No
760,2010-12-31,Tuggeranong,11.8,34.8,0.0,WNW,28.0,WNW,4.0,19.0,68.0,25.0,1015.6,1012.9,21.4,33.8,No,No
761,2011-01-01,Tuggeranong,15.3,34.7,0.0,W,41.0,NW,11.0,19.0,47.0,29.0,1013.3,1010.9,26.3,33.7,No,Yes
762,2011-01-02,Tuggeranong,18.7,31.2,11.4,ENE,43.0,N,2.0,20.0,75.0,40.0,1011.3,1008.7,22.8,29.8,Yes,No
763,2011-01-03,Tuggeranong,15.4,20.2,0.0,NNE,31.0,NE,9.0,20.0,85.0,66.0,1013.0,1011.4,15.6,19.3,No,No
764,2011-01-04,Tuggeranong,14.0,21.6,0.0,NE,24.0,NE,7.0,11.0,71.0,55.0,1013.2,1009.7,15.7,20.7,No,No
765,2011-01-05,Tuggeranong,11.1,28.2,0.0,E,35.0,NE,6.0,9.0,71.0,38.0,1006.4,1002.2,16.3,26.8,No,Yes
766,2011-01-06,Tuggeranong,12.7,24.3,10.6,ENE,28.0,NE,11.0,11.0,71.0,51.0,1011.0,1009.7,17.8,23.4,Yes,No
767,2011-01-07,Tuggeranong,11.7,26.0,0.0,NNE,31.0,NE,7.0,17.0,67.0,49.0,1014.2,1011.8,17.7,25.0,No,No
768,2011-01-08,Tuggeranong,17.1,28.4,0.2,NE,35.0,NW,9.0,9.0,75.0,47.0,1013.4,1010.7,20.1,26.9,No,No
769,2011-01-09,Tuggeranong,13.8,24.8,0.2,ESE,30.0,E,13.0,19.0,76.0,75.0,1015.0,1014.1,21.3,23.1,No,Yes
770,2011-01-10,Tuggeranong,17.6,24.5,13.6,ENE,39.0,E,13.0,17.0,76.0,77.0,1016.2,1013.3,21.1,23.5,Yes,Yes
771,2011-01-11,Tuggeranong,16.9,21.6,3.0,ENE,24.0,E,6.0,11.0,92.0,88.0,1014.4,1011.4,18.6,19.8,Yes,Yes
772,2011-01-12,Tuggeranong,18.6,24.9,6.0,ENE,30.0,WSW,7.0,6.0,92.0,91.0,1011.6,1009.8,19.7,23.1,Yes,Yes
773,2011-01-13,Tuggeranong,19.4,23.1,12.8,ENE,33.0,SSW,7.0,9.0,82.0,92.0,1013.6,1011.9,20.4,20.3,Yes,Yes
774,2011-01-14,Tuggeranong,18.1,24.9,3.6,NNE,31.0,NNW,6.0,9.0,79.0,64.0,1011.2,1007.0,19.5,24.1,Yes,Yes
775,2011-01-15,Tuggeranong,19.0,31.3,1.8,E,31.0,NNE,13.0,9.0,77.0,44.0,1008.2,1006.3,23.7,30.8,Yes,No
776,2011-01-16,Tuggeranong,15.8,31.3,0.2,S,19.0,NNW,2.0,11.0,63.0,43.0,1010.5,1005.5,22.1,30.3,No,No
777,2011-01-17,Tuggeranong,16.3,30.0,0.0,W,44.0,WNW,9.0,20.0,65.0,23.0,1003.1,1000.4,23.1,29.7,No,No
778,2011-01-18,Tuggeranong,15.0,26.4,0.0,ENE,39.0,NNE,11.0,9.0,67.0,42.0,1006.5,1004.6,18.7,24.4,No,No
779,2011-01-19,Tuggeranong,15.9,28.2,0.0,E,39.0,NNE,0.0,7.0,76.0,42.0,1009.2,1006.9,17.5,26.2,No,No
780,2011-01-20,Tuggeranong,16.6,28.3,0.0,ENE,37.0,NE,7.0,15.0,71.0,47.0,1013.2,1011.3,19.4,25.1,No,No
781,2011-01-21,Tuggeranong,14.0,30.7,0.0,S,31.0,NW,0.0,13.0,60.0,38.0,1014.2,1010.8,20.4,29.9,No,No
782,2011-01-22,Tuggeranong,17.0,30.5,0.0,NE,31.0,NE,2.0,7.0,57.0,39.0,1014.9,1011.9,23.6,28.0,No,Yes
783,2011-01-23,Tuggeranong,13.9,30.4,7.2,WNW,33.0,WNW,0.0,19.0,85.0,39.0,1010.5,1006.5,18.2,29.4,Yes,No
784,2011-01-24,Tuggeranong,17.0,30.4,0.0,NW,37.0,NW,7.0,20.0,74.0,42.0,1003.1,1001.0,21.4,28.6,No,No
785,2011-01-25,Tuggeranong,16.9,31.8,0.0,NW,35.0,NW,11.0,17.0,69.0,31.0,1007.8,1006.1,19.5,30.2,No,No
786,2011-01-26,Tuggeranong,16.4,36.9,0.0,WNW,43.0,W,2.0,30.0,63.0,27.0,1011.6,1009.0,22.5,35.5,No,No
787,2011-01-27,Tuggeranong,20.0,34.7,0.0,W,33.0,NW,11.0,17.0,78.0,18.0,1013.6,1010.9,22.2,33.9,No,No
788,2011-01-28,Tuggeranong,17.7,29.8,0.0,ENE,37.0,NNE,7.0,9.0,69.0,36.0,1017.7,1015.7,20.2,28.7,No,No
789,2011-01-29,Tuggeranong,15.5,29.7,0.0,NE,24.0,NW,7.0,7.0,59.0,33.0,1020.8,1017.5,18.3,27.8,No,No
790,2011-01-30,Tuggeranong,12.5,34.1,0.0,NW,31.0,NW,6.0,17.0,69.0,29.0,1019.0,1015.3,19.6,33.0,No,No
791,2011-01-31,Tuggeranong,16.6,37.6,0.0,NNW,28.0,WNW,2.0,15.0,53.0,23.0,1016.3,1012.2,24.5,36.5,No,No
792,2011-02-01,Tuggeranong,17.4,36.8,0.0,WNW,48.0,NW,7.0,28.0,50.0,21.0,1011.6,1007.5,26.4,35.4,No,No
793,2011-02-02,Tuggeranong,23.0,34.6,0.0,W,54.0,NW,11.0,17.0,71.0,44.0,1015.2,1011.8,25.2,33.2,No,Yes
794,2011-02-03,Tuggeranong,19.9,33.6,83.6,SE,76.0,SE,4.0,7.0,100.0,39.0,1009.5,1011.3,21.7,33.1,Yes,Yes
795,2011-02-04,Tuggeranong,20.2,32.7,15.8,NNW,52.0,WNW,4.0,15.0,80.0,49.0,1014.3,1009.6,23.5,32.3,Yes,Yes
796,2011-02-05,Tuggeranong,21.2,32.4,37.4,W,52.0,NW,13.0,22.0,94.0,49.0,1009.7,1007.0,23.1,31.2,Yes,Yes
797,2011-02-06,Tuggeranong,18.6,21.0,1.2,S,46.0,SW,20.0,9.0,81.0,65.0,1011.5,1016.1,20.3,17.9,Yes,No
798,2011-02-07,Tuggeranong,6.8,24.8,0.4,E,24.0,SE,6.0,6.0,61.0,48.0,1022.4,1017.7,12.0,22.0,No,No
799,2011-02-08,Tuggeranong,11.9,23.6,0.0,ENE,31.0,SE,9.0,6.0,66.0,54.0,1018.5,1016.5,17.0,22.0,No,No
800,2011-02-09,Tuggeranong,12.5,24.5,0.0,NE,33.0,E,13.0,15.0,65.0,51.0,1023.6,1021.1,17.7,24.2,No,No
801,2011-02-10,Tuggeranong,16.9,27.8,0.0,N,26.0,NW,7.0,15.0,76.0,48.0,1022.1,1017.3,17.8,26.5,No,No
802,2011-02-11,Tuggeranong,17.7,23.2,0.0,W,24.0,NW,7.0,9.0,62.0,87.0,1014.1,1012.3,22.1,21.0,No,Yes
803,2011-02-12,Tuggeranong,18.4,22.9,12.0,NE,31.0,ENE,9.0,17.0,84.0,68.0,1014.4,1014.4,19.9,22.1,Yes,No
804,2011-02-13,Tuggeranong,15.5,26.7,0.0,NE,35.0,NE,4.0,19.0,72.0,56.0,1017.0,1015.9,19.0,24.8,No,No
805,2011-02-14,Tuggeranong,12.4,23.4,0.0,NE,31.0,E,13.0,15.0,59.0,45.0,1023.8,1022.0,16.0,22.8,No,No
806,2011-02-15,Tuggeranong,12.6,23.2,0.0,ENE,28.0,NE,11.0,15.0,69.0,61.0,1023.6,1020.4,17.0,21.4,No,No
807,2011-02-16,Tuggeranong,15.5,19.4,0.2,ENE,15.0,NE,2.0,0.0,84.0,90.0,1018.9,1016.4,17.5,17.8,No,Yes
808,2011-02-17,Tuggeranong,17.2,27.8,30.0,W,30.0,NW,6.0,17.0,97.0,52.0,1013.0,1010.3,19.1,26.9,Yes,No
809,2011-02-18,Tuggeranong,17.7,27.2,0.2,ENE,28.0,NE,9.0,13.0,73.0,56.0,1015.3,1012.6,19.8,25.9,No,No
810,2011-02-19,Tuggeranong,19.4,25.2,0.0,WNW,44.0,WNW,4.0,13.0,81.0,87.0,1008.1,1006.4,20.8,21.6,No,Yes
811,2011-02-20,Tuggeranong,16.6,26.5,10.6,WNW,39.0,WNW,20.0,22.0,61.0,40.0,1007.0,1007.1,20.8,25.4,Yes,No
812,2011-02-21,Tuggeranong,13.2,23.8,0.0,SW,35.0,NNE,11.0,9.0,69.0,41.0,1011.5,1011.1,16.6,22.4,No,No
813,2011-02-22,Tuggeranong,10.0,22.7,0.0,NW,31.0,ESE,15.0,11.0,57.0,36.0,1021.5,1019.6,12.6,21.4,No,No
814,2011-02-23,Tuggeranong,9.7,26.9,0.2,ENE,30.0,E,7.0,7.0,74.0,40.0,1022.8,1019.0,15.0,24.5,No,No
815,2011-02-24,Tuggeranong,12.7,27.6,0.0,N,30.0,WNW,0.0,9.0,90.0,45.0,1019.1,1013.9,14.4,26.9,No,No
816,2011-02-25,Tuggeranong,14.0,26.3,0.0,ENE,31.0,WNW,0.0,11.0,81.0,43.0,1013.8,1011.1,17.6,25.5,No,No
817,2011-02-26,Tuggeranong,13.8,28.9,0.0,W,30.0,NNW,6.0,13.0,66.0,37.0,1011.7,1008.3,19.3,28.3,No,No
818,2011-02-27,Tuggeranong,17.4,23.4,0.0,W,37.0,SW,7.0,19.0,69.0,61.0,1008.0,1008.4,20.3,21.3,No,No
819,2011-02-28,Tuggeranong,15.3,26.1,0.4,N,31.0,NNW,9.0,19.0,88.0,59.0,1009.6,1005.6,17.6,25.5,No,No
820,2011-03-01,Tuggeranong,17.2,24.8,0.8,WNW,43.0,NW,20.0,17.0,52.0,38.0,1002.7,1005.6,22.9,22.2,No,No
821,2011-03-02,Tuggeranong,11.2,24.1,0.0,NNW,30.0,NNW,0.0,15.0,70.0,48.0,1015.8,1012.1,12.5,22.2,No,No
822,2011-03-03,Tuggeranong,9.4,25.3,0.0,NW,35.0,NW,0.0,20.0,84.0,32.0,1010.3,1007.7,12.3,24.3,No,No
823,2011-03-04,Tuggeranong,4.9,26.0,0.0,WSW,39.0,N,0.0,20.0,76.0,28.0,1012.1,1009.8,11.3,24.9,No,No
824,2011-03-05,Tuggeranong,11.3,19.3,0.6,SSW,41.0,E,7.0,11.0,73.0,46.0,1022.4,1022.1,11.8,17.8,No,No
825,2011-03-06,Tuggeranong,11.3,20.8,0.0,E,30.0,NNE,9.0,7.0,72.0,49.0,1026.9,1024.9,13.1,19.2,No,No
826,2011-03-07,Tuggeranong,5.3,24.9,0.0,NNE,20.0,NW,0.0,9.0,72.0,36.0,1025.1,1019.7,13.4,23.6,No,No
827,2011-03-08,Tuggeranong,7.2,26.6,0.0,W,35.0,WNW,0.0,17.0,79.0,37.0,1018.7,1014.6,14.0,25.4,No,No
828,2011-03-09,Tuggeranong,12.7,25.3,0.0,NW,31.0,NW,0.0,19.0,72.0,61.0,1016.1,1014.6,17.2,21.3,No,Yes
829,2011-03-10,Tuggeranong,17.0,19.5,4.4,N,22.0,N,0.0,13.0,95.0,83.0,1013.9,1013.1,17.1,18.3,Yes,Yes
830,2011-03-11,Tuggeranong,15.9,23.4,30.8,SSE,26.0,SW,0.0,7.0,100.0,74.0,1016.8,1015.6,16.4,20.8,Yes,Yes
831,2011-03-12,Tuggeranong,15.3,27.5,2.2,WNW,24.0,NW,2.0,6.0,79.0,54.0,1020.9,1018.2,19.3,26.4,Yes,No
832,2011-03-13,Tuggeranong,13.3,29.0,0.0,WNW,28.0,NW,0.0,15.0,85.0,49.0,1021.7,1018.0,17.9,28.5,No,Yes
833,2011-03-14,Tuggeranong,17.9,25.3,8.4,ENE,35.0,NE,7.0,19.0,91.0,71.0,1021.0,1019.5,19.7,24.1,Yes,Yes
834,2011-03-15,Tuggeranong,14.4,24.7,4.0,N,24.0,NNW,0.0,13.0,77.0,63.0,1021.8,1017.5,17.1,23.5,Yes,No
835,2011-03-16,Tuggeranong,16.0,26.8,0.0,S,50.0,ENE,4.0,15.0,87.0,79.0,1017.8,1016.2,17.8,19.7,No,Yes
836,2011-03-17,Tuggeranong,15.7,24.9,5.6,ENE,33.0,NNE,11.0,9.0,84.0,54.0,1019.3,1016.1,16.6,23.0,Yes,No
837,2011-03-18,Tuggeranong,15.3,21.0,0.2,N,28.0,NE,9.0,15.0,77.0,66.0,1016.1,1014.4,16.4,19.7,No,No
838,2011-03-19,Tuggeranong,15.5,22.3,0.0,E,39.0,ENE,9.0,17.0,76.0,60.0,1015.9,1013.3,17.0,21.9,No,No
839,2011-03-20,Tuggeranong,15.2,21.9,0.4,SE,50.0,E,7.0,19.0,85.0,65.0,1014.3,1011.7,15.7,19.5,No,Yes
840,2011-03-21,Tuggeranong,15.7,19.6,1.2,SE,22.0,E,7.0,11.0,88.0,84.0,1008.0,1004.8,17.4,18.9,Yes,Yes
841,2011-03-22,Tuggeranong,15.0,25.0,16.4,NNW,35.0,NNW,0.0,17.0,91.0,64.0,1001.1,999.6,17.5,24.7,Yes,No
842,2011-03-23,Tuggeranong,15.5,21.1,0.0,NW,44.0,NW,7.0,24.0,83.0,59.0,1004.1,1002.3,17.4,19.4,No,No
843,2011-03-24,Tuggeranong,12.4,19.7,0.0,NW,39.0,NW,11.0,24.0,88.0,63.0,1003.4,1002.1,13.2,18.8,No,No
844,2011-03-25,Tuggeranong,10.2,22.1,0.0,SSE,31.0,S,9.0,13.0,69.0,46.0,1007.8,1009.3,15.0,21.5,No,No
845,2011-03-26,Tuggeranong,12.4,19.3,0.0,SE,35.0,E,20.0,13.0,65.0,51.0,1020.2,1019.5,13.9,18.1,No,No
846,2011-03-27,Tuggeranong,8.1,21.4,0.0,E,24.0,NE,11.0,9.0,61.0,43.0,1025.4,1023.4,13.7,20.6,No,No
847,2011-03-28,Tuggeranong,5.2,22.5,0.0,ENE,26.0,SE,2.0,6.0,88.0,47.0,1027.4,1024.5,10.0,21.2,No,No
848,2011-03-29,Tuggeranong,10.0,24.5,0.0,WNW,28.0,NW,0.0,11.0,81.0,41.0,1025.1,1020.9,15.3,22.7,No,No
849,2011-03-30,Tuggeranong,9.8,25.2,0.4,SW,52.0,NW,2.0,15.0,87.0,50.0,1020.0,1015.3,14.2,23.5,No,Yes
850,2011-03-31,Tuggeranong,10.3,18.5,2.8,SE,30.0,E,7.0,11.0,76.0,62.0,1022.6,1021.4,12.0,17.5,Yes,No
851,2011-05-01,Tuggeranong,5.5,20.8,0.0,WSW,15.0,S,4.0,2.0,76.0,44.0,1021.3,1016.6,13.3,19.6,No,No
852,2011-05-02,Tuggeranong,11.0,16.1,0.0,WNW,17.0,NNW,0.0,7.0,84.0,75.0,1017.9,1015.8,13.7,14.4,No,No
853,2011-05-03,Tuggeranong,7.3,17.5,0.6,SSW,28.0,SSE,17.0,11.0,74.0,49.0,1017.3,1015.7,12.6,16.3,No,No
854,2011-05-04,Tuggeranong,1.5,18.6,0.0,SW,22.0,N,0.0,9.0,74.0,50.0,1019.4,1016.4,10.3,16.7,No,No
855,2011-05-05,Tuggeranong,0.3,15.6,0.0,SE,37.0,SSE,13.0,9.0,60.0,38.0,1024.1,1022.4,9.8,15.1,No,No
856,2011-05-06,Tuggeranong,-2.1,14.7,0.0,NW,15.0,N,4.0,6.0,75.0,50.0,1025.7,1021.1,5.8,14.5,No,No
857,2011-05-07,Tuggeranong,-2.9,17.1,0.0,N,20.0,NW,0.0,11.0,84.0,49.0,1020.3,1015.3,4.7,16.6,No,No
858,2011-05-08,Tuggeranong,-3.4,16.8,0.0,WSW,33.0,W,0.0,20.0,82.0,39.0,1015.1,1011.0,3.9,15.4,No,No
859,2011-05-09,Tuggeranong,-1.0,13.6,0.0,SE,43.0,S,7.0,20.0,63.0,46.0,1018.0,1016.3,8.4,12.6,No,No
860,2011-05-10,Tuggeranong,4.0,15.1,0.0,S,26.0,NNW,15.0,9.0,62.0,36.0,1018.1,1013.4,7.8,14.7,No,No
861,2011-05-11,Tuggeranong,1.7,10.0,0.0,W,52.0,W,24.0,24.0,72.0,53.0,1008.2,1006.4,6.0,8.2,No,No
862,2011-05-12,Tuggeranong,-3.9,13.6,0.2,NW,33.0,WNW,4.0,19.0,71.0,42.0,1012.1,1009.7,3.0,11.8,No,No
863,2011-05-13,Tuggeranong,3.0,15.3,0.0,WSW,50.0,W,7.0,30.0,88.0,44.0,1012.7,1008.9,8.1,13.1,No,No
864,2011-05-14,Tuggeranong,-1.5,13.3,0.6,S,31.0,SSW,6.0,15.0,62.0,31.0,1016.8,1018.8,7.4,11.4,No,No
865,2011-05-15,Tuggeranong,-5.7,14.1,0.0,N,22.0,NNW,7.0,11.0,74.0,46.0,1030.1,1027.5,2.7,13.5,No,No
866,2011-05-16,Tuggeranong,-5.0,10.4,0.0,NW,19.0,N,4.0,7.0,99.0,72.0,1031.4,1028.2,0.1,9.2,No,No
867,2011-05-17,Tuggeranong,-1.0,15.3,0.0,S,30.0,SE,11.0,11.0,76.0,45.0,1031.9,1028.2,7.0,15.0,No,No
868,2011-05-18,Tuggeranong,-3.6,17.4,0.0,N,22.0,N,0.0,9.0,81.0,39.0,1033.2,1029.6,4.8,16.7,No,No
869,2011-05-19,Tuggeranong,-2.7,18.6,0.0,N,17.0,NNW,2.0,7.0,76.0,37.0,1032.4,1028.6,4.8,17.7,No,No
870,2011-05-20,Tuggeranong,-2.9,15.3,0.0,W,11.0,SSW,6.0,7.0,79.0,44.0,1029.9,1025.9,3.7,14.3,No,No
871,2011-05-21,Tuggeranong,-3.1,18.8,0.0,NNW,26.0,NW,0.0,17.0,90.0,47.0,1026.8,1022.5,2.9,18.7,No,No
872,2011-05-22,Tuggeranong,0.5,19.4,0.0,N,33.0,NW,0.0,13.0,83.0,52.0,1021.5,1014.7,7.8,18.4,No,Yes
873,2011-05-23,Tuggeranong,7.7,13.6,20.8,NNW,39.0,NNW,15.0,15.0,96.0,94.0,1004.5,1001.1,11.3,11.4,Yes,Yes
