,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
510,2010-05-26,Cobar,10.7,18.0,4.8,SW,30.0,WSW,SW,17.0,11.0,93.0,74.0,1009.0,1009.3,13.3,15.8,Yes,No
511,2010-05-27,Cobar,10.3,20.7,0.2,E,22.0,S,E,6.0,9.0,89.0,55.0,1017.7,1015.6,12.4,19.1,No,No
512,2010-05-28,Cobar,12.1,18.6,0.0,NNE,31.0,NE,NE,11.0,17.0,84.0,57.0,1017.5,1012.2,14.3,17.6,No,Yes
513,2010-05-29,Cobar,11.7,15.3,3.6,NNE,48.0,NW,W,15.0,20.0,85.0,69.0,1007.7,1006.5,12.2,14.5,Yes,Yes
514,2010-05-30,Cobar,9.4,13.3,4.6,SW,39.0,WSW,W,19.0,11.0,98.0,83.0,1010.35,1007.9,11.2,13.2,Yes,Yes
515,2010-05-31,Cobar,11.0,15.1,4.0,WSW,24.0,S,SSE,9.0,7.0,92.0,81.0,1013.0,1013.5,12.3,14.5,Yes,No
516,2010-06-01,Cobar,8.3,18.7,0.2,NE,19.0,ESE,NNE,9.0,6.0,91.0,66.0,1019.1,1016.9,11.8,16.9,No,Yes
517,2010-06-02,Cobar,11.7,16.1,1.8,SE,20.0,SE,SE,7.0,7.0,79.0,75.0,1019.2,1018.3,13.3,16.0,Yes,No
518,2010-06-03,Cobar,8.9,19.1,0.0,SSE,26.0,S,SE,6.0,13.0,85.0,52.0,1022.4,1020.2,10.3,18.2,No,No
519,2010-06-04,Cobar,7.3,19.2,0.0,SSW,28.0,S,SSW,9.0,17.0,90.0,58.0,1020.5,1017.7,10.4,18.7,No,No
520,2010-06-05,Cobar,6.9,16.5,0.0,SSW,33.0,S,SSW,9.0,17.0,82.0,50.0,1019.9,1017.3,10.7,15.8,No,No
521,2010-06-06,Cobar,7.2,13.8,0.0,SW,33.0,SSW,SSW,15.0,15.0,77.0,50.0,1021.5,1021.7,9.6,13.4,No,No
522,2010-06-07,Cobar,2.9,13.6,0.0,NE,13.0,S,SSW,4.0,6.0,91.0,60.0,1026.0,1023.3,7.0,13.2,No,No
523,2010-06-08,Cobar,2.0,15.8,0.0,W,24.0,SSE,W,6.0,9.0,88.0,47.0,1024.0,1020.0,7.5,14.6,No,No
524,2010-06-09,Cobar,2.0,13.7,0.0,WSW,48.0,NW,WSW,17.0,20.0,70.0,52.0,1017.9,1016.9,8.1,13.1,No,No
525,2010-06-10,Cobar,5.2,13.1,0.0,SSW,31.0,SW,SSW,19.0,13.0,82.0,47.0,1024.9,1023.7,7.8,12.5,No,No
526,2010-06-11,Cobar,1.4,13.0,0.0,SW,33.0,SW,SSW,0.0,19.0,80.0,66.0,1025.8,1023.3,7.2,10.7,No,No
527,2010-06-12,Cobar,6.5,14.4,0.0,S,31.0,SSW,SW,9.0,17.0,82.0,49.0,1025.7,1024.7,9.0,14.1,No,No
528,2010-06-13,Cobar,2.3,14.7,0.0,S,20.0,S,SE,7.0,9.0,79.0,34.0,1029.9,1027.4,6.2,14.3,No,No
529,2010-06-14,Cobar,3.6,19.1,0.0,ENE,22.0,E,ENE,13.0,11.0,70.0,31.0,1031.9,1028.7,9.0,18.1,No,No
530,2010-06-15,Cobar,6.5,20.4,0.0,NE,28.0,NE,NNE,13.0,11.0,70.0,44.0,1029.8,1026.6,12.2,19.5,No,No
531,2010-06-16,Cobar,8.3,19.4,0.0,NNE,35.0,NE,NNE,15.0,17.0,68.0,47.0,1026.4,1021.5,11.2,18.8,No,Yes
532,2010-06-17,Cobar,11.2,19.3,5.6,WNW,41.0,NW,WNW,7.0,20.0,97.0,54.0,1018.6,1015.3,12.2,18.5,Yes,Yes
533,2010-06-18,Cobar,5.6,15.4,3.2,WNW,32.5,SW,WNW,6.0,14.5,78.0,53.0,1021.1,1019.2,9.7,17.8,Yes,No
534,2010-06-19,Cobar,4.0,17.4,0.0,WSW,24.0,WSW,W,7.0,9.0,73.0,52.0,1024.7,1023.1,9.8,17.1,No,No
535,2010-06-20,Cobar,9.5,17.0,0.0,SSW,28.0,SW,SW,6.0,9.0,78.0,65.0,1028.2,1027.0,13.1,16.0,No,No
536,2010-06-21,Cobar,10.0,18.0,0.0,SE,22.0,S,SSE,6.0,7.0,87.0,49.0,1033.0,1031.3,12.5,16.3,No,No
537,2010-06-22,Cobar,6.1,18.3,0.0,E,31.0,ESE,ENE,15.0,9.0,92.0,52.0,1032.8,1030.8,9.5,18.0,No,No
538,2010-06-23,Cobar,9.5,18.7,0.0,ENE,37.0,ENE,ENE,24.0,13.0,70.0,50.0,1032.6,1029.2,12.6,18.1,No,No
539,2010-06-24,Cobar,9.2,20.6,0.0,NNE,33.0,NE,NE,17.0,15.0,73.0,47.0,1028.0,1023.5,12.3,19.8,No,No
540,2010-06-25,Cobar,10.0,22.0,0.0,NNW,39.0,NNE,NW,20.0,19.0,73.0,52.0,1022.3,1019.0,13.7,20.8,No,Yes
541,2010-06-26,Cobar,9.9,13.6,8.6,SSW,33.0,SSW,S,11.0,13.0,87.0,51.0,1023.2,1022.1,10.0,13.5,Yes,No
542,2010-06-27,Cobar,1.2,12.1,0.0,SSW,26.0,SW,SW,7.0,11.0,87.0,53.0,1024.6,1022.2,4.9,10.9,No,No
543,2010-06-28,Cobar,1.0,11.6,0.0,SW,19.0,SW,SW,4.0,9.0,89.0,47.0,1022.9,1020.5,4.7,10.4,No,No
544,2010-06-29,Cobar,0.0,12.7,0.0,N,24.0,NE,NNE,7.0,11.0,67.0,39.0,1022.6,1019.7,6.6,11.8,No,No
545,2010-06-30,Cobar,1.6,16.2,0.0,W,28.0,NNW,WNW,7.0,7.0,60.0,34.0,1022.7,1020.3,7.4,15.7,No,No
546,2010-07-01,Cobar,3.9,16.9,0.0,WNW,26.0,NNW,WNW,9.0,9.0,57.0,35.0,1024.9,1023.7,9.1,15.4,No,No
547,2010-07-02,Cobar,7.4,9.4,1.0,WSW,35.0,NW,NW,13.0,11.0,96.0,95.0,1027.1,1024.9,7.7,8.2,No,Yes
548,2010-07-03,Cobar,2.0,11.9,6.6,SSE,26.0,SSE,S,9.0,9.0,98.0,62.0,1031.6,1030.7,4.9,11.2,Yes,No
549,2010-07-04,Cobar,1.0,13.8,0.0,ESE,24.0,ESE,ESE,6.0,6.0,93.0,47.0,1030.6,1026.8,5.4,13.3,No,No
550,2010-07-05,Cobar,2.8,15.3,0.0,NE,26.0,ENE,NE,13.0,7.0,83.0,46.0,1024.0,1019.4,7.2,14.0,No,No
551,2010-07-06,Cobar,4.4,11.3,0.0,SW,35.0,SW,SW,19.0,17.0,89.0,58.0,1022.7,1021.6,5.2,10.5,No,No
552,2010-07-07,Cobar,2.9,13.4,0.0,SSE,22.0,S,S,9.0,9.0,84.0,51.0,1026.0,1023.5,4.9,13.0,No,No
553,2010-07-08,Cobar,3.9,17.0,0.0,E,30.0,ESE,SE,11.0,13.0,79.0,45.0,1026.1,1023.0,9.3,16.6,No,No
554,2010-07-09,Cobar,5.5,17.8,0.0,E,31.0,ESE,E,15.0,17.0,80.0,42.0,1027.0,1023.8,9.4,17.7,No,No
555,2010-07-10,Cobar,8.5,20.0,0.0,NNE,52.0,NNE,N,28.0,17.0,70.0,52.0,1022.9,1020.5,12.0,18.1,No,No
556,2010-07-11,Cobar,12.0,18.4,0.2,W,22.0,WSW,W,6.0,4.0,75.0,59.0,1022.4,1020.3,14.7,17.1,No,No
557,2010-07-12,Cobar,7.4,19.8,0.0,E,24.0,ESE,WNW,15.0,4.0,76.0,41.0,1022.5,1019.2,11.7,19.1,No,No
558,2010-07-13,Cobar,11.7,17.4,0.6,NNW,41.0,NNE,N,17.0,15.0,96.0,98.0,1015.9,1012.1,15.3,15.5,No,Yes
559,2010-07-14,Cobar,7.4,14.9,27.8,WSW,56.0,W,W,19.0,20.0,70.0,48.0,1017.3,1016.8,9.8,14.4,Yes,No
560,2010-07-15,Cobar,7.9,14.6,0.0,SW,43.0,SW,SSW,20.0,11.0,84.0,55.0,1023.8,1023.6,10.0,12.8,No,No
561,2010-07-16,Cobar,2.9,13.8,0.0,SSE,20.0,SSE,S,6.0,9.0,74.0,55.0,1028.1,1025.8,8.1,13.4,No,No
562,2010-07-17,Cobar,2.2,16.4,0.0,ENE,19.0,ESE,ESE,9.0,4.0,80.0,42.0,1027.9,1024.6,7.8,15.7,No,No
563,2010-07-18,Cobar,4.2,17.5,0.0,N,20.0,NNE,NW,9.0,7.0,67.0,39.0,1022.8,1018.8,9.5,16.9,No,No
564,2010-07-19,Cobar,6.3,15.7,0.0,SW,31.0,N,SW,6.0,19.0,71.0,59.0,1019.0,1018.1,10.3,13.9,No,No
565,2010-07-20,Cobar,2.1,12.8,0.0,SW,30.0,SW,SSW,6.0,15.0,98.0,49.0,1026.0,1024.0,4.4,12.6,No,No
566,2010-07-21,Cobar,2.4,13.2,0.0,SSW,26.0,S,SSW,6.0,11.0,72.0,49.0,1028.1,1026.5,7.4,12.3,No,No
567,2010-07-22,Cobar,1.3,14.5,0.0,S,24.0,S,SSE,9.0,13.0,92.0,32.0,1031.8,1029.7,4.8,14.0,No,No
568,2010-07-23,Cobar,0.9,15.9,0.0,ENE,26.0,ESE,SE,13.0,9.0,71.0,34.0,1033.0,1030.0,8.2,15.4,No,No
569,2010-07-24,Cobar,5.2,16.7,0.0,S,22.0,ESE,S,9.0,9.0,74.0,51.0,1030.0,1026.5,9.0,16.0,No,No
570,2010-07-25,Cobar,4.7,16.4,0.0,SSE,30.0,SE,S,9.0,13.0,80.0,37.0,1030.1,1027.9,9.3,15.8,No,No
571,2010-07-26,Cobar,1.1,17.5,0.0,SE,30.0,SSE,ESE,4.0,13.0,85.0,41.0,1032.8,1030.6,6.6,17.1,No,No
572,2010-07-27,Cobar,5.3,17.2,0.0,ENE,30.0,E,E,17.0,11.0,78.0,59.0,1030.9,1027.2,9.4,17.1,No,Yes
573,2010-07-28,Cobar,9.5,16.6,9.2,E,37.0,ENE,NNW,13.0,6.0,98.0,84.0,1023.4,1019.6,11.0,15.4,Yes,No
574,2010-07-29,Cobar,11.1,21.3,1.0,NNW,33.0,NE,NNW,13.0,17.0,97.0,61.0,1017.1,1014.2,13.2,20.7,No,No
575,2010-07-30,Cobar,12.2,14.8,0.6,NNW,35.0,NW,ENE,19.0,7.0,96.0,99.0,1017.1,1015.5,13.7,14.6,No,Yes
576,2010-07-31,Cobar,11.5,16.7,34.6,SW,39.0,SW,WSW,17.0,19.0,82.0,51.0,1019.4,1020.2,12.5,16.4,Yes,No
577,2010-08-01,Cobar,5.4,17.0,0.0,WSW,50.0,NW,WSW,15.0,30.0,71.0,55.0,1024.1,1021.7,11.3,13.8,No,No
578,2010-08-02,Cobar,3.8,12.0,0.0,SW,46.0,SW,SW,26.0,28.0,73.0,61.0,1026.5,1023.7,6.8,10.6,No,No
579,2010-08-03,Cobar,4.7,11.2,0.0,SSW,30.0,SSW,SW,17.0,13.0,93.0,72.0,1024.5,1022.5,6.2,10.9,No,No
580,2010-08-04,Cobar,1.1,14.1,0.0,NW,24.0,WSW,NW,2.0,13.0,97.0,52.0,1022.4,1017.8,6.2,13.2,No,No
581,2010-08-05,Cobar,3.3,13.9,0.0,SSW,31.0,WNW,SW,9.0,17.0,71.0,56.0,1019.7,1019.6,9.1,12.3,No,No
582,2010-08-06,Cobar,1.4,13.1,0.0,SW,26.0,SSW,SSW,9.0,9.0,82.0,43.0,1026.2,1023.7,6.2,12.8,No,No
583,2010-08-07,Cobar,1.5,13.8,0.0,NE,17.0,ESE,SW,6.0,6.0,70.0,42.0,1026.2,1022.5,8.6,13.7,No,No
584,2010-08-08,Cobar,3.1,15.6,0.0,N,26.0,NE,NNW,11.0,9.0,65.0,32.0,1021.5,1017.6,9.3,15.2,No,No
585,2010-08-09,Cobar,4.5,19.8,0.0,N,59.0,E,ENE,15.0,22.0,53.0,37.0,1017.9,1011.9,10.8,18.7,No,Yes
586,2010-08-10,Cobar,10.8,16.8,10.0,NW,52.0,NW,NNW,28.0,24.0,86.0,44.0,1012.2,1010.0,12.9,15.8,Yes,Yes
587,2010-08-11,Cobar,6.1,10.7,1.6,W,50.0,NNW,WNW,19.0,17.0,88.0,88.0,1012.3,1009.4,8.7,10.3,Yes,Yes
588,2010-08-12,Cobar,7.6,11.3,3.2,WSW,61.0,WSW,WSW,30.0,28.0,77.0,60.0,1015.2,1015.4,7.9,10.8,Yes,No
589,2010-08-13,Cobar,5.7,14.8,0.0,SW,28.0,SW,S,11.0,7.0,90.0,54.0,1018.7,1015.4,7.9,13.9,No,No
590,2010-08-14,Cobar,4.8,19.2,0.0,N,61.0,N,N,17.0,20.0,72.0,32.0,1014.5,1008.0,10.0,17.8,No,No
591,2010-08-15,Cobar,9.0,15.7,0.0,WNW,44.0,W,W,20.0,20.0,66.0,59.0,1011.7,1012.6,10.9,15.0,No,No
592,2010-08-16,Cobar,5.3,15.8,0.0,WNW,31.0,WSW,W,7.0,20.0,63.0,44.0,1019.7,1018.3,10.1,14.9,No,No
593,2010-08-17,Cobar,3.4,15.2,0.0,ENE,26.0,ESE,ENE,13.0,11.0,66.0,39.0,1023.4,1019.3,8.3,14.5,No,No
594,2010-08-18,Cobar,6.9,17.6,0.0,N,59.0,NE,NNE,24.0,19.0,45.0,57.0,1014.3,1008.3,13.1,16.5,No,Yes
595,2010-08-19,Cobar,10.7,19.6,1.2,NW,44.0,WNW,NW,9.0,19.0,76.0,45.0,1013.8,1012.0,15.2,17.9,Yes,No
596,2010-08-20,Cobar,4.6,14.6,0.0,WSW,37.0,SSW,WSW,9.0,15.0,66.0,36.0,1020.0,1017.8,9.1,14.0,No,No
597,2010-08-21,Cobar,2.5,15.9,0.0,SW,35.0,W,SW,9.0,13.0,46.0,33.0,1022.4,1020.7,10.8,15.5,No,No
598,2010-08-22,Cobar,3.3,13.5,0.0,ENE,30.0,NE,NE,17.0,13.0,54.0,45.0,1024.0,1020.2,11.6,12.3,No,Yes
599,2010-08-23,Cobar,7.3,11.4,4.8,W,28.0,E,W,11.0,13.0,97.0,82.0,1015.9,1013.3,7.7,11.0,Yes,No
600,2010-08-24,Cobar,5.5,15.1,0.4,WNW,33.0,W,WNW,6.0,20.0,94.0,52.0,1018.1,1014.4,9.1,14.3,No,No
601,2010-08-25,Cobar,5.4,14.7,0.0,WNW,41.0,WSW,W,13.0,20.0,82.0,39.0,1015.1,1011.1,9.1,13.3,No,No
602,2010-08-26,Cobar,6.3,14.5,0.0,WNW,52.0,WNW,WNW,19.0,28.0,70.0,54.0,1010.4,1007.2,9.7,13.6,No,Yes
603,2010-08-27,Cobar,4.6,14.0,4.8,WSW,35.0,W,WSW,13.0,20.0,77.0,71.0,1016.4,1016.5,9.7,12.4,Yes,No
604,2010-08-28,Cobar,5.4,14.9,0.0,SW,24.0,SW,SSW,6.0,11.0,77.0,48.0,1025.2,1024.2,10.3,13.9,No,No
605,2010-08-29,Cobar,4.1,15.6,0.0,SSW,24.0,ESE,SSW,13.0,7.0,65.0,46.0,1029.0,1026.2,10.5,15.1,No,No
606,2010-08-30,Cobar,4.2,17.2,0.0,SE,19.0,SE,SE,7.0,6.0,61.0,37.0,1028.1,1024.3,12.0,16.9,No,No
607,2010-08-31,Cobar,5.1,21.2,0.0,N,28.0,NE,NW,17.0,13.0,57.0,33.0,1024.4,1019.8,12.9,21.0,No,No
608,2010-09-01,Cobar,10.9,26.7,0.0,NNW,37.0,N,NW,15.0,17.0,51.0,40.0,1018.5,1013.4,17.6,25.7,No,Yes
609,2010-09-02,Cobar,14.2,28.3,2.0,WSW,44.0,NW,WSW,13.0,26.0,60.0,21.0,1014.8,1013.7,21.6,27.4,Yes,Yes
610,2010-09-03,Cobar,13.3,20.8,2.4,NNE,33.0,ENE,NE,17.0,17.0,87.0,71.0,1018.0,1014.5,14.8,19.3,Yes,Yes
611,2010-09-04,Cobar,14.8,18.0,4.2,NW,59.0,NNW,NW,28.0,28.0,99.0,71.0,1008.7,1006.3,16.0,16.3,Yes,Yes
612,2010-09-05,Cobar,7.1,16.3,1.2,WNW,52.0,W,WSW,13.0,17.0,66.0,49.0,1019.0,1017.3,11.6,14.7,Yes,No
613,2010-09-06,Cobar,5.2,17.8,0.0,W,30.0,W,WSW,7.0,15.0,60.0,39.0,1022.5,1020.5,13.4,17.0,No,No
614,2010-09-07,Cobar,5.0,16.2,0.0,S,22.0,SSE,SE,9.0,9.0,68.0,37.0,1026.8,1023.4,11.3,15.6,No,No
615,2010-09-08,Cobar,6.7,19.7,0.0,ENE,28.0,ENE,NNW,17.0,7.0,51.0,37.0,1024.8,1020.6,13.0,18.0,No,No
616,2010-09-09,Cobar,11.5,19.6,0.0,NNW,41.0,NE,NW,15.0,20.0,89.0,74.0,1014.4,1009.3,13.1,19.1,No,Yes
617,2010-09-10,Cobar,12.9,17.7,3.0,WSW,54.0,WSW,WSW,19.0,26.0,74.0,36.0,1009.6,1010.8,16.9,16.9,Yes,No
618,2010-09-11,Cobar,7.1,19.4,0.2,SW,26.0,SSW,S,6.0,7.0,61.0,45.0,1020.7,1019.2,13.7,18.4,No,No
619,2010-09-12,Cobar,8.9,19.9,0.0,NNE,30.0,ENE,N,13.0,17.0,63.0,44.0,1021.6,1017.7,14.9,19.5,No,No
620,2010-09-13,Cobar,11.6,21.3,0.0,SSW,22.0,WSW,W,9.0,4.0,62.0,64.0,1018.7,1015.7,16.9,18.3,No,No
621,2010-09-14,Cobar,12.0,22.1,0.2,WNW,52.0,N,W,15.0,24.0,81.0,42.0,1012.5,1009.5,16.7,19.4,No,Yes
622,2010-09-15,Cobar,9.0,14.7,9.6,SW,37.0,SW,SW,22.0,13.0,76.0,59.0,1019.7,1018.4,11.2,13.8,Yes,No
623,2010-09-16,Cobar,6.1,15.3,0.0,WSW,35.0,WSW,SW,13.0,17.0,69.0,58.0,1022.9,1019.8,11.4,14.2,No,No
624,2010-09-17,Cobar,5.5,14.9,0.0,SSW,28.0,S,SSW,11.0,13.0,66.0,42.0,1026.3,1023.2,10.0,14.6,No,No
625,2010-09-18,Cobar,2.1,16.7,0.0,S,30.0,S,S,6.0,11.0,62.0,45.0,1023.6,1019.0,11.8,16.3,No,No
626,2010-09-19,Cobar,6.4,17.0,0.0,SE,24.0,SE,S,13.0,9.0,74.0,49.0,1023.1,1020.8,9.9,15.5,No,No
627,2010-09-20,Cobar,5.1,18.6,0.0,SSE,31.0,SSE,SSW,17.0,13.0,58.0,42.0,1025.3,1022.2,12.3,18.2,No,No
628,2010-09-21,Cobar,6.1,21.5,0.0,SSW,28.0,S,SSW,11.0,13.0,69.0,43.0,1025.3,1022.4,14.1,21.2,No,No
629,2010-09-22,Cobar,8.6,24.2,0.0,SSW,26.0,ESE,SSW,9.0,11.0,66.0,32.0,1024.9,1021.0,16.8,23.8,No,No
630,2010-09-23,Cobar,8.7,21.3,0.0,SW,28.0,S,SSW,13.0,13.0,66.0,32.0,1024.6,1021.6,14.0,20.8,No,No
631,2010-09-24,Cobar,5.7,23.2,0.0,WSW,22.0,SE,SW,7.0,7.0,60.0,23.0,1024.9,1020.3,15.0,22.9,No,No
632,2010-09-25,Cobar,8.7,23.8,0.0,WSW,31.0,NNW,WSW,6.0,13.0,55.0,19.0,1019.4,1016.7,16.8,22.2,No,No
633,2010-09-26,Cobar,10.7,27.2,0.0,SW,30.0,E,NW,7.0,7.0,34.0,20.0,1019.6,1015.6,20.4,26.6,No,No
634,2010-09-27,Cobar,10.4,26.3,0.0,WNW,44.0,NNW,W,7.0,17.0,42.0,19.0,1015.9,1012.6,21.1,25.6,No,No
635,2010-09-28,Cobar,9.0,22.5,0.0,WSW,31.0,S,WSW,15.0,15.0,58.0,30.0,1017.6,1014.3,14.4,21.7,No,No
636,2010-09-29,Cobar,6.1,17.0,0.0,SSW,44.0,S,S,13.0,13.0,52.0,25.0,1022.2,1020.6,12.4,16.6,No,No
637,2010-09-30,Cobar,2.7,18.8,0.6,ESE,33.0,ESE,S,17.0,7.0,31.0,19.0,1026.0,1022.5,12.9,18.2,No,No
638,2010-10-01,Cobar,5.2,17.8,0.0,ESE,22.0,ESE,WSW,9.0,2.0,36.0,25.0,1025.0,1021.7,14.5,17.1,No,No
639,2010-10-02,Cobar,10.7,15.2,0.6,ENE,37.0,NNE,W,6.0,7.0,88.0,97.0,1023.5,1023.4,14.0,12.7,No,Yes
640,2010-10-03,Cobar,10.8,21.5,9.6,ENE,37.0,E,ESE,19.0,20.0,83.0,58.0,1022.9,1021.2,15.0,19.9,Yes,No
641,2010-10-04,Cobar,10.3,25.2,0.0,E,22.0,E,SE,15.0,6.0,83.0,46.0,1021.4,1018.1,15.1,24.0,No,No
642,2010-10-05,Cobar,12.9,28.4,0.0,ESE,35.0,E,SE,9.0,9.0,74.0,32.0,1020.3,1017.6,18.7,27.5,No,No
643,2010-10-06,Cobar,14.1,29.0,0.0,SSW,46.0,ENE,NNE,13.0,4.0,66.0,31.0,1018.4,1014.6,19.7,28.1,No,No
644,2010-10-07,Cobar,11.1,19.5,0.6,SSW,39.0,SSW,SSW,17.0,15.0,61.0,26.0,1022.1,1020.9,11.5,17.5,No,No
645,2010-10-08,Cobar,7.5,22.4,0.0,SSE,39.0,SSE,SSE,17.0,9.0,48.0,28.0,1023.9,1021.2,12.3,20.9,No,No
646,2010-10-09,Cobar,7.9,25.8,0.0,SE,24.0,SSE,SW,9.0,9.0,60.0,33.0,1022.6,1020.1,14.7,24.8,No,No
647,2010-10-10,Cobar,13.6,26.4,0.0,E,41.0,ENE,E,20.0,20.0,63.0,31.0,1025.2,1023.3,18.2,25.0,No,No
648,2010-10-11,Cobar,13.1,24.6,0.0,ENE,44.0,ENE,NE,28.0,22.0,55.0,44.0,1026.6,1024.0,18.1,23.6,No,No
649,2010-10-12,Cobar,16.3,26.1,0.0,NNE,44.0,NNE,N,22.0,17.0,60.0,49.0,1025.1,1021.5,19.9,24.3,No,No
650,2010-10-13,Cobar,18.1,20.7,0.0,NNE,41.0,NNE,NNE,20.0,4.0,77.0,95.0,1017.6,1015.3,18.4,18.4,No,Yes
651,2010-10-14,Cobar,14.5,26.8,15.2,NE,35.0,E,NNE,6.0,13.0,89.0,52.0,1013.0,1008.6,19.1,24.8,Yes,Yes
652,2010-10-15,Cobar,18.3,19.0,34.0,WNW,78.0,N,WSW,28.0,24.0,98.0,88.0,991.7,993.8,18.7,15.3,Yes,Yes
653,2010-10-16,Cobar,5.9,14.2,19.0,WSW,50.0,SW,WSW,28.0,22.0,63.0,39.0,1012.0,1013.6,7.9,13.2,Yes,No
654,2010-10-17,Cobar,4.8,18.6,0.0,SSW,35.0,SW,SW,13.0,15.0,66.0,43.0,1019.1,1017.5,11.9,16.4,No,No
655,2010-10-18,Cobar,6.5,21.2,0.0,SW,26.0,SSE,SSW,7.0,9.0,64.0,39.0,1021.8,1020.2,13.3,19.4,No,No
656,2010-10-19,Cobar,8.1,22.3,0.0,SE,28.0,SSE,SSE,11.0,7.0,46.0,31.0,1025.5,1023.4,15.1,20.5,No,No
657,2010-10-20,Cobar,9.8,25.9,0.0,E,24.0,ESE,SE,11.0,6.0,63.0,27.0,1026.3,1021.9,15.9,25.0,No,No
658,2010-10-21,Cobar,13.5,28.2,0.0,ENE,41.0,NE,NW,9.0,9.0,60.0,33.0,1021.9,1018.2,19.2,26.1,No,Yes
659,2010-10-22,Cobar,15.1,28.7,1.6,E,35.0,NNE,E,17.0,2.0,57.0,33.0,1019.7,1017.1,21.3,27.3,Yes,No
660,2010-10-23,Cobar,15.5,28.9,0.0,SSW,46.0,NNW,SW,13.0,11.0,59.0,39.0,1017.5,1015.0,22.2,27.4,No,Yes
661,2010-10-24,Cobar,14.1,23.9,4.8,S,26.0,SSE,S,11.0,13.0,84.0,37.0,1019.0,1017.4,15.9,22.3,Yes,No
662,2010-10-25,Cobar,10.9,24.6,0.0,E,24.0,ESE,NE,13.0,6.0,72.0,36.0,1019.9,1016.9,16.1,23.7,No,No
663,2010-10-26,Cobar,13.0,26.8,0.0,WSW,31.0,S,W,7.0,15.0,44.0,17.0,1018.9,1016.5,19.9,26.4,No,No
664,2010-10-27,Cobar,12.0,27.4,0.0,WSW,37.0,SSE,SW,9.0,19.0,42.0,26.0,1017.3,1015.1,19.6,27.4,No,No
665,2010-10-28,Cobar,11.6,27.6,0.0,SE,33.0,SE,E,9.0,9.0,44.0,23.0,1017.1,1014.0,19.5,26.1,No,No
666,2010-10-29,Cobar,15.0,32.2,0.0,N,35.0,ENE,NNW,19.0,13.0,68.0,27.0,1014.3,1010.3,18.3,30.6,No,Yes
667,2010-10-30,Cobar,18.2,25.3,1.2,NNW,63.0,SSE,N,6.0,19.0,87.0,68.0,1011.4,1010.0,18.7,22.8,Yes,Yes
668,2010-10-31,Cobar,10.5,21.6,8.6,WNW,31.0,NW,WNW,13.0,19.0,78.0,46.0,1014.6,1014.1,15.0,21.5,Yes,No
669,2010-11-01,Cobar,9.2,17.7,0.0,WSW,44.0,SSW,WSW,7.0,20.0,80.0,45.0,1017.2,1015.4,12.4,15.2,No,No
670,2010-11-02,Cobar,6.3,22.0,0.2,SSW,39.0,SSW,SSW,15.0,19.0,50.0,32.0,1018.9,1017.2,13.5,20.8,No,No
671,2010-11-03,Cobar,9.2,23.0,0.0,SW,30.0,S,SSW,9.0,7.0,53.0,34.0,1020.4,1017.7,17.1,21.5,No,No
672,2010-11-04,Cobar,9.4,23.2,0.0,S,37.0,SE,SW,13.0,13.0,45.0,28.0,1019.9,1016.2,17.0,22.9,No,No
673,2010-11-05,Cobar,8.1,25.8,0.0,E,41.0,E,E,13.0,9.0,58.0,27.0,1017.1,1013.4,16.9,23.8,No,No
674,2010-11-06,Cobar,11.8,27.1,0.0,E,33.0,ENE,E,22.0,9.0,54.0,26.0,1017.4,1014.2,17.5,25.0,No,No
675,2010-11-07,Cobar,14.1,31.9,0.0,ENE,43.0,NE,NW,20.0,11.0,55.0,21.0,1014.8,1011.3,20.2,30.7,No,No
676,2010-11-08,Cobar,17.7,33.0,0.0,WSW,46.0,NNE,WSW,24.0,20.0,50.0,24.0,1014.3,1013.8,22.8,29.6,No,Yes
677,2010-11-09,Cobar,16.3,30.2,1.2,NE,30.0,ENE,N,15.0,7.0,66.0,37.0,1022.7,1020.0,20.4,28.4,Yes,No
678,2010-11-10,Cobar,17.1,32.3,1.0,NNE,39.0,NNW,W,11.0,9.0,60.0,36.0,1020.6,1015.5,24.8,31.0,No,No
679,2010-11-11,Cobar,17.5,33.7,0.0,NE,28.0,N,SSW,13.0,9.0,57.0,23.0,1014.5,1010.5,24.9,31.2,No,No
680,2010-11-12,Cobar,19.6,35.5,0.0,NNE,43.0,NNE,N,20.0,17.0,50.0,25.0,1012.0,1007.7,26.0,34.6,No,Yes
681,2010-11-13,Cobar,21.8,33.5,1.4,NW,63.0,NNE,NNE,17.0,30.0,68.0,38.0,1012.6,1009.7,25.1,32.0,Yes,Yes
682,2010-11-14,Cobar,19.9,24.7,49.4,SW,28.0,W,WSW,4.0,11.0,91.0,85.0,1014.5,1013.7,21.4,22.9,Yes,No
683,2010-11-15,Cobar,19.3,25.5,0.6,SW,28.0,SW,SSW,13.0,9.0,83.0,44.0,1014.2,1012.4,20.0,24.9,No,No
684,2010-11-16,Cobar,13.7,26.6,0.0,SW,39.0,E,SW,11.0,11.0,52.0,57.0,1013.5,1011.3,20.4,21.8,No,Yes
685,2010-11-17,Cobar,13.2,26.9,2.0,SSW,28.0,SE,SSE,15.0,9.0,66.0,34.0,1015.1,1012.5,18.4,25.6,Yes,No
