,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
513,2010-05-29,Richmond,10.9,17.1,2.4,NE,20.0,ENE,6.0,10.0,99.0,49.0,1010.0,1010.0,14.0,19.25,Yes,No
514,2010-05-30,Richmond,9.9,20.0,0.6,W,33.0,WNW,13.0,11.0,74.0,44.0,1004.0,1002.7,14.7,19.5,No,Yes
515,2010-05-31,Richmond,10.9,19.1,4.8,SSW,43.0,S,19.0,26.0,94.0,87.0,1010.0,1011.7,14.8,16.5,Yes,Yes
516,2010-06-01,Richmond,5.9,18.9,1.6,SSW,22.0,WSW,0.0,9.0,95.0,58.0,1019.8,1017.9,12.1,18.3,Yes,No
517,2010-06-02,Richmond,6.4,19.1,0.0,SE,24.0,SSE,0.0,4.0,99.0,48.0,1021.4,1019.5,10.4,18.6,No,No
518,2010-06-03,Richmond,10.4,19.7,1.0,SSW,37.0,SSW,15.0,22.0,91.0,94.0,1023.8,1020.7,14.6,15.5,No,Yes
519,2010-06-04,Richmond,13.9,16.0,29.0,SSE,37.0,SSW,15.0,17.0,99.0,99.0,1019.6,1016.5,14.1,14.6,Yes,Yes
520,2010-06-05,Richmond,12.9,20.1,19.0,S,33.0,SSW,17.0,17.0,64.0,43.0,1014.8,1012.1,15.9,19.8,Yes,No
521,2010-06-06,Richmond,4.7,18.2,0.0,S,39.0,S,9.0,19.0,73.0,49.0,1015.7,1016.5,11.9,17.1,No,No
522,2010-06-07,Richmond,4.1,17.2,0.0,S,33.0,SSE,2.0,11.0,83.0,55.0,1025.0,1023.3,10.1,15.9,No,No
523,2010-06-08,Richmond,4.9,17.8,0.2,N,24.0,NNE,0.0,19.0,99.0,53.0,1024.1,1018.6,8.1,17.5,No,No
524,2010-06-09,Richmond,2.9,17.4,0.0,W,57.0,W,4.0,31.0,83.0,43.0,1012.4,1009.2,10.4,14.1,No,No
525,2010-06-10,Richmond,8.5,16.7,0.0,W,43.0,S,11.0,13.0,45.0,30.0,1018.6,1018.0,12.8,16.1,No,No
526,2010-06-11,Richmond,-0.8,17.0,0.0,SW,19.0,N,0.0,2.0,89.0,43.0,1020.7,1016.6,5.6,16.5,No,No
527,2010-06-12,Richmond,-0.4,16.6,0.0,SSE,28.0,SSE,4.0,13.0,91.0,38.0,1023.1,1021.7,5.8,15.7,No,No
528,2010-06-13,Richmond,-0.9,17.0,0.0,ESE,20.0,SSE,0.0,4.0,88.0,40.0,1030.5,1029.1,6.6,16.2,No,No
529,2010-06-14,Richmond,-0.2,17.6,0.0,NE,15.0,NNE,0.0,7.0,98.0,49.0,1035.5,1032.2,5.6,16.9,No,No
530,2010-06-15,Richmond,2.6,18.7,0.0,NE,19.0,NE,0.0,9.0,99.0,54.0,1033.4,1028.8,5.7,18.3,No,No
531,2010-06-16,Richmond,4.4,19.4,0.0,NE,19.0,NE,0.0,11.0,99.0,51.0,1029.8,1023.8,6.0,19.2,No,No
532,2010-06-17,Richmond,5.9,19.3,0.0,W,44.0,N,17.0,22.0,72.0,62.0,1015.6,1011.1,12.6,17.8,No,No
533,2010-06-18,Richmond,4.6,18.0,0.0,W,41.0,N,0.0,22.0,70.0,39.0,1017.6,1015.4,10.1,17.9,No,No
534,2010-06-19,Richmond,0.1,19.8,0.0,WSW,41.0,W,4.0,22.0,82.0,44.0,1019.2,1018.5,8.2,18.4,No,No
535,2010-06-20,Richmond,0.8,19.7,0.0,ESE,20.0,W,0.0,0.0,96.0,43.0,1025.9,1024.0,7.4,19.4,No,No
536,2010-06-21,Richmond,2.8,17.8,0.0,S,22.0,S,0.0,13.0,99.0,61.0,1033.5,1032.5,7.2,17.2,No,No
537,2010-06-22,Richmond,7.2,16.2,0.0,SSE,31.0,S,11.0,11.0,88.0,79.0,1037.3,1035.7,13.4,15.3,No,No
538,2010-06-23,Richmond,9.0,16.1,0.2,SSE,25.5,SSW,7.0,11.0,99.0,77.0,1037.5,1034.6,11.4,15.8,No,No
539,2010-06-24,Richmond,9.6,18.3,0.1,NNE,20.0,N,2.0,13.0,99.0,56.0,1032.0,1027.1,11.0,17.7,No,No
540,2010-06-25,Richmond,8.5,20.0,0.0,N,30.0,N,0.0,19.0,99.0,58.0,1025.5,1020.5,11.1,19.6,No,No
541,2010-06-26,Richmond,11.1,20.0,0.2,W,46.0,WSW,7.0,19.0,85.0,40.0,1017.8,1016.6,14.1,19.6,No,No
542,2010-06-27,Richmond,-0.4,15.9,0.0,S,19.0,SSE,0.0,13.0,81.0,47.0,1021.6,1019.1,6.8,14.1,No,No
543,2010-06-28,Richmond,-2.0,15.1,0.0,NE,19.0,NE,2.0,13.0,96.0,42.0,1021.7,1017.7,4.1,14.8,No,No
544,2010-06-29,Richmond,-3.8,13.6,0.0,E,17.0,E,0.0,4.0,99.0,42.0,1020.6,1017.2,0.8,13.1,No,No
545,2010-06-30,Richmond,-4.8,15.5,0.0,W,19.0,E,2.0,11.0,99.0,45.0,1021.5,1018.7,0.9,13.9,No,No
546,2010-07-01,Richmond,-1.0,16.3,0.0,NNW,19.0,NE,7.0,7.0,86.0,41.0,1025.5,1023.0,5.5,15.2,No,No
547,2010-07-02,Richmond,2.4,10.8,0.0,NNW,11.0,N,0.0,4.0,99.0,74.0,1027.3,1024.2,5.5,10.5,No,No
548,2010-07-03,Richmond,2.1,16.1,1.0,SW,39.0,SSW,6.0,20.0,92.0,36.0,1026.7,1026.5,8.3,15.6,No,No
549,2010-07-04,Richmond,0.8,17.6,0.0,SE,19.0,ESE,0.0,6.0,84.0,45.0,1030.7,1027.2,7.4,17.1,No,No
550,2010-07-05,Richmond,3.4,14.3,0.0,SSE,15.0,SSE,0.0,9.0,97.0,68.0,1027.8,1024.1,8.5,14.1,No,No
551,2010-07-06,Richmond,8.5,18.4,1.0,S,39.0,S,0.0,19.0,99.0,52.0,1017.1,1015.3,9.5,16.3,No,No
552,2010-07-07,Richmond,7.0,16.7,0.2,S,33.5,SSE,4.0,9.0,84.0,57.0,1024.6,1022.7,9.9,15.9,No,No
553,2010-07-08,Richmond,2.1,16.0,0.2,S,28.0,SSE,2.0,0.0,99.0,79.0,1027.7,1025.9,7.7,13.5,No,No
554,2010-07-09,Richmond,6.9,17.5,0.2,ENE,46.0,ESE,0.0,13.0,99.0,80.0,1030.1,1028.1,10.0,14.7,No,No
555,2010-07-10,Richmond,5.8,17.8,0.8,NNE,17.0,ENE,7.0,4.0,99.0,68.0,1029.1,1025.3,8.3,17.1,No,No
556,2010-07-11,Richmond,8.3,19.2,0.0,NNE,28.0,N,22.0,17.0,80.0,66.0,1021.9,1019.8,14.3,18.3,No,No
557,2010-07-12,Richmond,6.4,16.2,0.4,E,17.0,NE,7.0,7.0,100.0,71.0,1024.3,1021.3,10.4,15.5,No,No
558,2010-07-13,Richmond,9.7,18.1,0.0,NNE,26.0,NE,0.0,20.0,99.0,53.0,1020.7,1015.8,11.8,16.15,No,No
559,2010-07-14,Richmond,11.8,17.6,0.0,W,70.0,W,13.0,33.0,46.0,35.0,1010.0,1010.3,15.2,16.8,No,No
560,2010-07-15,Richmond,7.6,17.6,0.8,WNW,46.0,SSW,13.0,19.0,50.0,34.0,1016.2,1017.9,12.5,16.8,No,No
561,2010-07-16,Richmond,-0.4,16.4,0.0,S,26.0,SW,0.0,9.0,82.0,44.0,1026.7,1024.3,7.5,15.5,No,No
562,2010-07-17,Richmond,-0.6,17.1,0.0,NNE,20.0,ENE,0.0,11.0,93.0,45.0,1029.0,1024.6,5.9,16.9,No,No
563,2010-07-18,Richmond,0.2,19.7,0.0,NNW,28.0,NNE,7.0,6.0,99.0,38.0,1023.4,1017.5,3.6,19.5,No,No
564,2010-07-19,Richmond,3.2,17.6,0.0,S,30.0,ESE,0.0,2.0,83.0,42.0,1018.4,1015.7,8.7,17.4,No,Yes
565,2010-07-20,Richmond,2.5,16.6,4.2,SSW,30.0,SSE,0.0,11.0,82.0,31.0,1023.3,1021.4,10.1,16.0,Yes,No
566,2010-07-21,Richmond,1.2,13.4,0.0,NNE,19.0,NW,7.0,7.0,99.0,56.0,1027.6,1025.3,5.4,13.3,No,No
567,2010-07-22,Richmond,-1.6,16.5,0.0,SSE,35.0,ESE,0.0,9.0,91.0,66.0,1029.5,1028.5,6.9,14.2,No,No
568,2010-07-23,Richmond,0.9,18.4,0.0,S,26.0,WSW,0.0,7.0,89.0,45.0,1033.4,1030.3,8.1,18.3,No,No
569,2010-07-24,Richmond,7.6,18.4,0.6,E,19.0,E,0.0,11.0,99.0,48.0,1031.2,1027.3,8.7,17.7,No,No
570,2010-07-25,Richmond,7.5,17.4,0.0,SSW,33.0,ESE,0.0,17.0,96.0,64.0,1030.6,1027.7,11.1,15.3,No,Yes
571,2010-07-26,Richmond,6.5,17.8,2.0,S,28.0,SE,0.0,11.0,99.0,66.0,1034.7,1033.0,8.9,15.4,Yes,No
572,2010-07-27,Richmond,8.5,16.8,0.4,ENE,13.0,NE,0.0,4.0,99.0,63.0,1036.1,1032.4,11.2,16.3,No,Yes
573,2010-07-28,Richmond,10.1,12.4,10.399999999999999,SW,17.0,SSE,4.0,7.0,99.0,99.0,1030.2,1024.9,11.1,12.2,Yes,Yes
574,2010-07-29,Richmond,8.2,15.3,20.4,N,15.0,NNE,0.0,11.0,100.0,95.0,1019.5,1015.5,9.7,14.5,Yes,Yes
575,2010-07-30,Richmond,9.7,21.1,1.8,N,28.0,N,0.0,17.0,100.0,70.0,1017.0,1013.4,10.8,20.5,Yes,Yes
576,2010-07-31,Richmond,10.7,20.9,7.4,W,48.0,SW,2.0,17.0,100.0,45.0,1012.5,1013.0,14.0,20.6,Yes,No
577,2010-08-01,Richmond,6.5,21.0,0.4,WSW,67.0,NW,19.0,33.0,62.0,33.0,1020.2,1013.9,13.4,19.5,No,No
578,2010-08-02,Richmond,6.4,16.0,0.0,SSW,57.0,W,9.0,28.0,51.0,42.0,1016.4,1013.0,11.8,15.3,No,Yes
579,2010-08-03,Richmond,10.7,18.5,4.8,SSW,38.5,S,28.0,24.0,62.0,51.0,1017.3,1017.5,15.0,17.0,Yes,Yes
580,2010-08-04,Richmond,3.6,19.0,2.4,WSW,20.0,ESE,19.5,4.0,64.0,43.0,1017.9,1014.8,12.8,18.4,Yes,No
581,2010-08-05,Richmond,1.6,17.8,0.0,WNW,37.0,ESE,11.0,8.5,66.0,40.0,1018.5,1016.95,10.6,17.4,No,No
582,2010-08-06,Richmond,0.1,16.9,0.0,SSE,26.0,S,4.0,13.0,79.0,37.0,1021.1,1019.1,7.8,16.4,No,No
583,2010-08-07,Richmond,0.0,16.1,0.0,S,31.0,SE,0.0,13.0,75.0,32.0,1025.4,1021.9,8.0,15.7,No,No
584,2010-08-08,Richmond,0.5,17.3,0.0,ENE,24.0,ENE,0.0,15.0,94.0,40.0,1022.7,1018.5,6.3,17.1,No,No
585,2010-08-09,Richmond,0.8,18.7,0.0,ENE,20.0,NNE,0.0,9.0,93.0,40.0,1024.3,1020.3,6.8,18.2,No,Yes
586,2010-08-10,Richmond,5.2,12.6,5.4,ENE,13.0,NNE,0.0,0.0,99.0,98.0,1019.3,1013.8,9.1,12.5,Yes,Yes
587,2010-08-11,Richmond,8.2,17.3,4.6,W,57.0,WNW,15.0,33.0,71.0,41.0,1009.7,1003.9,11.8,16.2,Yes,No
588,2010-08-12,Richmond,10.8,17.5,0.0,W,51.5,WSW,31.0,26.0,47.0,42.0,1002.6,1003.0,13.8,16.4,No,No
589,2010-08-13,Richmond,3.0,19.0,0.0,SSW,46.0,SE,15.5,6.0,64.5,37.0,1008.75,1012.0,11.7,18.4,No,No
590,2010-08-14,Richmond,2.5,21.0,0.0,SSW,51.5,NNW,0.0,22.0,82.0,34.0,1014.9,1009.3,9.6,20.6,No,No
591,2010-08-15,Richmond,6.65,20.9,0.0,W,57.0,SW,12.0,20.0,64.5,37.0,1013.8499999999999,1004.8,12.05,19.4,No,No
592,2010-08-16,Richmond,10.8,18.1,0.0,WNW,52.0,W,24.0,31.0,47.0,35.0,1012.8,1011.4,14.5,17.4,No,No
593,2010-08-17,Richmond,1.3,17.5,0.0,W,22.0,ENE,7.0,11.0,67.0,30.0,1022.8,1019.5,9.5,17.1,No,No
594,2010-08-18,Richmond,0.3,20.6,0.0,NNE,43.0,NE,0.0,22.0,81.0,40.0,1021.0,1011.2,7.0,20.4,No,No
595,2010-08-19,Richmond,7.0,24.8,0.2,W,72.0,W,17.0,33.0,54.0,30.0,1007.7,1005.4,20.6,23.9,No,No
596,2010-08-20,Richmond,9.4,18.2,0.2,NW,48.0,WNW,22.0,30.0,38.0,30.0,1012.8,1011.8,15.1,17.0,No,No
597,2010-08-21,Richmond,4.5,16.7,0.0,WNW,44.0,W,20.0,24.0,48.0,37.0,1018.1,1016.3,12.4,16.3,No,No
598,2010-08-22,Richmond,-1.2,17.3,0.0,NE,19.0,NE,0.0,6.0,70.0,37.0,1024.3,1020.3,9.0,16.3,No,No
599,2010-08-23,Richmond,8.4,14.4,0.8,NNE,22.0,N,4.0,15.0,92.0,66.0,1017.2,1011.2,10.3,13.9,No,No
600,2010-08-24,Richmond,4.8,19.6,0.0,WSW,50.0,W,0.0,30.0,69.0,31.0,1013.1,1008.7,12.9,18.7,No,No
601,2010-08-25,Richmond,9.7,17.1,0.0,SW,52.0,WSW,26.0,30.0,32.0,28.0,1008.2,1005.9,15.5,16.1,No,No
602,2010-08-26,Richmond,8.7,17.1,0.0,NW,56.0,WNW,22.0,30.0,41.0,36.0,1004.1,1002.0,15.4,16.8,No,No
603,2010-08-27,Richmond,7.9,18.5,0.0,WNW,54.0,WNW,19.0,31.0,46.0,37.0,1008.8,1009.4,15.1,17.9,No,No
604,2010-08-28,Richmond,1.4,17.9,0.0,ESE,28.0,NE,0.0,11.0,61.0,31.0,1022.4,1021.8,11.0,17.5,No,No
605,2010-08-29,Richmond,2.0,19.6,0.0,ENE,28.0,NE,6.0,15.0,77.0,40.0,1029.5,1025.1,9.7,19.1,No,No
606,2010-08-30,Richmond,8.0,20.2,0.0,ENE,39.0,NE,2.0,9.0,69.0,43.0,1027.7,1023.4,15.1,19.4,No,No
607,2010-08-31,Richmond,6.3,23.1,0.0,ENE,44.5,N,6.5,20.0,80.0,34.0,1026.0,1019.1,13.1,22.6,No,No
608,2010-09-01,Richmond,7.2,26.3,0.0,W,50.0,W,8.75,22.0,80.0,35.0,1018.1,1012.8,13.3,24.5,No,No
609,2010-09-02,Richmond,12.9,19.8,0.0,W,37.0,ESE,11.0,13.0,88.0,71.0,1016.4,1014.1,17.2,18.5,No,Yes
610,2010-09-03,Richmond,11.3,14.7,6.1,SSW,24.0,WSW,33.0,4.0,99.0,86.0,1026.8,1023.9,11.8,14.4,Yes,Yes
611,2010-09-04,Richmond,11.8,20.9,12.2,WNW,57.0,NNE,7.0,24.0,99.0,79.0,1014.8,1006.2,13.9,20.2,Yes,No
612,2010-09-05,Richmond,13.9,20.9,0.8,W,69.0,W,37.0,31.0,46.0,37.0,1010.9,1011.1,19.0,20.1,No,No
613,2010-09-06,Richmond,6.8,20.6,0.0,WSW,39.0,W,6.0,26.0,45.0,32.0,1019.3,1017.7,15.3,19.6,No,No
614,2010-09-07,Richmond,3.4,18.5,0.0,SE,33.0,SE,4.0,26.0,67.0,47.0,1024.1,1022.8,12.1,16.3,No,No
615,2010-09-08,Richmond,3.1,18.5,0.0,E,24.0,ENE,0.0,7.0,69.0,29.0,1028.1,1023.4,11.5,17.9,No,No
616,2010-09-09,Richmond,4.6,18.3,0.0,NE,33.0,NNW,0.0,13.0,84.0,69.0,1018.1,1011.2,11.5,15.3,No,Yes
617,2010-09-10,Richmond,8.0,24.3,4.0,NE,31.5,W,7.0,26.0,79.0,46.0,1004.7,1002.4,17.3,20.5,Yes,Yes
618,2010-09-11,Richmond,4.4,21.4,2.0,S,30.0,ESE,3.5,2.0,76.0,29.0,1013.9000000000001,1016.5,14.4,21.4,Yes,No
619,2010-09-12,Richmond,2.7,21.1,0.0,NE,28.0,NE,0.0,17.0,73.0,46.0,1023.1,1017.1,11.5,20.1,No,No
620,2010-09-13,Richmond,9.9,23.7,0.0,WSW,37.0,SW,0.0,13.0,72.0,29.0,1016.5,1012.7,15.4,23.2,No,No
621,2010-09-14,Richmond,10.2,18.6,0.0,ENE,26.0,SE,2.0,13.0,73.0,92.0,1017.0,1011.5,16.5,15.6,No,Yes
622,2010-09-15,Richmond,8.1,23.2,7.6,WSW,41.0,W,2.0,22.0,76.0,27.0,1011.4,1009.8,15.1,22.5,Yes,No
623,2010-09-16,Richmond,6.3,20.5,0.0,NW,46.0,WNW,30.0,30.0,48.0,33.0,1015.7,1012.0,15.9,19.7,No,No
624,2010-09-17,Richmond,2.2,19.8,0.0,W,28.0,NE,2.0,11.0,45.0,29.0,1022.0,1017.4,13.2,19.0,No,No
625,2010-09-18,Richmond,2.5,23.2,0.0,E,26.0,NE,9.0,0.0,63.0,32.0,1017.9,1013.3,12.9,23.1,No,No
626,2010-09-19,Richmond,6.8,18.2,0.0,NNE,20.0,NE,0.0,11.0,66.0,54.0,1022.5,1019.6,12.9,17.8,No,No
627,2010-09-20,Richmond,5.2,21.6,0.0,ESE,28.0,ESE,2.0,13.0,72.0,50.0,1024.7,1022.2,14.0,20.6,No,No
628,2010-09-21,Richmond,7.5,25.0,0.0,SE,46.0,ESE,2.0,30.0,99.0,49.0,1023.7,1020.9,13.0,22.9,No,No
629,2010-09-22,Richmond,12.1,23.7,0.0,NW,43.0,NE,7.0,7.0,73.0,44.0,1026.9,1019.4,16.4,23.4,No,No
630,2010-09-23,Richmond,12.9,20.7,0.0,ESE,30.0,ENE,7.0,11.0,79.0,61.0,1025.0,1021.6,15.9,19.2,No,No
631,2010-09-24,Richmond,9.8,26.5,0.0,N,31.0,NNE,9.0,2.0,76.0,35.0,1022.7,1016.7,16.6,26.2,No,No
632,2010-09-25,Richmond,5.6,26.0,0.0,WSW,48.0,W,0.0,26.0,61.0,27.0,1016.5,1014.4,16.4,24.5,No,No
633,2010-09-26,Richmond,6.0,25.4,0.0,NE,35.0,NNE,0.0,11.0,50.0,29.0,1020.8,1016.1,17.6,25.1,No,No
634,2010-09-27,Richmond,6.6,28.8,0.0,WNW,54.0,WNW,2.0,24.0,72.0,27.0,1014.7,1008.1,16.4,27.4,No,No
635,2010-09-28,Richmond,7.9,26.7,0.0,WSW,43.0,WSW,7.0,22.0,47.0,20.0,1013.7,1009.2,20.3,26.2,No,No
636,2010-09-29,Richmond,8.5,19.3,0.0,E,43.0,ESE,19.0,30.0,37.0,46.0,1017.1,1017.0,16.4,16.4,No,No
637,2010-09-30,Richmond,2.9,19.8,0.4,ENE,31.0,SE,6.0,7.0,54.0,29.0,1025.7,1022.1,13.2,19.1,No,No
638,2010-10-01,Richmond,4.4,18.8,0.0,ENE,22.0,ENE,0.0,15.0,79.0,50.0,1028.9,1025.7,10.8,18.4,No,No
639,2010-10-02,Richmond,10.1,18.0,0.0,ESE,31.0,N,7.0,13.0,75.0,83.0,1030.0,1027.4,15.5,16.1,No,Yes
640,2010-10-03,Richmond,13.5,20.1,16.6,NE,46.0,NE,7.0,15.0,99.0,89.0,1029.7,1027.2,15.0,17.1,Yes,Yes
641,2010-10-04,Richmond,14.5,18.8,10.2,NNW,17.0,ENE,11.0,2.0,99.0,96.0,1026.4,1023.0,15.9,17.5,Yes,Yes
642,2010-10-05,Richmond,14.9,24.6,7.2,E,24.0,ENE,4.0,4.0,99.0,61.0,1022.6,1020.2,17.1,23.4,Yes,Yes
643,2010-10-06,Richmond,16.2,22.7,2.6,ENE,28.0,W,0.0,2.0,99.0,69.0,1022.7,1018.5,17.9,22.0,Yes,No
644,2010-10-07,Richmond,12.9,24.0,0.6,SE,43.0,ESE,0.0,28.0,99.0,66.0,1015.1,1016.1,16.1,21.5,No,No
645,2010-10-08,Richmond,13.0,22.3,0.2,E,33.0,SSE,0.0,4.0,78.0,41.0,1024.3,1020.8,15.1,22.2,No,No
646,2010-10-09,Richmond,14.3,17.5,0.0,SE,19.0,SW,11.0,11.0,77.0,83.0,1027.0,1025.7,15.3,16.1,No,Yes
647,2010-10-10,Richmond,13.1,22.0,1.2,ESE,43.0,E,6.0,24.0,95.0,42.0,1031.7,1031.0,14.1,20.8,Yes,No
648,2010-10-11,Richmond,13.1,21.9,0.2,E,37.0,E,0.0,15.0,93.0,60.0,1033.9,1031.5,15.5,21.2,No,No
649,2010-10-12,Richmond,11.0,24.5,0.0,ESE,28.0,ENE,0.0,7.0,85.0,54.0,1030.4,1024.7,16.5,23.6,No,No
650,2010-10-13,Richmond,13.2,27.0,0.0,SSE,37.0,E,0.0,19.0,96.0,49.0,1019.9,1014.3,16.1,26.0,No,No
651,2010-10-14,Richmond,16.1,28.4,1.0,NNW,31.0,N,22.0,9.0,67.0,41.0,1011.5,1007.6,21.9,27.6,No,No
652,2010-10-15,Richmond,15.3,25.4,0.2,N,70.0,N,20.0,41.0,73.0,57.0,999.2,989.0,21.9,24.5,No,No
653,2010-10-16,Richmond,10.6,16.3,0.4,W,72.0,WSW,46.0,41.0,34.0,33.0,1001.9,1005.2,11.2,15.3,No,No
654,2010-10-17,Richmond,3.7,23.9,0.0,WSW,41.0,WSW,2.0,6.0,58.0,34.0,1013.7,1010.9,13.2,23.2,No,No
655,2010-10-18,Richmond,5.5,25.2,0.0,W,37.0,ESE,0.0,7.0,62.0,33.0,1019.1,1015.2,13.7,23.3,No,No
656,2010-10-19,Richmond,6.6,16.2,0.6,SE,19.0,WSW,0.0,2.0,91.0,79.0,1026.2,1026.5,11.0,15.0,No,Yes
657,2010-10-20,Richmond,11.0,23.8,2.4,NNE,33.0,NE,2.0,15.0,67.0,46.0,1029.2,1024.7,16.0,23.0,Yes,No
658,2010-10-21,Richmond,9.2,25.2,0.2,ESE,33.0,ENE,0.0,7.0,77.0,44.0,1026.4,1021.1,15.7,24.1,No,No
659,2010-10-22,Richmond,11.6,25.4,0.0,WSW,33.0,SW,4.0,20.0,80.0,48.0,1021.9,1017.7,17.5,22.8,No,No
660,2010-10-23,Richmond,9.9,29.2,0.0,NE,50.0,N,2.0,11.0,71.0,53.0,1016.9,1013.6,19.1,24.0,No,Yes
661,2010-10-24,Richmond,12.2,16.4,6.2,SSE,31.0,SSW,15.0,15.0,95.0,95.0,1022.0,1021.3,12.2,13.6,Yes,Yes
662,2010-10-25,Richmond,12.2,20.9,7.4,SSE,33.0,SSE,17.0,17.0,73.0,53.0,1021.1,1018.4,16.4,19.7,Yes,No
663,2010-10-26,Richmond,9.7,26.7,0.0,NE,28.0,SSE,2.0,4.0,80.0,38.0,1018.2,1014.3,15.6,25.9,No,No
664,2010-10-27,Richmond,8.8,25.8,0.2,SE,48.0,ESE,2.0,33.0,76.0,55.0,1016.3,1013.4,16.4,23.7,No,Yes
665,2010-10-28,Richmond,14.3,19.6,2.2,SSE,24.0,ENE,17.0,15.0,85.0,67.0,1021.9,1020.2,15.9,17.8,Yes,No
666,2010-10-29,Richmond,11.6,21.3,0.2,ENE,20.0,NE,4.0,9.0,82.0,69.0,1021.0,1017.4,15.8,19.4,No,No
667,2010-10-30,Richmond,11.0,30.3,0.2,NE,35.0,NNE,0.0,13.0,96.0,46.0,1015.7,1010.6,16.6,29.8,No,No
668,2010-10-31,Richmond,16.6,30.5,1.0,NNW,43.0,WNW,0.0,24.0,91.0,39.0,1011.8,1009.4,19.5,29.9,No,No
669,2010-11-01,Richmond,14.7,20.7,0.2,ESE,28.0,ESE,9.0,17.0,63.0,83.0,1015.2,1012.4,19.3,17.9,No,Yes
670,2010-11-02,Richmond,11.8,19.9,28.2,SSW,31.0,WNW,17.0,9.0,57.0,50.0,1012.7,1012.8,15.8,19.5,Yes,No
671,2010-11-03,Richmond,7.8,24.3,0.0,ESE,41.0,SE,7.0,11.0,68.0,38.0,1018.4,1015.4,17.6,24.0,No,No
672,2010-11-04,Richmond,13.1,18.8,0.6,SSE,31.0,ESE,11.0,22.0,77.0,62.0,1022.7,1020.0,14.6,17.7,No,Yes
673,2010-11-05,Richmond,11.7,18.8,16.0,ESE,37.0,SSE,2.0,19.0,86.0,49.0,1024.7,1022.3,13.5,17.1,Yes,Yes
674,2010-11-06,Richmond,12.0,19.0,3.4,SE,30.0,ESE,11.0,17.0,89.0,66.0,1024.3,1021.6,13.7,18.1,Yes,Yes
675,2010-11-07,Richmond,11.8,24.4,9.6,E,28.0,NE,2.0,13.0,99.0,59.0,1022.0,1017.3,13.3,22.9,Yes,No
676,2010-11-08,Richmond,13.0,31.5,0.2,S,52.0,WSW,7.0,11.0,81.0,43.0,1017.2,1013.8,19.7,28.6,No,Yes
677,2010-11-09,Richmond,17.0,25.3,11.6,SE,26.0,ENE,20.0,6.0,77.0,61.0,1024.8,1023.8,20.9,24.5,Yes,No
678,2010-11-10,Richmond,16.8,29.6,0.0,SSW,52.0,NNW,7.0,4.0,92.0,46.0,1021.8,1016.6,19.7,28.6,No,No
679,2010-11-11,Richmond,17.9,29.4,0.6,NNW,30.0,ENE,7.0,13.0,75.0,48.0,1016.7,1011.4,21.5,29.1,No,No
680,2010-11-12,Richmond,15.5,32.5,0.2,ENE,35.0,ENE,6.0,13.0,71.0,33.0,1014.0,1010.2,22.0,32.0,No,No
681,2010-11-13,Richmond,17.0,33.7,0.0,ENE,39.0,NE,9.0,13.0,65.0,50.0,1015.0,1012.4,25.3,31.3,No,No
682,2010-11-14,Richmond,20.9,32.9,0.0,NNW,35.0,NNW,11.0,20.0,56.0,42.0,1015.4,1012.2,28.0,32.0,No,No
683,2010-11-15,Richmond,22.6,22.6,0.0,SSW,20.0,NNW,11.0,0.0,75.0,95.0,1013.1,1012.6,22.6,19.0,No,Yes
684,2010-11-16,Richmond,18.5,26.4,26.8,E,37.0,E,6.0,11.0,87.0,48.0,1013.4,1010.1,19.5,25.4,Yes,No
685,2010-11-17,Richmond,16.7,22.0,0.6,SE,26.0,NNE,11.0,13.0,85.0,74.0,1017.3,1015.7,17.4,19.6,No,No
686,2010-11-18,Richmond,14.3,25.7,0.2,NE,30.0,NNE,0.0,13.0,79.0,54.0,1015.4,1011.5,18.8,25.1,No,Yes
687,2010-11-19,Richmond,15.0,17.9,2.8,S,39.0,SE,13.0,17.0,90.0,66.0,1022.7,1024.4,15.4,17.5,Yes,No
688,2010-11-20,Richmond,11.3,24.6,0.0,ENE,30.0,NNE,2.0,2.0,62.0,50.0,1027.8,1023.8,17.9,23.9,No,No
689,2010-11-21,Richmond,10.6,26.1,0.2,ENE,33.0,ENE,2.0,13.0,79.0,45.0,1025.2,1021.6,17.3,25.6,No,No
690,2010-11-22,Richmond,12.2,26.0,0.0,NE,31.0,NE,2.0,15.0,75.0,48.0,1026.1,1023.1,19.6,25.7,No,No
691,2010-11-23,Richmond,12.3,27.1,0.0,ENE,39.0,NE,0.0,15.0,66.0,45.0,1027.5,1023.3,20.0,26.2,No,No
692,2010-11-24,Richmond,13.0,29.5,0.0,E,33.0,NE,4.0,13.0,74.0,35.0,1025.5,1020.6,20.0,28.8,No,No
693,2010-11-25,Richmond,15.3,31.8,0.0,NE,33.0,ENE,0.0,9.0,75.0,31.0,1020.5,1016.1,21.4,31.4,No,No
694,2010-11-26,Richmond,15.3,31.0,0.0,E,28.0,NNE,0.0,2.0,68.0,38.0,1017.4,1013.9,22.6,30.7,No,No
695,2010-11-27,Richmond,17.2,30.2,0.0,ENE,39.0,ENE,7.0,19.0,74.0,46.0,1015.8,1010.3,21.6,29.8,No,No
696,2010-11-28,Richmond,17.6,23.2,0.0,NNE,28.0,NW,0.0,4.0,86.0,86.0,1011.0,1010.7,20.0,20.9,No,Yes
